Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Giannis Antetokounmpo,22,MIL,80,428,500,0.856,80,35.6,22.9,8.8,5.4,1.6,1.9,0.521,0.272,0.77,12.4,0.21,2017,mip
2,Nikola Jokić,21,DEN,14,161,500,0.322,73,27.9,16.7,9.8,4.9,0.8,0.8,0.578,0.324,0.825,9.7,0.228,2017,mip
3,Rudy Gobert,24,UTA,1,113,500,0.226,81,33.9,14.0,12.8,1.2,0.6,2.6,0.661,0.0,0.653,14.3,0.25,2017,mip
4,Otto Porter Jr.,23,WAS,1,43,500,0.086,80,32.6,13.4,6.4,1.5,1.5,0.5,0.516,0.434,0.832,9.4,0.173,2017,mip
5,Isaiah Thomas,27,BOS,0,35,500,0.07,76,33.8,28.9,2.7,5.9,0.9,0.2,0.463,0.379,0.909,12.5,0.234,2017,mip
6,James Johnson,29,MIA,1,34,500,0.068,76,27.4,12.8,4.9,3.6,1.0,1.1,0.479,0.34,0.707,5.1,0.117,2017,mip
7,Bradley Beal,23,WAS,1,19,500,0.038,77,34.9,23.1,3.1,3.5,1.1,0.3,0.482,0.404,0.825,8.5,0.152,2017,mip
8,Devin Booker,20,PHO,1,18,500,0.036,78,35.0,22.1,3.2,3.4,0.9,0.3,0.423,0.363,0.832,2.0,0.035,2017,mip
9,Tim Hardaway Jr.,24,ATL,0,14,500,0.028,79,27.3,14.5,2.8,2.3,0.7,0.2,0.455,0.357,0.766,4.8,0.107,2017,mip
10,Mike Conley,29,MEM,1,5,500,0.01,69,33.2,20.5,3.5,6.3,1.3,0.3,0.46,0.408,0.859,10.0,0.209,2017,mip
11,Dion Waiters,25,MIA,0,4,500,0.008,46,30.1,15.8,3.3,4.3,0.9,0.4,0.424,0.395,0.646,1.6,0.057,2017,mip
12T,Gordon Hayward,26,UTA,0,3,500,0.006,73,34.5,21.9,5.4,3.5,1.0,0.3,0.471,0.398,0.844,10.4,0.199,2017,mip
12T,Jusuf Nurkić,22,TOT,0,3,500,0.006,65,21.4,10.2,7.2,1.9,0.8,1.1,0.507,0.0,0.571,2.0,0.068,2017,mip
12T,Kristaps Porziņģis,21,NYK,0,3,500,0.006,66,32.8,18.1,7.2,1.5,0.7,2.0,0.45,0.357,0.786,4.5,0.1,2017,mip
12T,Dennis Schröder,23,ATL,0,3,500,0.006,79,31.5,17.9,3.1,6.3,0.9,0.2,0.451,0.34,0.855,3.7,0.071,2017,mip
16T,Harrison Barnes,24,DAL,0,2,500,0.004,79,35.5,19.2,5.0,1.5,0.8,0.2,0.468,0.351,0.861,4.6,0.078,2017,mip
16T,Seth Curry,26,DAL,0,2,500,0.004,70,29.0,12.8,2.6,2.7,1.1,0.1,0.481,0.425,0.85,4.6,0.11,2017,mip
16T,Gary Harris,22,DEN,0,2,500,0.004,57,31.3,14.9,3.1,2.9,1.2,0.1,0.502,0.42,0.776,4.6,0.124,2017,mip
16T,Myles Turner,20,IND,0,2,500,0.004,81,31.4,14.5,7.3,1.3,0.9,2.1,0.511,0.348,0.809,8.0,0.151,2017,mip
20T,Avery Bradley,26,BOS,0,1,500,0.002,55,33.4,16.3,6.1,2.2,1.2,0.2,0.463,0.39,0.731,3.1,0.081,2017,mip
20T,Clint Capela,22,HOU,0,1,500,0.002,65,23.9,12.6,8.1,1.0,0.5,1.2,0.643,,0.531,5.9,0.184,2017,mip
20T,DeMar DeRozan,27,TOR,0,1,500,0.002,74,35.4,27.3,5.2,3.9,1.1,0.2,0.467,0.266,0.842,9.0,0.166,2017,mip
20T,Joe Ingles,29,UTA,0,1,500,0.002,82,24.0,7.1,3.2,2.7,1.2,0.1,0.452,0.441,0.735,5.0,0.123,2017,mip
20T,John Wall,26,WAS,0,1,500,0.002,78,36.4,23.1,4.2,10.7,2.0,0.6,0.451,0.327,0.801,8.8,0.149,2017,mip
20T,Hassan Whiteside,27,MIA,0,1,500,0.002,77,32.6,17.0,14.1,0.7,0.7,2.1,0.557,,0.628,9.5,0.181,2017,mip
