# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,F,Larry Bird,27.0,BOS,151.0,152.0,0.993,75.0,1.0,,79.0,38.3,24.2,10.1,6.6,1.8,0.9,0.492,0.247,0.888,13.6,0.215,1984,all-nba
1st,G,Magic Johnson,24.0,LAL,148.0,152.0,0.974,72.0,4.0,,67.0,38.3,17.6,7.3,13.1,2.2,0.7,0.565,0.207,0.81,10.2,0.191,1984,all-nba
1st,G,Isiah Thomas,22.0,DET,126.0,152.0,0.829,53.0,20.0,,82.0,36.7,21.3,4.0,11.1,2.5,0.4,0.462,0.338,0.733,9.1,0.144,1984,all-nba
1st,C,Kareem Abdul-Jabbar,36.0,LAL,116.0,152.0,0.763,52.0,12.0,,80.0,32.8,21.5,7.3,2.6,0.7,1.8,0.578,0.0,0.723,8.9,0.163,1984,all-nba
1st,F,Bernard King,27.0,NYK,113.0,152.0,0.743,43.0,27.0,,77.0,34.6,26.3,5.1,2.1,1.0,0.2,0.572,0.0,0.779,12.1,0.218,1984,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1984,all-nba
2nd,G,Sidney Moncrief,26.0,MIL,93.0,152.0,0.612,27.0,39.0,,79.0,38.9,20.9,6.7,4.5,1.4,0.3,0.498,0.278,0.848,12.7,0.198,1984,all-nba
2nd,F,Julius Erving,33.0,PHI,80.0,152.0,0.526,24.0,32.0,,77.0,34.8,22.4,6.9,4.0,1.8,1.8,0.512,0.333,0.754,10.1,0.18,1984,all-nba
2nd,C,Moses Malone,28.0,PHI,75.0,152.0,0.493,20.0,35.0,,71.0,36.8,22.7,13.4,1.4,1.0,1.5,0.483,0.0,0.75,9.5,0.175,1984,all-nba
2nd,F,Adrian Dantley,28.0,UTA,53.0,152.0,0.349,7.0,39.0,,79.0,37.8,30.6,5.7,3.9,0.8,0.1,0.558,0.25,0.859,14.6,0.235,1984,all-nba
2nd,G,Jim Paxson,26.0,POR,21.0,152.0,0.138,0.0,21.0,,81.0,33.2,21.3,2.1,3.1,1.5,0.1,0.514,0.288,0.841,9.5,0.17,1984,all-nba
