# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,DWS,DBPM,DRtg,year,award
ORV,C,Larry Sanders,24.0,MIL,16.0,60.0,0.267,71.0,27.3,9.8,9.5,1.2,0.7,2.8,0.506,0.0,0.618,6.0,0.149,3.7,2.0,99.0,2013,all-defensive
ORV,G,Thabo Sefolosha,28.0,OKC,15.0,60.0,0.25,81.0,27.5,7.6,3.9,1.5,1.3,0.5,0.481,0.419,0.826,6.8,0.146,3.1,1.8,103.0,2013,all-defensive
ORV,F,Luol Deng,27.0,CHI,11.0,60.0,0.183,75.0,38.7,16.5,6.3,3.0,1.1,0.4,0.426,0.322,0.816,6.3,0.105,3.3,-0.3,105.0,2013,all-defensive
ORV,C,Dwight Howard,27.0,LAL,9.0,60.0,0.15,76.0,35.8,17.1,12.4,1.4,1.1,2.4,0.578,0.167,0.492,7.6,0.134,4.8,1.1,100.0,2013,all-defensive
ORV,G,Kobe Bryant,34.0,LAL,6.0,60.0,0.1,78.0,38.6,27.3,5.6,6.0,1.4,0.3,0.463,0.324,0.839,10.9,0.174,2.6,-0.1,107.0,2013,all-defensive
ORV,C,Roy Hibbert,26.0,IND,6.0,60.0,0.1,79.0,28.7,11.9,8.3,1.4,0.5,2.6,0.448,0.25,0.741,6.1,0.129,4.9,1.4,97.0,2013,all-defensive
ORV,F,Kenneth Faried,23.0,DEN,4.0,60.0,0.067,80.0,28.1,11.5,9.2,1.0,1.0,1.0,0.552,,0.613,7.8,0.167,3.4,0.2,102.0,2013,all-defensive
ORV,G,Russell Westbrook,24.0,OKC,4.0,60.0,0.067,82.0,34.9,23.2,5.2,7.4,1.8,0.3,0.438,0.323,0.8,11.6,0.195,3.9,-0.2,103.0,2013,all-defensive
ORV,F,Shane Battier,34.0,MIA,2.0,60.0,0.033,72.0,24.8,6.6,2.3,1.0,0.6,0.8,0.42,0.43,0.842,4.4,0.119,1.6,0.1,107.0,2013,all-defensive
ORV,F,Nicolas Batum,24.0,POR,2.0,60.0,0.033,73.0,38.5,14.3,5.6,4.9,1.2,1.1,0.423,0.372,0.848,5.8,0.099,1.9,0.5,109.0,2013,all-defensive
ORV,F,Corey Brewer,26.0,DEN,2.0,60.0,0.033,82.0,24.4,12.1,2.9,1.5,1.4,0.3,0.425,0.296,0.69,3.9,0.093,2.2,0.6,105.0,2013,all-defensive
ORV,G,George Hill,26.0,IND,2.0,60.0,0.033,76.0,34.5,14.2,3.7,4.7,1.1,0.3,0.443,0.368,0.817,9.7,0.177,3.8,1.1,102.0,2013,all-defensive
ORV,G,Mike James,37.0,DAL,2.0,60.0,0.033,45.0,19.2,6.1,1.6,3.1,0.6,0.1,0.373,0.384,0.793,0.4,0.024,0.5,-1.0,110.0,2013,all-defensive
ORV,F,Kawhi Leonard,21.0,SAS,2.0,60.0,0.033,58.0,31.2,11.9,6.0,1.6,1.7,0.6,0.494,0.374,0.825,6.2,0.166,3.3,2.0,99.0,2013,all-defensive
ORV,G,Tony Parker,30.0,SAS,2.0,60.0,0.033,66.0,32.9,20.3,3.0,7.6,0.8,0.1,0.522,0.353,0.845,9.3,0.206,2.3,-0.5,106.0,2013,all-defensive
ORV,G,Dwyane Wade,31.0,MIA,2.0,60.0,0.033,69.0,34.7,21.2,5.0,5.1,1.9,0.8,0.521,0.258,0.725,9.6,0.192,3.5,0.7,103.0,2013,all-defensive
ORV,F,Metta World Peace,33.0,LAL,2.0,60.0,0.033,75.0,33.7,12.4,5.0,1.5,1.6,0.6,0.403,0.342,0.734,4.6,0.086,2.6,0.9,106.0,2013,all-defensive
ORV,G,Eric Bledsoe,23.0,LAC,1.0,60.0,0.017,76.0,20.4,8.5,3.0,3.1,1.4,0.7,0.445,0.397,0.791,3.7,0.115,2.6,2.2,101.0,2013,all-defensive
ORV,F,Kevin Durant,24.0,OKC,1.0,60.0,0.017,81.0,38.5,28.1,7.9,4.6,1.4,1.3,0.51,0.416,0.905,18.9,0.291,5.3,1.7,100.0,2013,all-defensive
ORV,G,Jrue Holiday,22.0,PHI,1.0,60.0,0.017,78.0,37.5,17.7,4.2,8.0,1.6,0.4,0.431,0.368,0.752,3.3,0.055,2.7,-0.7,107.0,2013,all-defensive
ORV,F,Andrei Kirilenko,31.0,MIN,1.0,60.0,0.017,64.0,31.8,12.4,5.7,2.8,1.5,1.0,0.507,0.292,0.752,6.0,0.142,2.6,1.8,104.0,2013,all-defensive
ORV,G,Iman Shumpert,22.0,NYK,1.0,60.0,0.017,45.0,22.1,6.8,3.0,1.7,1.0,0.2,0.396,0.402,0.766,1.9,0.094,1.0,0.7,106.0,2013,all-defensive
ORV,F,David West,32.0,IND,1.0,60.0,0.017,73.0,33.4,17.1,7.7,2.9,1.0,0.9,0.498,0.211,0.768,9.1,0.179,4.7,1.5,99.0,2013,all-defensive
