# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,G,Michael Jordan,28.0,CHI,478.0,480.0,0.996,95.0,,,80.0,38.8,30.1,6.4,6.1,2.3,0.9,0.519,0.27,0.832,17.7,0.274,1992,all-nba
1st,F,Karl Malone,28.0,UTA,466.0,480.0,0.971,91.0,,,81.0,37.7,28.0,11.2,3.0,1.3,0.6,0.526,0.176,0.778,15.1,0.237,1992,all-nba
1st,G,Clyde Drexler,29.0,POR,408.0,480.0,0.85,65.0,,,76.0,36.2,25.0,6.6,6.7,1.8,0.9,0.47,0.337,0.794,12.8,0.223,1992,all-nba
1st,C,David Robinson,26.0,SAS,397.0,480.0,0.827,62.0,,,68.0,37.7,23.2,12.2,2.7,2.3,4.5,0.551,0.125,0.701,13.9,0.26,1992,all-nba
1st,F,Chris Mullin,28.0,GSW,379.0,480.0,0.79,53.0,,,81.0,41.3,25.6,5.6,3.5,2.1,0.8,0.524,0.366,0.833,10.8,0.155,1992,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1992,all-nba
2nd,F,Scottie Pippen,26.0,CHI,341.0,480.0,0.71,37.0,,,82.0,38.6,21.0,7.7,7.0,1.9,1.1,0.506,0.2,0.76,12.7,0.192,1992,all-nba
2nd,C,Patrick Ewing,29.0,NYK,309.0,480.0,0.644,31.0,,,82.0,38.4,24.0,11.2,1.9,1.1,3.0,0.522,0.167,0.738,13.0,0.198,1992,all-nba
2nd,G,Tim Hardaway,25.0,GSW,288.0,480.0,0.6,15.0,,,81.0,41.1,23.4,3.8,10.0,2.0,0.2,0.461,0.338,0.766,9.2,0.132,1992,all-nba
2nd,G,John Stockton,29.0,UTA,269.0,480.0,0.56,14.0,,,82.0,36.6,15.8,3.3,13.7,3.0,0.3,0.482,0.407,0.842,13.4,0.215,1992,all-nba
2nd,F,Charles Barkley,28.0,PHI,196.0,480.0,0.408,6.0,,,75.0,38.4,23.1,11.1,4.1,1.8,0.6,0.552,0.234,0.695,12.3,0.205,1992,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1992,all-nba
3rd,F,Dennis Rodman,30.0,DET,179.0,480.0,0.373,5.0,,,82.0,40.3,9.8,18.7,2.3,0.8,0.9,0.539,0.317,0.6,12.6,0.183,1992,all-nba
3rd,G,Mark Price,27.0,CLE,81.0,480.0,0.169,0.0,,,72.0,29.7,17.3,2.4,7.4,1.3,0.2,0.488,0.387,0.947,9.1,0.205,1992,all-nba
3rd,G,Kevin Johnson,25.0,PHO,78.0,480.0,0.162,2.0,,,78.0,37.2,19.7,3.7,10.7,1.5,0.3,0.479,0.217,0.807,10.0,0.165,1992,all-nba
3rd,C,Brad Daugherty,26.0,CLE,70.0,480.0,0.146,3.0,,,73.0,36.2,21.5,10.4,3.6,0.9,1.1,0.57,0.0,0.777,11.7,0.213,1992,all-nba
3rd,F,Kevin Willis,29.0,ATL,38.0,480.0,0.079,0.0,,,81.0,36.6,18.3,15.5,2.1,0.9,0.7,0.483,0.162,0.804,8.8,0.143,1992,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1992,all-nba
ORV,G,Jeff Hornacek,28.0,PHO,50.0,480.0,0.104,0.0,,,81.0,38.0,20.1,5.0,5.1,2.0,0.4,0.512,0.439,0.886,11.6,0.181,1992,all-nba
ORV,C,Hakeem Olajuwon,29.0,HOU,37.0,480.0,0.077,0.0,,,70.0,37.7,21.6,12.1,2.2,1.8,4.3,0.502,0.0,0.766,9.8,0.178,1992,all-nba
ORV,G,Joe Dumars,28.0,DET,28.0,480.0,0.058,1.0,,,82.0,38.9,19.9,2.3,4.6,0.9,0.1,0.448,0.408,0.867,8.2,0.123,1992,all-nba
ORV,F,Larry Johnson,22.0,CHH,26.0,480.0,0.054,0.0,,,82.0,37.2,19.2,11.0,3.6,1.0,0.6,0.49,0.227,0.829,8.9,0.14,1992,all-nba
ORV,F,Danny Manning,25.0,LAC,26.0,480.0,0.054,0.0,,,82.0,35.4,19.3,6.9,3.5,1.6,1.5,0.542,0.0,0.725,9.8,0.162,1992,all-nba
ORV,F,Larry Bird,35.0,BOS,21.0,480.0,0.044,0.0,,,45.0,36.9,20.2,9.6,6.8,0.9,0.7,0.466,0.406,0.926,5.5,0.159,1992,all-nba
ORV,F,Reggie Lewis*,26.0,BOS,17.0,480.0,0.035,0.0,,,82.0,37.4,20.8,4.8,2.3,1.5,1.3,0.503,0.238,0.851,9.1,0.143,1992,all-nba
ORV,F,Larry Nance,32.0,CLE,16.0,480.0,0.033,0.0,,,81.0,35.6,17.0,8.3,2.9,1.0,3.0,0.539,0.0,0.822,12.2,0.204,1992,all-nba
ORV,G,Isiah Thomas,30.0,DET,10.0,480.0,0.021,0.0,,,78.0,37.4,18.5,3.2,7.2,1.5,0.2,0.446,0.291,0.772,5.8,0.095,1992,all-nba
ORV,G,Mitch Richmond,26.0,SAC,9.0,480.0,0.019,0.0,,,80.0,38.7,22.5,4.0,5.1,1.2,0.4,0.468,0.384,0.813,4.9,0.076,1992,all-nba
ORV,F,Horace Grant,26.0,CHI,8.0,480.0,0.017,0.0,,,81.0,35.3,14.2,10.0,2.7,1.2,1.6,0.578,0.0,0.741,14.1,0.237,1992,all-nba
ORV,F,Detlef Schrempf,29.0,IND,8.0,480.0,0.017,0.0,,,80.0,32.6,17.3,9.6,3.9,0.8,0.5,0.536,0.324,0.828,9.8,0.181,1992,all-nba
ORV,F,Glen Rice,24.0,MIA,6.0,480.0,0.012,0.0,,,79.0,38.1,22.3,5.0,2.3,1.1,0.4,0.469,0.391,0.836,7.9,0.126,1992,all-nba
ORV,F,Otis Thorpe,29.0,HOU,6.0,480.0,0.012,0.0,,,82.0,37.3,17.3,10.5,3.0,0.6,0.5,0.592,0.0,0.657,8.9,0.14,1992,all-nba
ORV,G,Kendall Gill,23.0,CHH,3.0,480.0,0.006,0.0,,,79.0,36.8,20.5,5.1,4.2,1.9,0.6,0.467,0.24,0.745,4.7,0.077,1992,all-nba
ORV,G,Jeff Malone,30.0,UTA,3.0,480.0,0.006,0.0,,,81.0,36.1,20.2,2.9,2.2,0.7,0.1,0.511,0.083,0.898,6.6,0.108,1992,all-nba
ORV,C,Robert Parish,38.0,BOS,3.0,480.0,0.006,0.0,,,79.0,28.9,14.1,8.9,0.9,0.9,1.2,0.535,,0.772,7.4,0.155,1992,all-nba
ORV,F,Dominique Wilkins,32.0,ATL,3.0,480.0,0.006,0.0,,,42.0,38.1,28.1,7.0,3.8,1.2,0.6,0.464,0.289,0.835,5.1,0.152,1992,all-nba
ORV,F,Buck Williams,31.0,POR,3.0,480.0,0.006,0.0,,,80.0,31.5,11.3,8.8,1.4,0.8,0.5,0.604,0.0,0.754,9.2,0.175,1992,all-nba
ORV,G,Reggie Miller,26.0,IND,2.0,480.0,0.004,0.0,0.0,2.0,82.0,38.0,20.7,3.9,3.8,1.3,0.3,0.501,0.378,0.858,11.0,0.169,1992,all-nba
ORV,G,Ricky Pierce,32.0,SEA,2.0,480.0,0.004,0.0,0.0,2.0,78.0,34.1,21.7,3.0,3.1,1.1,0.3,0.475,0.268,0.916,7.8,0.142,1992,all-nba
ORV,F,James Worthy,30.0,LAL,2.0,480.0,0.004,0.0,0.0,2.0,54.0,39.0,19.9,5.6,4.7,1.4,0.4,0.447,0.209,0.814,3.1,0.07,1992,all-nba
ORV,G,Mookie Blaylock,24.0,NJN,1.0,480.0,0.002,0.0,0.0,1.0,72.0,35.4,13.8,3.7,6.8,2.4,0.6,0.432,0.222,0.712,4.9,0.092,1992,all-nba
ORV,F,Derrick Coleman,24.0,NJN,1.0,480.0,0.002,0.0,0.0,1.0,65.0,34.0,19.8,9.5,3.2,0.8,1.5,0.504,0.303,0.763,5.6,0.121,1992,all-nba
ORV,F,Terry Cummings,30.0,SAS,1.0,480.0,0.002,0.0,0.0,1.0,70.0,30.7,17.3,9.0,1.5,0.8,0.5,0.488,0.385,0.711,6.5,0.145,1992,all-nba
ORV,G,Ron Harper,28.0,LAC,1.0,480.0,0.002,0.0,0.0,1.0,82.0,38.3,18.2,5.5,5.1,1.9,0.9,0.44,0.303,0.736,5.6,0.085,1992,all-nba
ORV,G,Mark Jackson,26.0,NYK,1.0,480.0,0.002,0.0,0.0,1.0,81.0,30.4,11.3,3.8,8.6,1.4,0.2,0.491,0.256,0.77,7.6,0.149,1992,all-nba
ORV,G,Terry Porter,28.0,POR,1.0,480.0,0.002,0.0,0.0,1.0,82.0,34.0,18.1,3.1,5.8,1.5,0.1,0.461,0.395,0.856,10.6,0.182,1992,all-nba
