# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,F,Tim Duncan,26.0,SAS,603.0,610.0,0.989,120.0,,,81.0,39.3,23.3,12.9,3.9,0.7,2.9,0.513,0.273,0.71,16.5,0.248,2003,all-nba
1st,G,Kobe Bryant,24.0,LAL,599.0,610.0,0.982,118.0,,,82.0,41.5,30.0,6.9,5.9,2.2,0.8,0.451,0.383,0.843,14.9,0.21,2003,all-nba
1st,F,Kevin Garnett,26.0,MIN,596.0,610.0,0.977,115.0,,,82.0,40.5,23.0,13.4,6.0,1.4,1.6,0.502,0.282,0.751,15.6,0.225,2003,all-nba
1st,C,Shaquille O'Neal,30.0,LAL,593.0,610.0,0.972,112.0,,,67.0,37.8,27.5,11.1,3.1,0.6,2.4,0.574,,0.622,13.2,0.25,2003,all-nba
1st,G,Tracy McGrady,23.0,ORL,578.0,610.0,0.948,107.0,,,75.0,39.4,32.1,6.5,5.5,1.7,0.8,0.457,0.386,0.793,16.1,0.262,2003,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2003,all-nba
2nd,F,Dirk Nowitzki,24.0,DAL,360.0,610.0,0.59,5.0,,,80.0,39.0,25.1,9.9,3.0,1.4,1.0,0.463,0.379,0.881,16.1,0.249,2003,all-nba
2nd,G,Jason Kidd,29.0,NJN,355.0,610.0,0.582,16.0,,,80.0,37.4,18.7,6.3,8.9,2.2,0.3,0.414,0.341,0.841,11.3,0.182,2003,all-nba
2nd,G,Allen Iverson,27.0,PHI,350.0,610.0,0.574,8.0,,,82.0,42.5,27.6,4.2,5.5,2.7,0.2,0.414,0.277,0.774,9.2,0.127,2003,all-nba
2nd,F,Chris Webber,29.0,SAC,310.0,610.0,0.508,1.0,,,67.0,39.1,23.0,10.5,5.4,1.6,1.3,0.461,0.238,0.607,6.9,0.127,2003,all-nba
2nd,C,Ben Wallace,28.0,DET,307.0,610.0,0.503,5.0,,,73.0,39.4,6.9,15.4,1.6,1.4,3.2,0.481,0.167,0.45,10.6,0.176,2003,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2003,all-nba
3rd,C,Jermaine O'Neal,24.0,IND,165.0,610.0,0.27,2.0,,,77.0,37.2,20.8,10.3,2.0,0.9,2.3,0.484,0.333,0.731,10.5,0.177,2003,all-nba
3rd,G,Stephon Marbury,25.0,PHO,141.0,610.0,0.231,1.0,,,81.0,40.0,22.3,3.2,8.1,1.3,0.2,0.439,0.301,0.803,9.6,0.142,2003,all-nba
3rd,F,Paul Pierce,25.0,BOS,91.0,610.0,0.149,0.0,,,79.0,39.2,25.9,7.3,4.4,1.8,0.8,0.416,0.302,0.802,10.1,0.157,2003,all-nba
3rd,G,Steve Nash,28.0,DAL,85.0,610.0,0.139,0.0,,,82.0,33.1,17.7,2.9,7.3,1.0,0.1,0.465,0.413,0.909,11.6,0.206,2003,all-nba
3rd,F,Jamal Mashburn,30.0,NOH,63.0,610.0,0.103,0.0,,,82.0,40.5,21.6,6.1,5.6,1.0,0.2,0.422,0.389,0.848,9.0,0.13,2003,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2003,all-nba
ORV,C,Yao Ming,22.0,HOU,55.0,610.0,0.09,0.0,,,82.0,29.0,13.5,8.2,1.7,0.4,1.8,0.498,0.5,0.811,8.7,0.176,2003,all-nba
ORV,F,Karl Malone,39.0,UTA,33.0,610.0,0.054,0.0,,,81.0,36.2,20.6,7.8,4.7,1.7,0.4,0.462,0.214,0.763,11.1,0.182,2003,all-nba
ORV,F,Shawn Marion,24.0,PHO,28.0,610.0,0.046,0.0,,,81.0,41.6,21.2,9.5,2.4,2.3,1.2,0.452,0.387,0.851,13.0,0.186,2003,all-nba
ORV,C,Zydrunas Ilgauskas,27.0,CLE,25.0,610.0,0.041,0.0,,,81.0,30.0,17.2,7.5,1.6,0.7,1.9,0.441,0.0,0.781,5.0,0.099,2003,all-nba
ORV,C,Vlade Divac,34.0,SAC,23.0,610.0,0.038,0.0,,,80.0,29.8,9.9,7.2,3.4,1.0,1.3,0.466,0.24,0.713,7.0,0.141,2003,all-nba
ORV,G,Steve Francis,25.0,HOU,18.0,610.0,0.03,0.0,,,81.0,41.0,21.0,6.2,6.2,1.7,0.5,0.435,0.354,0.8,11.1,0.16,2003,all-nba
ORV,G,Ray Allen,27.0,TOT,15.0,610.0,0.025,0.0,,,76.0,37.9,22.5,5.0,4.4,1.4,0.2,0.439,0.377,0.916,9.1,0.152,2003,all-nba
ORV,G,Gary Payton,34.0,TOT,14.0,610.0,0.023,0.0,,,80.0,40.1,20.4,4.2,8.3,1.7,0.3,0.454,0.297,0.71,9.1,0.136,2003,all-nba
ORV,F,Rasheed Wallace,28.0,POR,14.0,610.0,0.023,0.0,,,74.0,36.3,18.1,7.4,2.1,0.9,1.0,0.471,0.358,0.735,8.5,0.151,2003,all-nba
ORV,G,Allan Houston,31.0,NYK,10.0,610.0,0.016,0.0,,,82.0,37.9,22.5,2.8,2.7,0.7,0.1,0.445,0.396,0.919,7.2,0.111,2003,all-nba
ORV,C,Pau Gasol,22.0,MEM,8.0,610.0,0.013,0.0,,,82.0,36.0,19.0,8.8,2.8,0.4,1.8,0.51,0.1,0.736,8.5,0.138,2003,all-nba
ORV,F,Brad Miller,26.0,IND,8.0,610.0,0.013,0.0,,,73.0,31.1,13.1,8.3,2.6,0.9,0.6,0.493,0.313,0.818,9.6,0.202,2003,all-nba
ORV,C,David Robinson,37.0,SAS,8.0,610.0,0.013,0.0,,,64.0,26.2,8.5,7.9,1.0,0.8,1.7,0.469,,0.71,6.0,0.172,2003,all-nba
ORV,F,Peja Stojaković,25.0,SAC,8.0,610.0,0.013,0.0,,,72.0,34.0,19.2,5.5,2.0,1.0,0.1,0.481,0.382,0.875,10.1,0.199,2003,all-nba
ORV,G,Michael Jordan,39.0,WAS,7.0,610.0,0.011,0.0,,,82.0,37.0,20.0,6.1,3.8,1.5,0.5,0.445,0.291,0.821,6.2,0.099,2003,all-nba
ORV,F,Elton Brand,23.0,LAC,2.0,610.0,0.003,0.0,0.0,2.0,62.0,39.6,18.5,11.3,2.5,1.1,2.5,0.502,0.0,0.685,7.6,0.149,2003,all-nba
