# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,F,Rick Barry,30.0,GSW,17.0,18.0,0.943,,,,80.0,40.4,30.6,5.7,6.2,2.9,0.4,0.464,,0.904,12.7,0.188,1975,all-nba
1st,G,Tiny Archibald,26.0,KCO,15.0,18.0,0.838,,,,82.0,39.6,26.5,2.7,6.8,1.5,0.1,0.456,,0.872,11.2,0.165,1975,all-nba
1st,F,Elvin Hayes,29.0,WSB,14.0,18.0,0.794,,,,82.0,42.3,23.0,12.2,2.5,1.9,2.3,0.443,,0.766,12.5,0.173,1975,all-nba
1st,G,Walt Frazier,29.0,NYK,13.0,18.0,0.718,,,,78.0,41.1,21.5,6.0,6.1,2.4,0.2,0.483,,0.828,10.8,0.161,1975,all-nba
1st,C,Bob McAdoo,23.0,BUF,13.0,18.0,0.703,,,,82.0,43.2,34.5,14.1,2.2,1.1,2.1,0.512,,0.805,17.8,0.242,1975,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1975,all-nba
2nd,G,Phil Chenier,24.0,WSB,,18.0,,,,,77.0,37.3,21.8,3.8,3.2,2.3,0.8,0.45,,0.825,8.8,0.147,1975,all-nba
2nd,C,Dave Cowens,26.0,BOS,,18.0,,,,,65.0,40.5,20.4,14.7,4.6,1.3,1.1,0.475,,0.783,9.5,0.173,1975,all-nba
2nd,F,John Havlicek,34.0,BOS,,18.0,,,,,82.0,38.2,19.2,5.9,5.3,1.3,0.2,0.455,,0.87,9.7,0.149,1975,all-nba
2nd,F,Spencer Haywood,25.0,SEA,,18.0,,,,,68.0,37.2,22.4,9.3,2.0,0.8,1.6,0.459,,0.811,7.3,0.138,1975,all-nba
2nd,G,Jo Jo White,28.0,BOS,,18.0,,,,,82.0,39.3,18.3,3.8,5.6,1.6,0.2,0.457,,0.834,8.0,0.119,1975,all-nba
