# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,F,LeBron James,27.0,MIA,596.0,600.0,0.993,118.0,2.0,0.0,62.0,37.5,27.1,7.9,6.2,1.9,0.8,0.531,0.362,0.771,14.5,0.298,2012,all-nba
1st,F,Kevin Durant,23.0,OKC,591.0,600.0,0.985,117.0,,,66.0,38.6,28.0,8.0,3.5,1.3,1.2,0.496,0.387,0.86,12.2,0.23,2012,all-nba
1st,G,Kobe Bryant,33.0,LAL,568.0,600.0,0.947,104.0,,,58.0,38.5,27.9,5.4,4.6,1.2,0.3,0.43,0.303,0.845,6.2,0.132,2012,all-nba
1st,G,Chris Paul,26.0,LAC,484.0,600.0,0.807,74.0,,,60.0,36.4,19.8,3.6,9.1,2.5,0.1,0.478,0.371,0.861,12.7,0.278,2012,all-nba
1st,C,Dwight Howard,26.0,ORL,476.0,600.0,0.793,75.0,,,54.0,38.3,20.6,14.5,1.9,1.5,2.1,0.573,0.0,0.491,7.7,0.179,2012,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2012,all-nba
2nd,C,Andrew Bynum,24.0,LAL,400.0,600.0,0.667,33.0,,,60.0,35.2,18.7,11.8,1.4,0.5,1.9,0.558,0.2,0.692,8.0,0.183,2012,all-nba
2nd,G,Tony Parker,29.0,SAS,367.0,600.0,0.612,41.0,,,60.0,32.1,18.3,2.9,7.7,1.0,0.1,0.48,0.23,0.799,7.1,0.177,2012,all-nba
2nd,F,Kevin Love,23.0,MIN,365.0,600.0,0.608,16.0,,,55.0,39.0,26.0,13.3,2.0,0.9,0.5,0.448,0.372,0.824,10.0,0.223,2012,all-nba
2nd,G,Russell Westbrook,23.0,OKC,239.0,600.0,0.398,5.0,,,66.0,35.3,23.6,4.6,5.5,1.7,0.3,0.457,0.316,0.823,7.9,0.163,2012,all-nba
2nd,F,Blake Griffin,22.0,LAC,170.0,600.0,0.283,0.0,,,66.0,36.2,20.7,10.9,3.2,0.8,0.7,0.549,0.125,0.521,9.2,0.185,2012,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2012,all-nba
3rd,G,Dwyane Wade,30.0,MIA,235.0,600.0,0.392,1.0,,,49.0,33.2,22.1,4.8,4.6,1.7,1.3,0.497,0.268,0.791,7.7,0.227,2012,all-nba
3rd,F,Carmelo Anthony,27.0,NYK,154.0,600.0,0.257,1.0,,,55.0,34.1,22.6,6.3,3.6,1.1,0.4,0.43,0.335,0.804,6.2,0.16,2012,all-nba
3rd,G,Rajon Rondo,25.0,BOS,142.0,600.0,0.237,4.0,,,53.0,36.9,11.9,4.8,11.7,1.8,0.1,0.448,0.238,0.597,4.9,0.121,2012,all-nba
3rd,F,Dirk Nowitzki,33.0,DAL,136.0,600.0,0.227,0.0,,,62.0,33.5,21.6,6.7,2.2,0.7,0.5,0.457,0.368,0.896,7.6,0.175,2012,all-nba
3rd,C,Tyson Chandler,29.0,NYK,60.0,600.0,0.1,4.0,,,62.0,33.2,11.3,9.9,0.9,0.9,1.4,0.679,0.0,0.689,9.5,0.22,2012,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2012,all-nba
ORV,F,LaMarcus Aldridge,26.0,POR,55.0,600.0,0.092,0.0,,,55.0,36.3,21.7,8.0,2.4,0.9,0.8,0.512,0.182,0.814,7.0,0.169,2012,all-nba
ORV,C,Marc Gasol,27.0,MEM,52.0,600.0,0.087,0.0,,,65.0,36.5,14.6,8.9,3.1,1.0,1.9,0.482,0.083,0.748,8.2,0.166,2012,all-nba
ORV,G,Derrick Rose,23.0,CHI,44.0,600.0,0.073,0.0,,,39.0,35.3,21.8,3.4,7.9,0.9,0.7,0.435,0.312,0.812,6.0,0.211,2012,all-nba
ORV,F,Josh Smith,26.0,ATL,33.0,600.0,0.055,0.0,,,66.0,35.3,18.8,9.6,3.9,1.4,1.7,0.458,0.257,0.63,6.8,0.139,2012,all-nba
ORV,F,Paul Pierce,34.0,BOS,31.0,600.0,0.052,0.0,,,61.0,34.0,19.4,5.2,4.5,1.1,0.4,0.443,0.366,0.852,7.0,0.161,2012,all-nba
ORV,C,Al Jefferson,27.0,UTA,30.0,600.0,0.05,0.0,,,61.0,34.0,19.2,9.6,2.2,0.8,1.7,0.492,0.25,0.774,7.5,0.173,2012,all-nba
ORV,C,Pau Gasol,31.0,LAL,27.0,600.0,0.045,0.0,,,65.0,37.4,17.4,10.4,3.6,0.6,1.4,0.501,0.259,0.782,8.3,0.165,2012,all-nba
ORV,G,Steve Nash,37.0,PHO,24.0,600.0,0.04,0.0,,,62.0,31.6,12.5,3.0,10.7,0.6,0.1,0.532,0.39,0.894,5.9,0.144,2012,all-nba
ORV,F,Kevin Garnett,35.0,BOS,22.0,600.0,0.037,0.0,,,60.0,31.1,15.8,8.2,2.9,0.9,1.0,0.503,0.333,0.857,6.9,0.178,2012,all-nba
ORV,F,Tim Duncan,35.0,SAS,18.0,600.0,0.03,0.0,,,58.0,28.2,15.4,9.0,2.3,0.7,1.5,0.492,0.0,0.695,5.9,0.174,2012,all-nba
ORV,G,Joe Johnson,30.0,ATL,16.0,600.0,0.027,0.0,,,60.0,35.5,18.8,3.7,3.9,0.8,0.2,0.454,0.388,0.849,6.4,0.145,2012,all-nba
ORV,G,Deron Williams,27.0,NJN,14.0,600.0,0.023,0.0,,,55.0,36.3,21.0,3.3,8.7,1.2,0.4,0.407,0.336,0.843,4.1,0.099,2012,all-nba
ORV,F,Rudy Gay,25.0,MEM,10.0,600.0,0.017,0.0,,,65.0,37.3,19.0,6.4,2.3,1.5,0.8,0.455,0.312,0.791,6.0,0.12,2012,all-nba
ORV,G,James Harden,22.0,OKC,8.0,600.0,0.013,0.0,,,62.0,31.4,16.8,4.1,3.7,1.0,0.2,0.491,0.39,0.846,9.3,0.23,2012,all-nba
ORV,F,Luol Deng,26.0,CHI,5.0,600.0,0.008,0.0,,,54.0,39.4,15.3,6.5,2.9,1.0,0.7,0.412,0.367,0.77,5.8,0.132,2012,all-nba
ORV,C,Roy Hibbert,25.0,IND,5.0,600.0,0.008,0.0,,,65.0,29.8,12.8,8.8,1.7,0.5,2.0,0.497,0.0,0.711,6.2,0.154,2012,all-nba
ORV,G,Manu Ginóbili,34.0,SAS,3.0,600.0,0.005,0.0,,,34.0,23.3,12.9,3.4,4.4,0.7,0.4,0.526,0.413,0.871,4.2,0.257,2012,all-nba
ORV,F,Danny Granger,28.0,IND,3.0,600.0,0.005,0.0,,,62.0,33.3,18.7,5.0,1.8,1.0,0.6,0.416,0.381,0.873,6.7,0.155,2012,all-nba
ORV,C,Joakim Noah,26.0,CHI,3.0,600.0,0.005,0.0,,,64.0,30.4,10.2,9.8,2.5,0.6,1.4,0.508,0.0,0.748,9.0,0.223,2012,all-nba
