Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Patrick Ewing,23,NYK,36.0,36.0,78,0.462,50,35.4,20.0,9.0,2.0,1.1,2.1,0.474,0.0,0.739,3.1,0.084,1986,roy
2,Xavier McDaniel,22,SEA,16.5,16.5,78,0.212,82,33.0,17.1,8.0,2.4,1.2,0.5,0.49,0.2,0.687,5.1,0.091,1986,roy
3,Karl Malone,22,UTA,14.5,14.5,78,0.186,81,30.6,14.9,8.9,2.9,1.3,0.5,0.496,0.0,0.481,1.9,0.036,1986,roy
4,Spud Webb,22,ATL,4.0,4.0,78,0.051,79,15.6,7.8,1.6,4.3,1.0,0.1,0.483,0.182,0.785,3.5,0.137,1986,roy
5T,Manute Bol,23,WSB,3.0,3.0,78,0.038,80,26.1,3.7,6.0,0.3,0.4,5.0,0.46,0.0,0.488,3.9,0.089,1986,roy
5T,Charles Oakley,22,CHI,3.0,3.0,78,0.038,77,23.0,9.6,8.6,1.7,0.9,0.4,0.519,0.0,0.662,3.3,0.09,1986,roy
7,Benoit Benjamin,21,LAC,1.0,1.0,78,0.013,79,26.4,11.1,7.6,1.0,0.8,2.6,0.49,0.333,0.746,4.0,0.093,1986,roy
