# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,DWS,DBPM,DRtg,year,award
1st,G,Gary Payton,30.0,SEA,47.0,58.0,0.81,50.0,40.2,21.7,4.9,8.7,2.2,0.2,0.434,0.295,0.721,7.2,0.172,1.2,0.0,106.0,1999,all-defensive
1st,C,Alonzo Mourning,28.0,MIA,46.0,58.0,0.793,46.0,38.1,20.1,11.0,1.6,0.7,3.9,0.511,0.0,0.652,7.9,0.216,3.9,2.2,93.0,1999,all-defensive
1st,F,Tim Duncan,22.0,SAS,38.0,58.0,0.655,50.0,39.3,21.7,11.4,2.4,0.9,2.5,0.495,0.143,0.69,8.7,0.213,4.7,1.8,91.0,1999,all-defensive
1st,G,Jason Kidd,25.0,PHO,24.0,58.0,0.414,50.0,41.2,16.9,6.8,10.8,2.3,0.4,0.444,0.366,0.757,8.1,0.188,2.3,1.1,102.0,1999,all-defensive
1st,F,Karl Malone,35.0,UTA,22.0,58.0,0.379,49.0,37.4,23.8,9.4,4.1,1.3,0.6,0.493,0.0,0.788,9.6,0.252,3.4,1.4,96.0,1999,all-defensive
1st,F,Scottie Pippen,33.0,HOU,22.0,58.0,0.379,50.0,40.2,14.5,6.5,5.9,2.0,0.7,0.432,0.34,0.721,4.9,0.116,2.3,1.1,101.0,1999,all-defensive
,,,,,,,,,,,,,,,,,,,,,,,1999,all-defensive
2nd,C,Dikembe Mutombo,32.0,ATL,37.0,58.0,0.638,50.0,36.6,10.8,12.2,1.1,0.3,2.9,0.512,,0.684,7.9,0.206,4.2,2.5,92.0,1999,all-defensive
2nd,G,Mookie Blaylock,31.0,ATL,23.0,58.0,0.397,48.0,36.7,13.3,4.7,5.8,2.1,0.2,0.379,0.307,0.758,4.7,0.127,3.2,1.9,96.0,1999,all-defensive
2nd,G,Eddie Jones,27.0,TOT,16.0,58.0,0.276,50.0,37.6,15.6,3.9,3.7,2.5,1.2,0.437,0.338,0.782,6.0,0.153,2.2,2.1,101.0,1999,all-defensive
2nd,F,P.J. Brown,29.0,MIA,15.0,58.0,0.259,50.0,32.2,11.4,6.9,1.3,0.9,1.0,0.48,,0.774,5.1,0.153,2.6,0.8,98.0,1999,all-defensive
2nd,F,Theo Ratliff,25.0,PHI,14.0,58.0,0.241,50.0,32.5,11.2,8.1,0.6,0.9,3.0,0.47,,0.725,5.4,0.159,3.3,2.0,94.0,1999,all-defensive
,,,,,,,,,,,,,,,,,,,,,,,1999,all-defensive
ORV,F,Kevin Garnett,22.0,MIN,13.0,58.0,0.224,47.0,37.9,20.8,10.4,4.3,1.7,1.8,0.46,0.286,0.704,5.4,0.146,3.0,1.7,97.0,1999,all-defensive
ORV,G,Darrell Armstrong,30.0,ORL,12.0,58.0,0.207,50.0,30.0,13.8,3.6,6.7,2.2,0.1,0.441,0.365,0.904,6.4,0.205,2.7,2.4,96.0,1999,all-defensive
ORV,F,Brian Grant,26.0,POR,12.0,58.0,0.207,48.0,31.8,11.5,9.8,1.4,0.4,0.7,0.479,,0.814,5.9,0.185,2.5,-0.1,98.0,1999,all-defensive
ORV,F,Grant Hill,26.0,DET,9.0,58.0,0.155,50.0,37.0,21.1,7.1,6.0,1.6,0.5,0.479,0.0,0.752,7.3,0.189,2.8,1.4,98.0,1999,all-defensive
ORV,F,Charles Oakley,35.0,TOR,9.0,58.0,0.155,50.0,32.7,7.0,7.5,3.4,0.9,0.4,0.428,0.2,0.807,2.1,0.062,1.4,0.1,103.0,1999,all-defensive
ORV,F,Bo Outlaw,27.0,ORL,8.0,58.0,0.138,31.0,27.5,6.5,5.4,1.8,1.3,1.4,0.545,0.0,0.432,1.8,0.1,1.7,3.2,95.0,1999,all-defensive
ORV,G,Eric Snow,25.0,PHI,5.0,58.0,0.086,48.0,35.8,8.6,3.4,6.3,2.1,0.0,0.428,0.238,0.733,3.8,0.105,2.5,1.6,99.0,1999,all-defensive
ORV,G,Greg Anthony,31.0,POR,4.0,58.0,0.069,50.0,16.1,6.4,1.3,2.0,1.3,0.1,0.414,0.392,0.697,2.8,0.165,1.5,3.1,96.0,1999,all-defensive
ORV,G,Doug Christie,28.0,TOR,4.0,58.0,0.069,50.0,35.4,15.2,4.1,3.7,2.3,0.5,0.388,0.304,0.841,4.2,0.113,1.7,0.5,103.0,1999,all-defensive
ORV,G,Kendall Gill,30.0,NJN,4.0,58.0,0.069,50.0,32.1,11.8,4.9,2.5,2.7,0.5,0.398,0.118,0.683,2.6,0.076,2.2,2.4,100.0,1999,all-defensive
ORV,G,Bobby Phills,29.0,CHH,4.0,58.0,0.069,43.0,36.6,14.3,4.0,3.5,1.4,0.6,0.433,0.395,0.685,3.0,0.091,1.3,-0.1,104.0,1999,all-defensive
