# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,DWS,DBPM,DRtg,year,award
1st,F,Giannis Antetokounmpo,25.0,MIL,195.0,200.0,0.975,63.0,30.4,29.5,13.6,5.6,1.0,1.0,0.553,0.304,0.633,11.1,0.279,5.0,4.1,97.0,2020,all-defensive
1st,F,Anthony Davis,26.0,LAL,187.0,200.0,0.935,62.0,34.4,26.1,9.3,3.2,1.5,2.3,0.503,0.33,0.846,11.1,0.25,4.4,2.6,102.0,2020,all-defensive
1st,G,Ben Simmons,23.0,PHI,185.0,200.0,0.925,57.0,35.4,16.4,7.8,8.0,2.1,0.6,0.58,0.286,0.621,6.9,0.165,3.1,2.3,106.0,2020,all-defensive
1st,C,Rudy Gobert,27.0,UTA,180.0,200.0,0.9,68.0,34.3,15.1,13.5,1.5,0.8,2.0,0.693,,0.63,10.7,0.221,4.2,1.9,104.0,2020,all-defensive
1st,G,Marcus Smart,25.0,BOS,152.0,200.0,0.76,60.0,32.0,12.9,3.8,4.9,1.7,0.5,0.375,0.347,0.836,4.5,0.112,2.8,1.4,107.0,2020,all-defensive
,,,,,,,,,,,,,,,,,,,,,,,2020,all-defensive
2nd,F,Kawhi Leonard,28.0,LAC,128.0,200.0,0.64,57.0,32.4,27.1,7.1,4.9,1.8,0.6,0.47,0.378,0.886,8.7,0.226,3.3,2.4,104.0,2020,all-defensive
2nd,C,Brook Lopez,31.0,MIL,67.0,200.0,0.335,68.0,26.7,12.0,4.6,1.5,0.7,2.4,0.435,0.314,0.836,5.5,0.145,4.1,2.5,100.0,2020,all-defensive
2nd,F,Bam Adebayo,22.0,MIA,61.0,200.0,0.305,72.0,33.6,15.9,10.2,5.1,1.1,1.3,0.557,0.143,0.691,8.5,0.168,3.9,2.0,106.0,2020,all-defensive
2nd,G,Patrick Beverley,31.0,LAC,60.0,200.0,0.3,51.0,26.3,7.9,5.2,3.6,1.1,0.5,0.431,0.388,0.66,3.6,0.128,2.0,2.5,107.0,2020,all-defensive
2nd,G,Eric Bledsoe,30.0,MIL,59.0,200.0,0.295,61.0,27.0,14.9,4.6,5.4,0.9,0.4,0.475,0.344,0.79,5.4,0.157,3.0,1.0,104.0,2020,all-defensive
,,,,,,,,,,,,,,,,,,,,,,,2020,all-defensive
ORV,G,Kris Dunn,25.0,CHI,31.0,200.0,0.155,51.0,24.9,7.3,3.6,3.4,2.0,0.3,0.444,0.259,0.741,2.3,0.085,2.0,3.1,106.0,2020,all-defensive
ORV,F,P.J. Tucker,34.0,HOU,29.0,200.0,0.145,72.0,34.3,6.9,6.6,1.6,1.1,0.5,0.415,0.358,0.813,4.0,0.078,2.4,0.6,111.0,2020,all-defensive
ORV,G,Jimmy Butler,30.0,MIA,28.0,200.0,0.14,58.0,33.8,19.9,6.7,6.0,1.8,0.6,0.455,0.244,0.834,9.0,0.221,2.7,1.5,108.0,2020,all-defensive
ORV,G,Kyle Lowry,33.0,TOR,23.0,200.0,0.115,58.0,36.2,19.4,5.0,7.5,1.4,0.4,0.416,0.352,0.857,7.5,0.171,3.3,1.0,106.0,2020,all-defensive
ORV,F,Jayson Tatum,21.0,BOS,20.0,200.0,0.1,66.0,34.3,23.4,7.0,3.0,1.4,0.9,0.45,0.403,0.812,6.9,0.146,3.7,0.6,106.0,2020,all-defensive
ORV,G,Jrue Holiday,29.0,NOP,18.0,200.0,0.09,61.0,34.7,19.1,4.8,6.7,1.6,0.8,0.455,0.353,0.709,3.9,0.088,1.9,0.2,112.0,2020,all-defensive
ORV,G,Chris Paul,34.0,OKC,13.0,200.0,0.065,70.0,31.5,17.6,5.0,6.7,1.6,0.2,0.489,0.365,0.907,8.9,0.193,3.0,1.4,108.0,2020,all-defensive
ORV,C,Joel Embiid,25.0,PHI,11.0,200.0,0.055,51.0,29.5,23.0,11.6,3.0,0.9,1.3,0.477,0.331,0.807,6.0,0.192,2.7,1.0,104.0,2020,all-defensive
ORV,F,Pascal Siakam,25.0,TOR,10.0,200.0,0.05,60.0,35.2,22.9,7.3,3.5,1.0,0.9,0.453,0.359,0.792,5.4,0.123,3.6,0.5,105.0,2020,all-defensive
ORV,F,LeBron James,35.0,LAL,7.0,200.0,0.035,67.0,34.6,25.3,7.8,10.2,1.2,0.5,0.493,0.348,0.693,9.8,0.204,3.6,1.8,106.0,2020,all-defensive
ORV,C,Myles Turner,23.0,IND,5.0,200.0,0.025,62.0,29.5,12.1,6.6,1.2,0.7,2.1,0.457,0.344,0.751,4.2,0.111,3.1,1.1,105.0,2020,all-defensive
ORV,F,Paul George,29.0,LAC,3.0,200.0,0.015,48.0,29.6,21.5,5.7,3.9,1.4,0.4,0.439,0.412,0.876,4.8,0.161,2.3,1.1,106.0,2020,all-defensive
ORV,F,OG Anunoby,22.0,TOR,2.0,200.0,0.01,69.0,29.9,10.6,5.3,1.6,1.4,0.7,0.505,0.39,0.706,5.7,0.134,3.7,2.0,104.0,2020,all-defensive
ORV,F,Jaylen Brown,23.0,BOS,2.0,200.0,0.01,57.0,33.9,20.3,6.4,2.1,1.1,0.4,0.481,0.382,0.724,4.9,0.123,2.6,-0.2,108.0,2020,all-defensive
ORV,G,Donte DiVincenzo,23.0,MIL,2.0,200.0,0.01,66.0,23.0,9.2,4.8,2.3,1.3,0.3,0.455,0.336,0.733,4.3,0.135,3.2,2.4,101.0,2020,all-defensive
ORV,G,Luka Dončić,20.0,DAL,2.0,200.0,0.01,61.0,33.6,28.8,9.4,8.8,1.0,0.2,0.463,0.316,0.758,8.8,0.207,2.3,1.0,110.0,2020,all-defensive
ORV,C,Andre Drummond,26.0,TOT,2.0,200.0,0.01,57.0,33.0,17.7,15.2,2.7,1.9,1.6,0.533,0.143,0.575,4.2,0.108,3.6,1.1,103.0,2020,all-defensive
