# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,C,Dwight Howard,24.0,ORL,610.0,610.0,1.0,122.0,0.0,0.0,82.0,34.7,18.3,13.2,1.8,0.9,2.8,0.612,0.0,0.592,13.2,0.223,2010,all-nba
1st,F,LeBron James,25.0,CLE,610.0,610.0,1.0,122.0,0.0,0.0,76.0,39.0,29.7,7.3,8.6,1.6,1.0,0.503,0.333,0.767,18.5,0.299,2010,all-nba
1st,G,Kobe Bryant,31.0,LAL,604.0,610.0,0.99,119.0,,,73.0,38.8,27.0,5.4,5.0,1.5,0.3,0.456,0.329,0.811,9.4,0.16,2010,all-nba
1st,F,Kevin Durant,21.0,OKC,579.0,610.0,0.949,107.0,,,82.0,39.5,30.1,7.6,2.8,1.4,1.0,0.476,0.365,0.9,16.1,0.238,2010,all-nba
1st,G,Dwyane Wade,28.0,MIA,520.0,610.0,0.852,81.0,,,77.0,36.3,26.6,4.8,6.5,1.8,1.1,0.476,0.3,0.761,13.0,0.224,2010,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2010,all-nba
2nd,G,Steve Nash,35.0,PHO,366.0,610.0,0.6,24.0,,,81.0,32.8,16.5,3.3,11.0,0.5,0.1,0.507,0.426,0.938,9.9,0.178,2010,all-nba
2nd,F,Dirk Nowitzki,31.0,DAL,356.0,610.0,0.584,10.0,,,81.0,37.5,25.0,7.7,2.7,0.9,1.0,0.481,0.421,0.915,12.3,0.194,2010,all-nba
2nd,G,Deron Williams,25.0,UTA,343.0,610.0,0.562,14.0,,,76.0,36.9,18.7,4.0,10.5,1.3,0.2,0.469,0.371,0.801,10.3,0.177,2010,all-nba
2nd,F,Carmelo Anthony,25.0,DEN,321.0,610.0,0.526,9.0,,,69.0,38.2,28.2,6.6,3.2,1.3,0.4,0.458,0.316,0.83,7.9,0.145,2010,all-nba
2nd,C,Amar'e Stoudemire,27.0,PHO,239.0,610.0,0.392,2.0,,,82.0,34.6,23.1,8.9,1.0,0.6,1.0,0.557,0.167,0.771,10.7,0.181,2010,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2010,all-nba
3rd,C,Andrew Bogut,25.0,MIL,149.0,610.0,0.244,0.0,,,69.0,32.3,15.9,10.2,1.8,0.6,2.5,0.52,0.0,0.629,7.5,0.161,2010,all-nba
3rd,F,Tim Duncan,33.0,SAS,125.0,610.0,0.205,0.0,,,78.0,31.3,17.9,10.1,3.2,0.6,1.5,0.518,0.182,0.725,10.9,0.215,2010,all-nba
3rd,G,Joe Johnson,28.0,ATL,118.0,610.0,0.193,0.0,,,76.0,38.0,21.3,4.6,4.9,1.1,0.1,0.458,0.369,0.818,8.4,0.14,2010,all-nba
3rd,F,Pau Gasol,29.0,LAL,94.0,610.0,0.154,0.0,,,65.0,37.0,18.3,11.3,3.4,0.6,1.7,0.536,0.0,0.79,11.0,0.22,2010,all-nba
3rd,G,Brandon Roy,25.0,POR,87.0,610.0,0.143,0.0,,,65.0,37.2,21.5,4.4,4.7,0.9,0.2,0.473,0.33,0.78,9.1,0.18,2010,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2010,all-nba
ORV,C,Chris Bosh,25.0,TOR,80.0,610.0,0.131,0.0,,,70.0,36.1,24.0,10.8,2.4,0.6,1.0,0.518,0.364,0.797,9.6,0.182,2010,all-nba
ORV,G,Rajon Rondo,23.0,BOS,47.0,610.0,0.077,0.0,,,81.0,36.6,13.7,4.4,9.8,2.3,0.1,0.508,0.213,0.621,9.6,0.156,2010,all-nba
ORV,F,David Lee,26.0,NYK,43.0,610.0,0.07,0.0,,,81.0,37.3,20.2,11.7,3.6,1.0,0.5,0.545,0.0,0.812,10.3,0.163,2010,all-nba
ORV,F,Carlos Boozer,28.0,UTA,33.0,610.0,0.054,0.0,,,78.0,34.3,19.5,11.2,3.2,1.1,0.5,0.562,,0.742,9.9,0.178,2010,all-nba
ORV,G,Chauncey Billups,33.0,DEN,24.0,610.0,0.039,0.0,,,73.0,34.1,19.5,3.1,5.6,1.1,0.1,0.418,0.386,0.91,9.5,0.182,2010,all-nba
ORV,F,Zach Randolph,28.0,MEM,20.0,610.0,0.033,0.0,,,81.0,37.7,20.8,11.7,1.8,1.0,0.4,0.488,0.288,0.778,9.7,0.153,2010,all-nba
ORV,C,Al Horford,23.0,ATL,19.0,610.0,0.031,0.0,,,81.0,35.1,14.2,9.9,2.3,0.7,1.1,0.551,1.0,0.789,10.9,0.183,2010,all-nba
ORV,G,Jason Kidd,36.0,DAL,18.0,610.0,0.03,0.0,,,80.0,36.0,10.3,5.6,9.1,1.8,0.4,0.423,0.425,0.808,8.9,0.148,2010,all-nba
ORV,G,Derrick Rose,21.0,CHI,15.0,610.0,0.025,0.0,,,78.0,36.8,20.8,3.8,6.0,0.7,0.3,0.489,0.267,0.766,6.0,0.1,2010,all-nba
ORV,G,Chris Paul,24.0,NOH,14.0,610.0,0.023,0.0,,,45.0,38.0,18.7,4.2,10.7,2.1,0.2,0.493,0.409,0.847,7.3,0.204,2010,all-nba
ORV,G,Manu Ginóbili,32.0,SAS,13.0,610.0,0.021,0.0,,,75.0,28.7,16.5,3.8,4.9,1.4,0.3,0.441,0.377,0.87,9.7,0.216,2010,all-nba
ORV,C,Chris Kaman,27.0,LAC,9.0,610.0,0.015,0.0,,,76.0,34.3,18.5,9.3,1.6,0.5,1.2,0.49,0.0,0.749,2.4,0.044,2010,all-nba
ORV,C,Brook Lopez,21.0,NJN,6.0,610.0,0.01,0.0,,,82.0,36.9,18.8,8.6,2.3,0.7,1.7,0.499,0.0,0.817,7.9,0.125,2010,all-nba
ORV,F,Paul Pierce,32.0,BOS,6.0,610.0,0.01,0.0,,,71.0,34.0,18.3,4.4,3.1,1.2,0.4,0.472,0.414,0.852,8.3,0.165,2010,all-nba
ORV,F,Josh Smith,24.0,ATL,6.0,610.0,0.01,0.0,,,81.0,35.4,15.7,8.7,4.2,1.6,2.1,0.505,0.0,0.618,9.3,0.155,2010,all-nba
ORV,F,Gerald Wallace,27.0,CHA,5.0,610.0,0.008,0.0,,,76.0,41.0,18.2,10.0,2.1,1.5,1.1,0.484,0.371,0.776,11.5,0.177,2010,all-nba
ORV,C,Marcus Camby,35.0,TOT,3.0,610.0,0.005,0.0,,,74.0,31.3,7.5,11.8,2.5,1.3,2.0,0.475,0.286,0.639,6.8,0.142,2010,all-nba
