Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Darrell Armstrong,30,ORL,54,54,118,0.458,50,30.0,13.8,3.6,6.7,2.2,0.1,0.441,0.365,0.904,6.4,0.205,1999,mip
2,Eric Snow,25,PHI,15,15,118,0.127,48,35.8,8.6,3.4,6.3,2.1,0.0,0.428,0.238,0.733,3.8,0.105,1999,mip
3,Gary Trent,24,DAL,14,14,118,0.119,45,30.3,16.0,7.8,1.7,0.6,0.5,0.477,0.0,0.617,4.0,0.14,1999,mip
4,Joe Smith,23,MIN,8,8,118,0.068,43,33.0,13.7,8.2,1.6,0.7,1.5,0.427,0.0,0.755,3.7,0.126,1999,mip
5,Danny Fortson,22,DEN,7,7,118,0.059,50,28.3,11.0,11.6,0.6,0.6,0.4,0.495,0.0,0.727,4.4,0.148,1999,mip
6,Theo Ratliff,25,PHI,4,4,118,0.034,50,32.5,11.2,8.1,0.6,0.9,3.0,0.47,,0.725,5.4,0.159,1999,mip
7,Maurice Taylor,22,LAC,3,3,118,0.025,46,32.7,16.8,5.3,1.5,0.3,0.6,0.461,0.167,0.728,0.7,0.024,1999,mip
8T,Brian Grant,26,POR,2,2,118,0.017,48,31.8,11.5,9.8,1.4,0.4,0.7,0.479,,0.814,5.9,0.185,1999,mip
8T,Tracy McGrady,19,TOR,2,2,118,0.017,49,22.6,9.3,5.7,2.3,1.1,1.3,0.436,0.229,0.726,3.3,0.143,1999,mip
10T,Dee Brown,30,TOR,1,1,118,0.008,49,28.1,11.2,2.1,2.9,1.1,0.2,0.378,0.387,0.727,2.5,0.086,1999,mip
10T,Randy Brown,30,CHI,1,1,118,0.008,39,29.2,8.8,3.4,3.8,1.7,0.2,0.414,0.0,0.757,1.0,0.041,1999,mip
10T,Othella Harrington,25,HOU,1,1,118,0.008,41,22.0,9.8,6.0,0.4,0.1,0.6,0.513,,0.721,2.2,0.115,1999,mip
10T,Antonio McDyess,24,DEN,1,1,118,0.008,50,38.7,21.2,10.7,1.6,1.5,2.3,0.471,0.111,0.68,4.2,0.105,1999,mip
10T,Greg Ostertag,25,UTA,1,1,118,0.008,48,27.9,5.7,7.3,0.5,0.3,2.7,0.476,,0.62,3.8,0.136,1999,mip
10T,Clifford Robinson,32,PHO,1,1,118,0.008,50,34.8,16.4,4.5,2.6,1.5,1.2,0.475,0.417,0.697,5.3,0.146,1999,mip
10T,Bryon Russell,28,UTA,1,1,118,0.008,50,35.4,12.4,5.3,1.5,1.5,0.3,0.464,0.354,0.795,5.6,0.151,1999,mip
10T,Latrell Sprewell,28,NYK,1,1,118,0.008,37,33.3,16.4,4.2,2.5,1.2,0.1,0.415,0.273,0.812,3.0,0.117,1999,mip
10T,Haywoode Workman,33,MIL,1,1,118,0.008,29,28.1,6.9,3.5,5.9,1.1,0.0,0.429,0.362,0.787,1.6,0.091,1999,mip
