# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,F,Charles Barkley,29.0,PHO,490.0,490.0,1.0,98.0,0.0,0.0,76.0,37.6,25.6,12.2,5.1,1.6,1.0,0.52,0.305,0.765,14.4,0.242,1993,all-nba
1st,G,Michael Jordan,29.0,CHI,490.0,490.0,1.0,98.0,0.0,0.0,78.0,39.3,32.6,6.7,5.5,2.8,0.8,0.495,0.352,0.837,17.2,0.27,1993,all-nba
1st,C,Hakeem Olajuwon,30.0,HOU,455.0,490.0,0.929,83.0,,,82.0,39.5,26.1,13.0,3.5,1.8,4.2,0.529,0.0,0.779,15.8,0.234,1993,all-nba
1st,F,Karl Malone,29.0,UTA,377.0,490.0,0.769,45.0,,,82.0,37.8,27.0,11.2,3.8,1.5,1.0,0.552,0.2,0.74,15.4,0.238,1993,all-nba
1st,G,Mark Price,28.0,CLE,344.0,490.0,0.702,44.0,,,75.0,31.7,18.2,2.7,8.0,1.2,0.1,0.484,0.416,0.948,9.8,0.197,1993,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1993,all-nba
2nd,F,Dominique Wilkins,33.0,ATL,372.0,490.0,0.759,47.0,,,71.0,37.3,29.9,6.8,3.2,1.0,0.4,0.468,0.38,0.828,10.5,0.191,1993,all-nba
2nd,G,John Stockton,30.0,UTA,294.0,490.0,0.6,26.0,,,82.0,34.9,15.1,2.9,12.0,2.4,0.3,0.486,0.385,0.798,10.6,0.177,1993,all-nba
2nd,C,Patrick Ewing,30.0,NYK,292.0,490.0,0.596,15.0,,,81.0,37.1,24.2,12.1,1.9,0.9,2.0,0.503,0.143,0.719,10.6,0.17,1993,all-nba
2nd,G,Joe Dumars,29.0,DET,290.0,490.0,0.592,24.0,,,77.0,40.2,23.5,1.9,4.0,1.0,0.1,0.466,0.375,0.864,9.1,0.141,1993,all-nba
2nd,F,Larry Johnson,23.0,CHH,155.0,490.0,0.316,3.0,,,82.0,40.5,22.1,10.5,4.3,0.6,0.3,0.526,0.254,0.767,9.6,0.139,1993,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1993,all-nba
3rd,F,Scottie Pippen,27.0,CHI,136.0,490.0,0.278,1.0,,,81.0,38.6,18.6,7.7,6.3,2.1,0.9,0.473,0.237,0.663,8.6,0.132,1993,all-nba
3rd,G,Tim Hardaway,26.0,GSW,99.0,490.0,0.202,3.0,,,66.0,39.5,21.5,4.0,10.6,1.8,0.2,0.447,0.33,0.744,7.5,0.138,1993,all-nba
3rd,G,Dražen Petrović,28.0,NJN,86.0,490.0,0.176,0.0,,,70.0,38.0,22.3,2.7,3.5,1.3,0.2,0.518,0.449,0.87,8.4,0.152,1993,all-nba
3rd,C,David Robinson,27.0,SAS,72.0,490.0,0.147,0.0,,,82.0,39.2,23.4,11.7,3.7,1.5,3.2,0.501,0.176,0.732,13.2,0.197,1993,all-nba
3rd,F,Derrick Coleman,25.0,NJN,60.0,490.0,0.122,1.0,,,76.0,36.3,20.7,11.2,3.6,1.2,1.7,0.46,0.232,0.808,9.5,0.165,1993,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1993,all-nba
ORV,C,Shaquille O'Neal,20.0,ORL,58.0,490.0,0.118,0.0,,,81.0,37.9,23.4,13.9,1.9,0.7,3.5,0.562,0.0,0.592,10.4,0.163,1993,all-nba
ORV,F,Danny Manning,26.0,LAC,55.0,490.0,0.112,0.0,,,79.0,34.9,22.8,6.6,2.6,1.4,1.3,0.509,0.267,0.802,7.9,0.137,1993,all-nba
ORV,G,Dan Majerle,27.0,PHO,49.0,490.0,0.1,1.0,,,82.0,39.0,16.9,4.7,3.8,1.7,0.4,0.464,0.381,0.778,9.8,0.147,1993,all-nba
ORV,F,Shawn Kemp,23.0,SEA,45.0,490.0,0.092,1.0,,,78.0,33.1,17.8,10.7,2.0,1.5,1.9,0.492,0.0,0.712,9.1,0.169,1993,all-nba
ORV,F,Detlef Schrempf,30.0,IND,28.0,490.0,0.057,0.0,,,82.0,37.8,19.1,9.5,6.0,1.0,0.3,0.476,0.154,0.804,10.4,0.161,1993,all-nba
ORV,F,Reggie Lewis,27.0,BOS,26.0,490.0,0.053,0.0,,,80.0,39.3,20.8,4.3,3.7,1.5,1.0,0.47,0.233,0.867,8.3,0.127,1993,all-nba
ORV,G,Kevin Johnson,26.0,PHO,14.0,490.0,0.029,0.0,,,49.0,33.5,16.1,2.1,7.8,1.7,0.4,0.499,0.125,0.819,5.1,0.148,1993,all-nba
ORV,F,Dennis Rodman,31.0,DET,14.0,490.0,0.029,0.0,,,62.0,38.9,7.5,18.3,1.6,0.8,0.7,0.427,0.205,0.534,5.5,0.11,1993,all-nba
ORV,G,Reggie Miller,27.0,IND,11.0,490.0,0.022,0.0,,,82.0,36.0,21.2,3.1,3.2,1.5,0.3,0.479,0.399,0.88,11.3,0.183,1993,all-nba
ORV,F,Larry Nance,33.0,CLE,9.0,490.0,0.018,0.0,,,77.0,35.8,16.5,8.7,2.9,0.7,2.6,0.549,0.0,0.818,10.7,0.187,1993,all-nba
ORV,G,John Starks,27.0,NYK,8.0,490.0,0.016,0.0,,,80.0,31.0,17.5,2.6,5.1,1.1,0.2,0.428,0.321,0.795,7.5,0.145,1993,all-nba
ORV,G,Clyde Drexler,30.0,POR,7.0,490.0,0.014,0.0,,,49.0,34.1,19.9,6.3,5.7,1.9,0.8,0.429,0.233,0.839,6.0,0.171,1993,all-nba
ORV,F,Sean Elliott,24.0,SAS,7.0,490.0,0.014,0.0,,,70.0,37.2,17.2,4.6,3.8,1.0,0.4,0.491,0.356,0.795,6.1,0.113,1993,all-nba
ORV,G,Isiah Thomas,31.0,DET,7.0,490.0,0.014,0.0,,,79.0,37.0,17.6,2.9,8.5,1.6,0.2,0.418,0.308,0.737,3.7,0.061,1993,all-nba
ORV,G,Jeff Hornacek,29.0,PHI,6.0,490.0,0.012,0.0,,,79.0,36.2,19.1,4.3,6.9,1.7,0.3,0.47,0.39,0.865,6.3,0.106,1993,all-nba
ORV,F,Chris Mullin,29.0,GSW,6.0,490.0,0.012,0.0,,,46.0,41.3,25.9,5.0,3.6,1.5,0.9,0.51,0.451,0.81,4.9,0.122,1993,all-nba
