# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,DWS,DBPM,DRtg,year,award
1st,C,Dwight Howard,25.0,ORL,56.0,60.0,0.933,78.0,37.6,22.9,14.1,1.4,1.4,2.4,0.593,0.0,0.596,14.4,0.235,7.7,2.4,94.0,2011,all-defensive
1st,G,Rajon Rondo,24.0,BOS,39.0,60.0,0.65,68.0,37.2,10.6,4.4,11.2,2.3,0.2,0.475,0.233,0.568,6.6,0.126,4.8,1.4,100.0,2011,all-defensive
1st,F,LeBron James,26.0,MIA,38.0,60.0,0.633,79.0,38.8,26.7,7.5,7.0,1.6,0.6,0.51,0.33,0.759,15.6,0.244,5.3,1.8,102.0,2011,all-defensive
1st,G,Kobe Bryant,32.0,LAL,33.0,60.0,0.55,82.0,33.9,25.3,5.1,4.7,1.2,0.1,0.451,0.323,0.828,10.3,0.178,3.5,-0.2,105.0,2011,all-defensive
1st,F,Kevin Garnett,34.0,BOS,33.0,60.0,0.55,71.0,31.3,14.9,8.9,2.4,1.3,0.8,0.528,0.2,0.862,9.0,0.194,5.6,2.9,95.0,2011,all-defensive
,,,,,,,,,,,,,,,,,,,,,,,2011,all-defensive
2nd,G,Tony Allen,29.0,MEM,23.0,60.0,0.383,72.0,20.8,8.9,2.7,1.4,1.8,0.6,0.51,0.174,0.753,4.7,0.152,2.7,3.5,101.0,2011,all-defensive
2nd,G,Chris Paul,25.0,NOH,18.0,60.0,0.3,80.0,36.0,15.9,4.1,9.8,2.4,0.1,0.463,0.388,0.878,13.9,0.232,4.4,2.8,103.0,2011,all-defensive
2nd,C,Tyson Chandler,28.0,DAL,17.0,60.0,0.283,74.0,27.8,10.1,9.4,0.4,0.5,1.1,0.654,,0.732,9.4,0.218,3.5,1.0,102.0,2011,all-defensive
2nd,F,Andre Iguodala,27.0,PHI,15.0,60.0,0.25,67.0,36.9,14.1,5.8,6.3,1.5,0.6,0.445,0.337,0.693,6.7,0.13,3.5,1.6,104.0,2011,all-defensive
2nd,F,Joakim Noah,25.0,CHI,15.0,60.0,0.25,48.0,32.8,11.7,10.4,2.2,1.0,1.5,0.525,0.0,0.739,6.7,0.205,3.6,2.1,97.0,2011,all-defensive
,,,,,,,,,,,,,,,,,,,,,,,2011,all-defensive
ORV,G,Derrick Rose,22.0,CHI,14.0,60.0,0.233,81.0,37.4,25.0,4.1,7.7,1.0,0.6,0.445,0.332,0.858,13.1,0.208,4.8,0.5,103.0,2011,all-defensive
ORV,G,Dwyane Wade,29.0,MIA,13.0,60.0,0.217,76.0,37.1,25.5,6.4,4.6,1.5,1.1,0.5,0.306,0.758,12.8,0.218,4.7,1.1,102.0,2011,all-defensive
ORV,G,Russell Westbrook,22.0,OKC,13.0,60.0,0.217,82.0,34.7,21.9,4.6,8.2,1.9,0.4,0.442,0.33,0.842,9.4,0.159,3.1,-0.1,107.0,2011,all-defensive
ORV,F,Luol Deng,25.0,CHI,11.0,60.0,0.183,82.0,39.1,17.4,5.8,2.8,1.0,0.6,0.46,0.345,0.753,9.9,0.149,5.2,0.6,102.0,2011,all-defensive
ORV,C,Tim Duncan,34.0,SAS,11.0,60.0,0.183,76.0,28.4,13.4,8.9,2.7,0.7,1.9,0.5,0.0,0.716,7.7,0.171,4.0,2.2,100.0,2011,all-defensive
ORV,F,Grant Hill,38.0,PHO,11.0,60.0,0.183,80.0,30.1,13.2,4.2,2.5,0.8,0.4,0.484,0.395,0.829,4.4,0.087,1.3,-0.3,111.0,2011,all-defensive
ORV,F,Gerald Wallace,28.0,TOT,11.0,60.0,0.183,71.0,37.9,15.7,8.0,2.4,1.5,0.9,0.454,0.333,0.746,6.2,0.111,3.6,1.1,105.0,2011,all-defensive
ORV,F,Chuck Hayes,27.0,HOU,10.0,60.0,0.167,74.0,28.1,7.9,8.1,2.7,1.1,0.7,0.527,0.0,0.662,6.3,0.146,2.4,1.3,106.0,2011,all-defensive
ORV,C,Al Horford,24.0,ATL,7.0,60.0,0.117,77.0,35.1,15.3,9.3,3.5,0.8,1.0,0.557,0.5,0.798,10.1,0.179,3.7,1.1,105.0,2011,all-defensive
ORV,F,Josh Smith,25.0,ATL,7.0,60.0,0.117,77.0,34.4,16.5,8.5,3.3,1.3,1.6,0.477,0.331,0.725,6.4,0.116,4.5,1.7,102.0,2011,all-defensive
ORV,F,Metta World Peace,31.0,LAL,7.0,60.0,0.117,82.0,29.4,8.5,3.3,2.1,1.5,0.4,0.397,0.356,0.676,4.4,0.088,3.2,1.5,105.0,2011,all-defensive
ORV,F,Serge Ibaka,21.0,OKC,6.0,60.0,0.1,82.0,27.0,9.9,7.6,0.3,0.4,2.4,0.543,0.0,0.75,7.6,0.164,3.2,0.7,104.0,2011,all-defensive
ORV,F,Shane Battier,32.0,TOT,5.0,60.0,0.083,82.0,29.0,7.6,4.5,2.3,0.8,1.0,0.45,0.382,0.688,5.1,0.103,2.2,0.9,108.0,2011,all-defensive
ORV,G,Thabo Sefolosha,26.0,OKC,5.0,60.0,0.083,79.0,25.9,5.1,4.4,1.4,1.2,0.5,0.471,0.275,0.747,4.1,0.097,2.5,1.9,106.0,2011,all-defensive
ORV,G,Wesley Matthews,24.0,POR,4.0,60.0,0.067,82.0,33.6,15.9,3.1,2.0,1.2,0.1,0.449,0.407,0.844,7.2,0.126,2.3,-0.1,109.0,2011,all-defensive
ORV,F,Nicolas Batum,22.0,POR,3.0,60.0,0.05,80.0,31.5,12.4,4.5,1.5,0.9,0.6,0.455,0.345,0.841,6.6,0.126,2.3,0.0,108.0,2011,all-defensive
ORV,C,Kendrick Perkins,26.0,TOT,3.0,60.0,0.05,29.0,25.6,6.0,8.0,0.9,0.3,0.9,0.515,,0.556,1.0,0.063,1.2,0.6,103.0,2011,all-defensive
ORV,G,Keith Bogans,30.0,CHI,2.0,60.0,0.033,82.0,17.8,4.4,1.8,1.2,0.5,0.1,0.404,0.38,0.656,3.6,0.118,2.2,1.4,103.0,2011,all-defensive
ORV,G,Manu Ginóbili,33.0,SAS,2.0,60.0,0.033,80.0,30.3,17.4,3.7,4.9,1.5,0.4,0.433,0.349,0.871,9.9,0.195,3.2,1.3,105.0,2011,all-defensive
ORV,G,Joe Johnson,29.0,ATL,2.0,60.0,0.033,72.0,35.5,18.2,4.0,4.7,0.7,0.1,0.443,0.297,0.802,4.2,0.08,1.8,-1.5,110.0,2011,all-defensive
ORV,G,Kyle Lowry,24.0,HOU,2.0,60.0,0.033,75.0,34.2,13.5,4.1,6.7,1.4,0.3,0.426,0.376,0.765,7.0,0.13,1.8,0.0,110.0,2011,all-defensive
ORV,F,Luc Mbah a Moute,24.0,MIL,2.0,60.0,0.033,79.0,26.5,6.7,5.3,0.9,0.9,0.4,0.463,0.0,0.707,4.8,0.109,3.3,1.1,103.0,2011,all-defensive
ORV,F,Lamar Odom,31.0,LAL,2.0,60.0,0.033,82.0,32.2,14.4,8.7,3.0,0.6,0.7,0.53,0.382,0.675,10.1,0.184,4.0,0.8,103.0,2011,all-defensive
ORV,G,Arron Afflalo,25.0,DEN,1.0,60.0,0.017,69.0,33.7,12.6,3.6,2.4,0.5,0.4,0.498,0.423,0.847,6.2,0.128,1.4,-0.3,111.0,2011,all-defensive
