Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Pau Gasol,21,MEM,117,117,126,0.929,82,36.7,17.6,8.9,2.7,0.5,2.1,0.518,0.2,0.709,7.6,0.121,2002,roy
2,Richard Jefferson,21,NJN,3,3,126,0.024,79,24.3,9.4,3.7,1.8,0.8,0.6,0.457,0.232,0.713,4.7,0.117,2002,roy
3T,Andrei Kirilenko,20,UTA,2,2,126,0.016,82,26.2,10.7,4.9,1.1,1.4,1.9,0.45,0.25,0.768,7.3,0.164,2002,roy
3T,Jason Richardson,21,GSW,2,2,126,0.016,80,32.9,14.4,4.3,3.0,1.3,0.4,0.426,0.333,0.671,2.9,0.052,2002,roy
3T,Jamaal Tinsley,23,IND,2,2,126,0.016,80,30.5,9.4,3.7,8.1,1.7,0.5,0.38,0.24,0.704,1.7,0.033,2002,roy
