# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,G,Magic Johnson,30.0,LAL,458.0,460.0,0.996,91.0,,,79.0,37.2,22.3,6.6,11.5,1.7,0.4,0.48,0.384,0.89,16.5,0.27,1990,all-nba
1st,F,Charles Barkley,26.0,PHI,456.0,460.0,0.991,91.0,,,79.0,39.1,25.2,11.5,3.9,1.9,0.6,0.6,0.217,0.749,17.3,0.269,1990,all-nba
1st,F,Karl Malone,26.0,UTA,456.0,460.0,0.991,90.0,,,82.0,38.1,31.0,11.1,2.8,1.5,0.6,0.562,0.372,0.762,15.9,0.245,1990,all-nba
1st,G,Michael Jordan,26.0,CHI,453.0,460.0,0.985,90.0,,,82.0,39.0,33.6,6.9,6.3,2.8,0.7,0.526,0.376,0.848,19.0,0.285,1990,all-nba
1st,C,Patrick Ewing,27.0,NYK,344.0,460.0,0.748,44.0,,,82.0,38.6,28.6,10.9,2.2,1.0,4.0,0.551,0.25,0.775,13.5,0.205,1990,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1990,all-nba
2nd,C,Hakeem Olajuwon,27.0,HOU,326.0,460.0,0.709,42.0,,,82.0,38.1,24.3,14.0,2.9,2.1,4.6,0.501,0.167,0.713,11.2,0.173,1990,all-nba
2nd,G,John Stockton,27.0,UTA,241.0,460.0,0.524,2.0,,,78.0,37.4,17.2,2.6,14.5,2.7,0.2,0.514,0.416,0.819,14.4,0.238,1990,all-nba
2nd,F,Tom Chambers,30.0,PHO,234.0,460.0,0.509,1.0,,,81.0,37.6,27.2,7.0,2.3,1.1,0.6,0.501,0.279,0.861,11.2,0.176,1990,all-nba
2nd,F,Larry Bird,33.0,BOS,209.0,460.0,0.454,1.0,,,75.0,39.3,24.3,9.5,7.5,1.4,0.8,0.473,0.333,0.93,9.5,0.154,1990,all-nba
2nd,G,Kevin Johnson,23.0,PHO,177.0,460.0,0.385,0.0,,,74.0,37.6,22.5,3.6,11.4,1.3,0.2,0.499,0.195,0.838,11.6,0.2,1990,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1990,all-nba
3rd,C,David Robinson,24.0,SAS,160.0,460.0,0.348,7.0,,,82.0,36.6,24.3,12.0,2.0,1.7,3.9,0.531,0.0,0.732,15.1,0.241,1990,all-nba
