# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,G,Michael Jordan,24.0,CHI,160.0,160.0,1.0,80.0,0.0,,82.0,40.4,35.0,5.5,5.9,3.2,1.6,0.535,0.132,0.841,21.2,0.308,1988,all-nba
1st,F,Larry Bird,31.0,BOS,159.0,160.0,0.994,79.0,1.0,,76.0,39.0,29.9,9.3,6.1,1.6,0.8,0.527,0.414,0.916,15.0,0.243,1988,all-nba
1st,C,Hakeem Olajuwon,25.0,HOU,157.0,160.0,0.981,77.0,3.0,,79.0,35.8,22.8,12.1,2.1,2.1,2.7,0.514,0.0,0.695,10.7,0.182,1988,all-nba
1st,G,Magic Johnson,28.0,LAL,155.0,160.0,0.969,75.0,5.0,,72.0,36.6,19.6,6.2,11.9,1.6,0.2,0.492,0.196,0.853,10.9,0.199,1988,all-nba
1st,F,Charles Barkley,24.0,PHI,113.0,160.0,0.706,40.0,33.0,,80.0,39.6,28.3,11.9,3.2,1.3,1.3,0.587,0.28,0.751,16.7,0.253,1988,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1988,all-nba
2nd,F,Karl Malone,24.0,UTA,92.0,160.0,0.575,20.0,52.0,,82.0,39.0,27.7,12.0,2.4,1.4,0.6,0.52,0.0,0.7,10.1,0.152,1988,all-nba
2nd,F,Dominique Wilkins,28.0,ATL,87.0,160.0,0.544,20.0,47.0,,78.0,37.8,30.7,6.4,2.9,1.3,0.6,0.464,0.295,0.826,9.8,0.16,1988,all-nba
2nd,G,Clyde Drexler,25.0,POR,60.0,160.0,0.375,0.0,60.0,,81.0,37.8,27.0,6.6,5.8,2.5,0.6,0.506,0.212,0.811,13.2,0.207,1988,all-nba
2nd,G,John Stockton,25.0,UTA,52.0,160.0,0.325,4.0,44.0,,82.0,34.7,14.7,2.9,13.8,3.0,0.2,0.574,0.358,0.84,14.1,0.238,1988,all-nba
2nd,C,Patrick Ewing,25.0,NYK,41.0,160.0,0.256,3.0,35.0,,82.0,31.0,20.2,8.2,1.5,1.3,3.0,0.555,0.0,0.716,8.1,0.154,1988,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1988,all-nba
ORV,G,Fat Lever,27.0,DEN,29.0,160.0,0.181,1.0,27.0,,82.0,37.3,18.9,8.1,7.8,2.7,0.3,0.473,0.211,0.785,10.4,0.163,1988,all-nba
ORV,F,Kevin McHale,30.0,BOS,20.0,160.0,0.125,1.0,18.0,,64.0,37.3,22.6,8.4,2.7,0.4,1.4,0.604,,0.797,10.2,0.205,1988,all-nba
ORV,C,Moses Malone,32.0,WSB,19.0,160.0,0.119,0.0,19.0,,79.0,34.1,20.3,11.2,1.4,0.7,0.9,0.487,0.286,0.788,9.2,0.163,1988,all-nba
ORV,C,Brad Daugherty,22.0,CLE,15.0,160.0,0.094,0.0,15.0,,79.0,37.4,18.7,8.4,4.2,0.6,0.7,0.51,0.0,0.716,6.6,0.107,1988,all-nba
