# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,G,Michael Jordan,33.0,CHI,575.0,575.0,1.0,115.0,0.0,0.0,82.0,37.9,29.6,5.9,4.3,1.7,0.5,0.486,0.374,0.833,18.3,0.283,1997,all-nba
1st,F,Karl Malone,33.0,UTA,575.0,575.0,1.0,115.0,0.0,0.0,82.0,36.6,27.4,9.9,4.5,1.4,0.6,0.55,0.0,0.755,16.7,0.268,1997,all-nba
1st,C,Hakeem Olajuwon,34.0,HOU,514.0,575.0,0.894,89.0,,,78.0,36.6,23.2,9.2,3.0,1.5,2.2,0.51,0.313,0.787,9.1,0.154,1997,all-nba
1st,F,Grant Hill,24.0,DET,483.0,575.0,0.84,76.0,,,80.0,39.3,21.4,9.0,7.3,1.8,0.6,0.496,0.303,0.711,14.6,0.223,1997,all-nba
1st,G,Tim Hardaway,30.0,MIA,435.0,575.0,0.757,62.0,,,81.0,38.7,20.3,3.4,8.6,1.9,0.1,0.415,0.344,0.799,12.9,0.198,1997,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1997,all-nba
2nd,G,Gary Payton,28.0,SEA,386.0,575.0,0.671,42.0,,,82.0,39.2,21.8,4.6,7.1,2.4,0.2,0.476,0.313,0.715,12.9,0.193,1997,all-nba
2nd,F,Scottie Pippen,31.0,CHI,337.0,575.0,0.586,19.0,,,82.0,37.7,20.2,6.5,5.7,1.9,0.5,0.474,0.368,0.701,13.1,0.203,1997,all-nba
2nd,C,Patrick Ewing,34.0,NYK,327.0,575.0,0.569,20.0,,,78.0,37.0,22.4,10.7,2.0,0.9,2.4,0.488,0.222,0.754,9.8,0.163,1997,all-nba
2nd,F,Glen Rice,29.0,CHH,316.0,575.0,0.55,20.0,,,79.0,42.6,26.8,4.0,2.0,0.9,0.3,0.477,0.47,0.867,10.8,0.154,1997,all-nba
2nd,G,Mitch Richmond,31.0,SAC,198.0,575.0,0.344,1.0,,,81.0,38.6,25.9,3.9,4.2,1.5,0.3,0.454,0.428,0.861,10.8,0.166,1997,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1997,all-nba
3rd,G,John Stockton,34.0,UTA,142.0,575.0,0.247,6.0,,,82.0,35.3,14.4,2.8,10.5,2.0,0.2,0.548,0.422,0.846,13.6,0.226,1997,all-nba
3rd,F,Anthony Mason,30.0,CHH,110.0,575.0,0.191,0.0,,,73.0,43.1,16.2,11.4,5.7,1.0,0.5,0.525,0.333,0.745,11.4,0.173,1997,all-nba
3rd,C,Shaquille O'Neal,24.0,LAL,72.0,575.0,0.125,3.0,,,51.0,38.1,26.2,12.5,3.1,0.9,2.9,0.557,0.0,0.484,8.0,0.197,1997,all-nba
3rd,G,Anfernee Hardaway,25.0,ORL,62.0,575.0,0.108,2.0,,,59.0,37.6,20.5,4.5,5.6,1.6,0.6,0.447,0.318,0.82,8.1,0.175,1997,all-nba
3rd,F,Vin Baker,25.0,MIL,61.0,575.0,0.106,0.0,,,78.0,40.5,21.0,10.3,2.7,1.0,1.4,0.505,0.278,0.687,8.3,0.127,1997,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1997,all-nba
ORV,C,Alonzo Mourning,26.0,MIA,67.0,575.0,0.117,0.0,,,66.0,35.2,19.8,9.9,1.6,0.8,2.9,0.534,0.111,0.642,8.4,0.174,1997,all-nba
ORV,F,Tom Gugliotta,27.0,MIN,60.0,575.0,0.104,0.0,,,81.0,38.7,20.6,8.7,4.1,1.6,1.1,0.442,0.258,0.82,6.7,0.103,1997,all-nba
ORV,G,Mookie Blaylock,29.0,ATL,57.0,575.0,0.099,1.0,,,78.0,39.2,17.4,5.3,5.9,2.7,0.3,0.432,0.366,0.753,12.5,0.197,1997,all-nba
ORV,G,Kevin Johnson,30.0,PHO,57.0,575.0,0.099,1.0,,,70.0,38.0,20.1,3.6,9.3,1.5,0.2,0.496,0.441,0.852,11.7,0.211,1997,all-nba
ORV,C,Dikembe Mutombo,30.0,ATL,55.0,575.0,0.096,3.0,,,80.0,37.2,13.3,11.6,1.4,0.6,3.3,0.527,,0.705,11.3,0.183,1997,all-nba
