# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
3rd,C,Shaquille O'Neal,36.0,PHO,68.0,610.0,0.111,0.0,,,75.0,30.0,17.8,8.4,1.7,0.7,1.4,0.609,0.0,0.595,7.8,0.166,2009,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2009,all-nba
ORV,G,Deron Williams,24.0,UTA,105.0,610.0,0.172,,,,68.0,36.8,19.4,2.9,10.7,1.1,0.3,0.471,0.31,0.849,8.4,0.16,2009,all-nba
ORV,F,Kevin Garnett,32.0,BOS,72.0,610.0,0.118,,,,57.0,31.1,15.8,8.5,2.5,1.1,1.2,0.531,0.25,0.841,7.1,0.193,2009,all-nba
ORV,F,Chris Bosh,24.0,TOR,56.0,610.0,0.092,,,,77.0,38.0,22.7,10.0,2.5,0.9,1.0,0.487,0.245,0.817,9.7,0.159,2009,all-nba
ORV,G,Joe Johnson,27.0,ATL,36.0,610.0,0.059,,,,79.0,39.5,21.4,4.4,5.8,1.1,0.2,0.437,0.36,0.826,7.6,0.116,2009,all-nba
ORV,F,Kevin Durant,20.0,OKC,34.0,610.0,0.056,,,,74.0,39.0,25.3,6.5,2.8,1.3,0.7,0.476,0.422,0.863,7.9,0.132,2009,all-nba
ORV,F,Danny Granger,25.0,IND,25.0,610.0,0.041,,,,67.0,36.2,25.8,5.1,2.7,1.0,1.4,0.447,0.404,0.878,8.0,0.158,2009,all-nba
ORV,F,David West,28.0,NOH,12.0,610.0,0.02,,,,76.0,39.2,21.0,8.5,2.3,0.6,0.9,0.472,0.24,0.884,7.8,0.125,2009,all-nba
ORV,G,Mo Williams,26.0,CLE,10.0,610.0,0.016,,,,81.0,35.0,17.8,3.4,4.1,0.9,0.1,0.467,0.436,0.912,9.8,0.165,2009,all-nba
ORV,C,Al Jefferson,24.0,MIN,8.0,610.0,0.013,,,,50.0,36.7,23.1,11.0,1.6,0.8,1.7,0.497,0.0,0.738,4.9,0.128,2009,all-nba
ORV,F,Antawn Jamison,32.0,WAS,7.0,610.0,0.011,,,,81.0,38.2,22.2,8.9,1.9,1.2,0.3,0.468,0.351,0.754,8.1,0.126,2009,all-nba
ORV,G,Steve Nash,34.0,PHO,7.0,610.0,0.011,,,,74.0,33.6,15.7,3.0,9.7,0.7,0.1,0.503,0.439,0.933,7.3,0.14,2009,all-nba
ORV,G,Ray Allen,33.0,BOS,6.0,610.0,0.01,,,,79.0,36.4,18.2,3.5,2.8,0.9,0.2,0.48,0.409,0.952,11.1,0.186,2009,all-nba
ORV,F,Nenê,26.0,DEN,6.0,610.0,0.01,,,,77.0,32.6,14.6,7.8,1.4,1.2,1.3,0.604,0.2,0.723,9.3,0.177,2009,all-nba
ORV,G,Devin Harris,25.0,NJN,5.0,610.0,0.008,,,,69.0,36.1,21.3,3.3,6.9,1.7,0.2,0.438,0.291,0.82,7.5,0.145,2009,all-nba
ORV,F,LaMarcus Aldridge,23.0,POR,4.0,610.0,0.007,,,,81.0,37.1,18.1,7.5,1.9,1.0,1.0,0.484,0.25,0.781,9.5,0.151,2009,all-nba
ORV,F,David Lee,25.0,NYK,4.0,610.0,0.007,,,,81.0,34.9,16.0,11.7,2.1,1.0,0.3,0.549,0.0,0.755,9.0,0.154,2009,all-nba
ORV,G,Rajon Rondo,22.0,BOS,2.0,610.0,0.003,0.0,0.0,2.0,80.0,33.0,11.9,5.2,8.2,1.9,0.1,0.505,0.313,0.642,9.9,0.179,2009,all-nba
ORV,F,Carlos Boozer,27.0,UTA,1.0,610.0,0.002,0.0,0.0,1.0,37.0,32.4,16.2,10.4,2.1,1.1,0.2,0.49,,0.698,2.6,0.105,2009,all-nba
ORV,F,Caron Butler,28.0,WAS,1.0,610.0,0.002,0.0,0.0,1.0,67.0,38.6,20.8,6.2,4.3,1.6,0.3,0.453,0.31,0.858,4.5,0.083,2009,all-nba
ORV,F,Vince Carter,32.0,NJN,1.0,610.0,0.002,0.0,0.0,1.0,80.0,36.8,20.8,5.1,4.7,1.0,0.5,0.437,0.385,0.817,7.5,0.123,2009,all-nba
ORV,F,Andre Iguodala,25.0,PHI,1.0,610.0,0.002,0.0,0.0,1.0,82.0,39.9,18.8,5.7,5.3,1.6,0.4,0.473,0.307,0.724,9.2,0.134,2009,all-nba
ORV,G,Andre Miller,32.0,PHI,1.0,610.0,0.002,0.0,0.0,1.0,82.0,36.3,16.3,4.5,6.5,1.3,0.2,0.473,0.283,0.826,8.8,0.141,2009,all-nba
ORV,F,Paul Millsap,23.0,UTA,1.0,610.0,0.002,0.0,0.0,1.0,76.0,30.1,13.5,8.6,1.8,1.0,1.0,0.534,0.0,0.699,7.7,0.162,2009,all-nba
ORV,C,Jermaine O'Neal,30.0,TOT,1.0,610.0,0.002,0.0,0.0,1.0,68.0,29.8,13.3,6.4,1.8,0.4,2.0,0.474,0.0,0.788,2.6,0.06,2009,all-nba
ORV,G,Derrick Rose,20.0,CHI,1.0,610.0,0.002,0.0,0.0,1.0,81.0,37.0,16.8,3.9,6.3,0.8,0.2,0.475,0.222,0.788,4.9,0.078,2009,all-nba
ORV,F,Hedo Türkoğlu,29.0,ORL,1.0,610.0,0.002,0.0,0.0,1.0,77.0,36.6,16.8,5.3,4.9,0.8,0.2,0.413,0.356,0.807,7.3,0.125,2009,all-nba
