# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,G,Kobe Bryant,29.0,LAL,635.0,635.0,1.0,127.0,0.0,0.0,82.0,38.9,28.3,6.3,5.4,1.8,0.5,0.459,0.361,0.84,13.8,0.208,2008,all-nba
1st,G,Chris Paul,22.0,NOH,629.0,635.0,0.991,124.0,,,80.0,37.6,21.1,4.0,11.6,2.7,0.1,0.488,0.369,0.851,17.8,0.284,2008,all-nba
1st,F,Kevin Garnett,31.0,BOS,612.0,635.0,0.964,118.0,,,71.0,32.8,18.8,9.2,3.4,1.4,1.3,0.539,0.0,0.801,12.9,0.265,2008,all-nba
1st,F,LeBron James,23.0,CLE,610.0,635.0,0.961,117.0,,,75.0,40.4,30.0,7.9,7.2,1.8,1.1,0.484,0.315,0.712,15.2,0.242,2008,all-nba
1st,C,Dwight Howard,22.0,ORL,546.0,635.0,0.86,86.0,,,82.0,37.7,20.7,14.2,1.3,0.9,2.1,0.599,0.0,0.59,12.9,0.2,2008,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2008,all-nba
2nd,C,Amar'e Stoudemire,25.0,PHO,412.0,635.0,0.649,30.0,,,79.0,33.9,25.2,9.1,1.5,0.8,2.1,0.59,0.161,0.805,14.6,0.262,2008,all-nba
2nd,F,Tim Duncan,31.0,SAS,397.0,635.0,0.625,25.0,,,78.0,34.0,19.3,11.3,2.8,0.7,1.9,0.497,0.0,0.73,11.1,0.201,2008,all-nba
2nd,G,Steve Nash,33.0,PHO,311.0,635.0,0.49,2.0,,,81.0,34.3,16.9,3.5,11.1,0.7,0.1,0.504,0.47,0.906,10.5,0.181,2008,all-nba
2nd,G,Deron Williams,23.0,UTA,228.0,635.0,0.359,0.0,,,82.0,37.3,18.8,3.0,10.5,1.1,0.3,0.507,0.395,0.803,11.3,0.177,2008,all-nba
2nd,F,Dirk Nowitzki,29.0,DAL,189.0,635.0,0.298,1.0,,,77.0,36.0,23.6,8.6,3.5,0.7,0.9,0.479,0.359,0.879,12.9,0.223,2008,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2008,all-nba
3rd,F,Carlos Boozer,26.0,UTA,174.0,635.0,0.274,0.0,,,81.0,34.9,21.1,10.4,2.9,1.2,0.5,0.547,0.0,0.738,10.2,0.173,2008,all-nba
3rd,F,Paul Pierce,30.0,BOS,151.0,635.0,0.238,2.0,,,80.0,35.9,19.6,5.1,4.5,1.3,0.5,0.464,0.392,0.843,12.4,0.207,2008,all-nba
3rd,G,Tracy McGrady,28.0,HOU,137.0,635.0,0.216,1.0,,,66.0,37.0,21.6,5.1,5.9,1.0,0.5,0.419,0.292,0.684,5.8,0.115,2008,all-nba
3rd,G,Manu Ginóbili,30.0,SAS,123.0,635.0,0.194,0.0,,,74.0,31.1,19.5,4.8,4.5,1.5,0.4,0.46,0.401,0.86,11.1,0.232,2008,all-nba
3rd,C,Yao Ming,27.0,HOU,71.0,635.0,0.112,2.0,,,55.0,37.2,22.0,10.8,2.3,0.5,2.0,0.507,0.0,0.85,8.3,0.196,2008,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2008,all-nba
ORV,G,Allen Iverson,32.0,DEN,116.0,635.0,0.183,0.0,,,82.0,41.8,26.4,3.0,7.1,2.0,0.1,0.458,0.345,0.809,11.6,0.163,2008,all-nba
ORV,F,Carmelo Anthony,23.0,DEN,89.0,635.0,0.14,0.0,,,77.0,36.4,25.7,7.4,3.4,1.3,0.5,0.492,0.354,0.786,8.2,0.14,2008,all-nba
ORV,C,Marcus Camby,33.0,DEN,59.0,635.0,0.093,0.0,,,79.0,34.9,9.1,13.1,3.3,1.1,3.6,0.45,0.3,0.708,8.5,0.148,2008,all-nba
ORV,G,Chauncey Billups,31.0,DET,38.0,635.0,0.06,0.0,,,78.0,32.3,17.0,2.7,6.8,1.3,0.2,0.448,0.401,0.918,13.5,0.257,2008,all-nba
ORV,G,Baron Davis,28.0,GSW,32.0,635.0,0.05,0.0,,,82.0,39.0,21.8,4.7,7.6,2.3,0.5,0.426,0.33,0.75,8.7,0.131,2008,all-nba
ORV,F,David West,27.0,NOH,24.0,635.0,0.038,0.0,,,76.0,37.8,20.6,8.9,2.3,0.8,1.3,0.482,0.24,0.85,8.4,0.14,2008,all-nba
ORV,F,Rasheed Wallace,33.0,DET,22.0,635.0,0.035,0.0,,,77.0,30.5,12.7,6.6,1.8,1.2,1.7,0.432,0.356,0.767,7.6,0.155,2008,all-nba
ORV,C,Tyson Chandler,25.0,NOH,18.0,635.0,0.028,0.0,,,79.0,35.2,11.8,11.7,1.0,0.6,1.1,0.623,0.0,0.593,10.0,0.172,2008,all-nba
ORV,F,Antawn Jamison,31.0,WAS,15.0,635.0,0.024,0.0,,,79.0,38.7,21.4,10.2,1.5,1.3,0.4,0.436,0.339,0.76,9.2,0.144,2008,all-nba
ORV,C,Al Jefferson,23.0,MIN,14.0,635.0,0.022,0.0,,,82.0,35.6,21.0,11.1,1.4,0.9,1.5,0.5,0.0,0.721,7.7,0.127,2008,all-nba
ORV,F,Chris Bosh,23.0,TOR,11.0,635.0,0.017,0.0,,,67.0,36.2,22.3,8.7,2.6,0.9,1.0,0.494,0.4,0.844,10.1,0.2,2008,all-nba
ORV,G,Joe Johnson,26.0,ATL,8.0,635.0,0.013,0.0,,,82.0,40.8,21.7,4.5,5.8,1.0,0.2,0.432,0.381,0.834,7.0,0.1,2008,all-nba
ORV,G,Andre Miller,31.0,PHI,7.0,635.0,0.011,0.0,,,82.0,36.8,17.0,4.0,6.9,1.3,0.1,0.492,0.088,0.772,8.3,0.131,2008,all-nba
ORV,F,Caron Butler,27.0,WAS,5.0,635.0,0.008,0.0,,,58.0,39.9,20.3,6.7,4.9,2.2,0.3,0.466,0.357,0.901,7.2,0.15,2008,all-nba
ORV,F,Pau Gasol,27.0,TOT,5.0,635.0,0.008,0.0,,,66.0,35.6,18.9,8.4,3.2,0.5,1.5,0.534,0.25,0.807,8.4,0.172,2008,all-nba
ORV,C,Shaquille O'Neal,35.0,TOT,5.0,635.0,0.008,0.0,,,61.0,28.7,13.6,9.1,1.5,0.5,1.4,0.593,,0.503,2.8,0.078,2008,all-nba
ORV,G,Ray Allen,32.0,BOS,4.0,635.0,0.006,0.0,,,73.0,35.9,17.4,3.7,3.1,0.9,0.2,0.445,0.398,0.907,9.7,0.177,2008,all-nba
ORV,G,Kevin Martin,24.0,SAC,4.0,635.0,0.006,0.0,,,61.0,36.3,23.7,4.5,2.1,1.0,0.1,0.456,0.402,0.869,8.4,0.183,2008,all-nba
ORV,F,Hedo Türkoğlu,28.0,ORL,3.0,635.0,0.005,0.0,,,82.0,36.9,19.5,5.7,5.0,0.9,0.3,0.456,0.4,0.829,9.0,0.143,2008,all-nba
ORV,G,Richard Hamilton,29.0,DET,2.0,635.0,0.003,0.0,0.0,2.0,72.0,33.7,17.3,3.3,4.2,1.0,0.1,0.484,0.44,0.833,7.7,0.152,2008,all-nba
ORV,F,Josh Howard,27.0,DAL,2.0,635.0,0.003,0.0,0.0,2.0,76.0,36.3,19.9,7.0,2.2,0.8,0.4,0.455,0.319,0.813,8.0,0.14,2008,all-nba
ORV,G,Jason Kidd,34.0,TOT,2.0,635.0,0.003,0.0,0.0,2.0,80.0,36.3,10.8,7.5,10.1,1.7,0.3,0.385,0.381,0.818,5.9,0.097,2008,all-nba
ORV,F,Andre Iguodala,24.0,PHI,1.0,635.0,0.002,0.0,0.0,1.0,82.0,39.5,19.9,5.4,4.8,2.1,0.6,0.456,0.329,0.721,9.6,0.143,2008,all-nba
ORV,G,Tony Parker,25.0,SAS,1.0,635.0,0.002,0.0,0.0,1.0,69.0,33.5,18.8,3.2,6.0,0.8,0.1,0.494,0.258,0.715,7.0,0.146,2008,all-nba
ORV,F,Tayshaun Prince,27.0,DET,1.0,635.0,0.002,0.0,0.0,1.0,82.0,32.9,13.2,4.9,3.3,0.5,0.4,0.448,0.363,0.768,7.5,0.133,2008,all-nba
ORV,G,Michael Redd,28.0,MIL,1.0,635.0,0.002,0.0,0.0,1.0,72.0,37.5,22.7,4.3,3.4,0.9,0.2,0.442,0.362,0.82,5.8,0.104,2008,all-nba
ORV,G,Brandon Roy,23.0,POR,1.0,635.0,0.002,0.0,0.0,1.0,74.0,37.7,19.1,4.7,5.8,1.1,0.2,0.454,0.34,0.753,8.0,0.138,2008,all-nba
