# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
,,,,,,,,,,,,,,,,,,,,,,,2024,all-nba
1T,G,Shai Gilgeous-Alexander,25.0,OKC,495.0,495.0,1.0,99.0,0.0,0.0,75.0,34.0,30.1,5.5,6.2,2.0,0.9,0.535,0.353,0.874,14.6,0.275,2024,all-nba
1T,C,Nikola Jokić,28.0,DEN,495.0,495.0,1.0,99.0,0.0,0.0,79.0,34.6,26.4,12.4,9.0,1.4,0.9,0.583,0.359,0.817,17.0,0.299,2024,all-nba
1T,G,Luka Dončić,24.0,DAL,493.0,495.0,0.996,98.0,1.0,0.0,70.0,37.5,33.9,9.2,9.8,1.4,0.5,0.487,0.382,0.786,12.0,0.22,2024,all-nba
1T,F,Giannis Antetokounmpo,29.0,MIL,473.0,495.0,0.956,88.0,11.0,0.0,73.0,35.2,30.4,11.5,6.5,1.2,1.1,0.611,0.274,0.657,13.2,0.246,2024,all-nba
1T,F,Jayson Tatum,25.0,BOS,427.0,495.0,0.863,65.0,34.0,0.0,74.0,35.7,26.9,8.1,4.9,1.0,0.6,0.471,0.376,0.833,10.4,0.189,2024,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2024,all-nba
2T,G,Jalen Brunson,27.0,NYK,368.0,495.0,0.743,37.0,61.0,0.0,77.0,35.4,28.7,3.6,6.7,0.9,0.2,0.479,0.401,0.847,11.2,0.198,2024,all-nba
2T,G,Anthony Edwards,22.0,MIN,285.0,495.0,0.576,3.0,87.0,9.0,79.0,35.1,25.9,5.4,5.1,1.3,0.5,0.461,0.357,0.836,7.5,0.13,2024,all-nba
2T,F,Kevin Durant,35.0,PHO,274.0,495.0,0.554,2.0,85.0,9.0,75.0,37.2,27.1,6.6,5.0,0.9,1.2,0.523,0.413,0.856,8.3,0.142,2024,all-nba
2T,F,Kawhi Leonard,32.0,LAC,242.0,495.0,0.489,1.0,72.0,21.0,68.0,34.3,23.7,6.1,3.6,1.6,0.9,0.525,0.417,0.885,8.9,0.184,2024,all-nba
2T,C,Anthony Davis,30.0,LAL,230.0,495.0,0.465,1.0,65.0,30.0,76.0,35.5,24.7,12.6,3.5,1.2,2.3,0.556,0.271,0.816,11.8,0.21,2024,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2024,all-nba
3T,F,LeBron James,39.0,LAL,164.0,495.0,0.331,1.0,32.0,63.0,71.0,35.3,25.7,7.3,8.3,1.3,0.5,0.54,0.41,0.75,8.5,0.164,2024,all-nba
3T,G,Stephen Curry,35.0,GSW,117.0,495.0,0.236,0.0,13.0,78.0,74.0,32.7,26.4,4.5,5.1,0.7,0.4,0.45,0.408,0.923,7.2,0.142,2024,all-nba
3T,F,Domantas Sabonis,27.0,SAC,104.0,495.0,0.21,1.0,16.0,51.0,82.0,35.7,19.4,13.7,8.2,0.9,0.6,0.594,0.379,0.704,12.6,0.206,2024,all-nba
3T,G,Tyrese Haliburton,23.0,IND,75.0,495.0,0.152,0.0,2.0,69.0,69.0,32.2,20.1,3.9,10.9,1.2,0.7,0.477,0.364,0.855,9.0,0.195,2024,all-nba
3T,G,Devin Booker,27.0,PHO,70.0,495.0,0.141,0.0,7.0,49.0,68.0,36.0,27.1,4.5,6.9,0.9,0.4,0.492,0.364,0.886,9.2,0.181,2024,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2024,all-nba
ORV,F,Jaylen Brown,27.0,BOS,50.0,495.0,0.101,0.0,0.0,50.0,70.0,33.5,23.0,5.5,3.6,1.2,0.5,0.499,0.354,0.703,5.9,0.121,2024,all-nba
ORV,G,Tyrese Maxey,23.0,PHI,16.0,495.0,0.032,0.0,1.0,13.0,70.0,37.5,25.9,3.7,6.2,1.0,0.5,0.45,0.373,0.868,8.1,0.147,2024,all-nba
ORV,F,Paul George,33.0,LAC,16.0,495.0,0.032,0.0,0.0,16.0,74.0,33.8,22.6,5.2,3.5,1.5,0.5,0.471,0.413,0.907,7.3,0.14,2024,all-nba
ORV,C,Rudy Gobert,31.0,MIN,12.0,495.0,0.024,0.0,1.0,9.0,76.0,34.1,14.0,12.9,1.3,0.7,2.1,0.661,0.0,0.638,11.6,0.216,2024,all-nba
ORV,C,Victor Wembanyama,20.0,SAS,11.0,495.0,0.022,0.0,2.0,5.0,71.0,29.7,21.4,10.6,3.9,1.2,3.6,0.465,0.325,0.796,3.7,0.085,2024,all-nba
ORV,F,Zion Williamson,23.0,NOP,11.0,495.0,0.022,0.0,1.0,8.0,70.0,31.5,22.9,5.8,5.0,1.1,0.7,0.57,0.333,0.702,7.5,0.164,2024,all-nba
ORV,F,Paolo Banchero,21.0,ORL,10.0,495.0,0.02,0.0,2.0,4.0,80.0,35.0,22.6,6.9,5.4,0.9,0.6,0.455,0.339,0.725,5.3,0.09,2024,all-nba
ORV,G,De'Aaron Fox,26.0,SAC,9.0,495.0,0.018,0.0,1.0,6.0,74.0,35.9,26.6,4.6,5.6,2.0,0.4,0.465,0.369,0.738,6.5,0.117,2024,all-nba
ORV,C,Bam Adebayo,26.0,MIA,7.0,495.0,0.014,0.0,1.0,4.0,71.0,34.0,19.3,10.4,3.9,1.1,0.9,0.521,0.357,0.755,7.2,0.144,2024,all-nba
ORV,F,DeMar DeRozan,34.0,CHI,1.0,495.0,0.002,0.0,0.0,1.0,79.0,37.8,24.0,4.3,5.3,1.1,0.6,0.48,0.333,0.853,9.2,0.147,2024,all-nba
