# Tm,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,Joe Barry Carroll,22.0,GSW,22.0,22.0,1.0,,,82.0,35.6,18.9,9.3,1.4,0.6,1.5,0.491,0.0,0.716,5.7,0.094,1981,all-rookie
1st,Darrell Griffith,22.0,UTA,20.0,22.0,0.909,,,81.0,35.4,20.6,3.6,2.4,1.3,0.5,0.464,0.192,0.716,0.4,0.006,1981,all-rookie
1st,Larry Smith,23.0,GSW,19.0,22.0,0.864,,,82.0,31.4,9.6,12.1,1.1,0.9,0.8,0.512,,0.588,6.1,0.113,1981,all-rookie
1st,Kevin McHale,23.0,BOS,18.0,22.0,0.818,,,82.0,20.1,10.0,4.4,0.7,0.3,1.8,0.533,0.0,0.679,4.7,0.137,1981,all-rookie
1st,Kelvin Ransey,22.0,POR,16.0,22.0,0.727,,,80.0,30.4,15.2,2.4,6.9,1.1,0.1,0.452,0.097,0.749,2.8,0.056,1981,all-rookie
,,,,,,,,,,,,,,,,,,,,,1981,all-rookie
ORV,Andrew Toney,23.0,PHI,12.0,22.0,0.545,,,75.0,23.6,12.9,1.9,3.6,0.8,0.1,0.495,0.31,0.712,2.2,0.061,1981,all-rookie
ORV,Michael Brooks,22.0,SDC,7.0,22.0,0.318,,,82.0,30.2,14.7,5.4,2.5,1.2,0.4,0.479,0.0,0.706,4.9,0.095,1981,all-rookie
ORV,Louis Orr,22.0,IND,3.0,22.0,0.136,,,82.0,21.8,10.5,4.4,1.6,0.7,0.3,0.491,0.0,0.807,4.3,0.116,1981,all-rookie
ORV,Reggie Johnson,23.0,SAS,1.0,22.0,0.045,,,79.0,21.7,10.2,4.5,1.0,0.6,0.6,0.499,0.0,0.663,3.0,0.085,1981,all-rookie
