Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Wilt Chamberlain,29,PHI,48,181,267,0.678,79,47.3,33.5,24.6,5.2,,,0.54,,0.513,21.4,0.275,1966,mvp
2,Jerry West,27,LAL,16,101,267,0.378,79,40.7,31.3,7.1,6.1,,,0.473,,0.86,17.1,0.256,1966,mvp
3,Oscar Robertson,27,CIN,14,93,267,0.348,76,46.0,31.3,7.7,11.1,,,0.475,,0.842,16.9,0.232,1966,mvp
4,Bill Russell,31,BOS,7,69,267,0.258,78,43.4,12.9,22.8,4.8,,,0.415,,0.551,11.7,0.165,1966,mvp
5T,Sam Jones,32,BOS,2,11,267,0.041,67,32.2,23.5,5.2,3.2,,,0.469,,0.799,10.0,0.222,1966,mvp
5T,Jerry Lucas,25,CIN,2,11,267,0.041,79,44.5,21.5,21.1,2.7,,,0.453,,0.787,8.1,0.11,1966,mvp
