# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,G,Oscar Robertson*,27.0,CIN,9.0,9.0,0.991,85.0,,,76.0,46.0,31.3,7.7,11.1,,,0.475,,0.842,16.9,0.232,1966,all-nba
1st,F,Jerry Lucas,25.0,CIN,9.0,9.0,0.965,,,,79.0,44.5,21.5,21.1,2.7,,,0.453,,0.787,8.1,0.11,1966,all-nba
1st,G,Jerry West,27.0,LAL,9.0,9.0,0.952,,,,79.0,40.7,31.3,7.1,6.1,,,0.473,,0.86,17.1,0.256,1966,all-nba
1st,C,Wilt Chamberlain,29.0,PHI,8.0,9.0,0.941,,,,79.0,47.3,33.5,24.6,5.2,,,0.54,,0.513,21.4,0.275,1966,all-nba
1st,F,Rick Barry,21.0,SFW,7.0,9.0,0.813,,,,80.0,37.4,25.7,10.6,2.2,,,0.439,,0.862,10.4,0.167,1966,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1966,all-nba
2nd,C,Bill Russell,31.0,BOS,5.0,9.0,0.54,,,,78.0,43.4,12.9,22.8,4.8,,,0.415,,0.551,11.7,0.165,1966,all-nba
2nd,G,Sam Jones,32.0,BOS,4.0,9.0,0.428,,,,67.0,32.2,23.5,5.2,3.2,,,0.469,,0.799,10.0,0.222,1966,all-nba
2nd,F,John Havlicek,25.0,BOS,4.0,9.0,0.389,,,,71.0,30.6,18.8,6.0,3.0,,,0.399,,0.785,4.3,0.094,1966,all-nba
2nd,G,Hal Greer,29.0,PHI,2.0,9.0,0.277,,,,80.0,41.6,22.7,5.9,4.8,,,0.445,,0.804,9.5,0.138,1966,all-nba
2nd,F,Gus Johnson,27.0,BAL,2.0,9.0,0.212,,,,41.0,31.3,16.5,13.3,2.8,,,0.413,,0.736,1.6,0.06,1966,all-nba
