# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,G,Allen Iverson,25.0,PHI,612.0,620.0,0.987,120.0,,,71.0,42.0,31.1,3.8,4.6,2.5,0.3,0.42,0.32,0.814,11.8,0.19,2001,all-nba
1st,F,Tim Duncan,24.0,SAS,608.0,620.0,0.981,115.0,,,82.0,38.7,22.2,12.2,3.0,0.9,2.3,0.499,0.259,0.618,13.2,0.2,2001,all-nba
1st,F,Chris Webber,27.0,SAC,596.0,620.0,0.961,109.0,,,70.0,40.5,27.1,11.1,4.2,1.3,1.7,0.481,0.071,0.703,11.0,0.186,2001,all-nba
1st,C,Shaquille O'Neal,28.0,LAL,581.0,620.0,0.937,115.0,,,74.0,39.5,28.7,12.7,3.7,0.6,2.8,0.572,0.0,0.513,14.9,0.245,2001,all-nba
1st,G,Jason Kidd,27.0,PHO,423.0,620.0,0.682,54.0,,,77.0,39.8,16.9,6.4,9.8,2.2,0.3,0.411,0.297,0.814,9.6,0.15,2001,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2001,all-nba
2nd,F,Kevin Garnett,24.0,MIN,424.0,620.0,0.684,25.0,,,81.0,39.5,22.0,11.4,5.0,1.4,1.8,0.477,0.288,0.764,11.8,0.176,2001,all-nba
2nd,G,Kobe Bryant,22.0,LAL,411.0,620.0,0.663,36.0,,,68.0,40.9,28.5,5.9,5.0,1.7,0.6,0.464,0.305,0.853,11.3,0.196,2001,all-nba
2nd,F,Tracy McGrady,21.0,ORL,318.0,620.0,0.513,21.0,,,77.0,40.1,26.8,7.5,4.6,1.5,1.5,0.457,0.355,0.733,12.2,0.189,2001,all-nba
2nd,F,Vince Carter,24.0,TOR,287.0,620.0,0.463,11.0,,,75.0,39.7,27.6,5.5,3.9,1.5,1.1,0.46,0.408,0.765,12.9,0.208,2001,all-nba
2nd,C,Dikembe Mutombo,34.0,TOT,238.0,620.0,0.384,0.0,,,75.0,34.5,10.0,13.5,1.0,0.4,2.7,0.484,,0.725,8.1,0.151,2001,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2001,all-nba
3rd,F,Karl Malone,37.0,UTA,197.0,620.0,0.318,0.0,,,81.0,35.7,23.2,8.3,4.5,1.1,0.8,0.498,0.4,0.793,13.1,0.217,2001,all-nba
3rd,C,David Robinson,35.0,SAS,165.0,620.0,0.266,0.0,,,80.0,29.6,14.4,8.6,1.5,1.0,2.5,0.486,0.0,0.747,12.1,0.246,2001,all-nba
3rd,G,Gary Payton,32.0,SEA,117.0,620.0,0.189,1.0,,,79.0,41.1,23.1,4.6,8.1,1.6,0.3,0.456,0.375,0.766,10.8,0.16,2001,all-nba
3rd,G,Ray Allen,25.0,MIL,105.0,620.0,0.169,3.0,,,82.0,38.2,22.0,5.2,4.6,1.5,0.2,0.48,0.433,0.888,13.7,0.211,2001,all-nba
3rd,F,Dirk Nowitzki,22.0,DAL,56.0,620.0,0.09,0.0,,,82.0,38.1,21.8,9.2,2.1,1.0,1.2,0.474,0.387,0.838,14.6,0.224,2001,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2001,all-nba
ORV,G,Jerry Stackhouse,26.0,DET,54.0,620.0,0.087,3.0,,,80.0,40.2,29.8,3.9,5.1,1.2,0.7,0.402,0.351,0.822,9.2,0.137,2001,all-nba
ORV,F,Rasheed Wallace,26.0,POR,51.0,620.0,0.082,0.0,,,77.0,38.2,19.2,7.8,2.8,1.2,1.8,0.501,0.321,0.766,11.0,0.18,2001,all-nba
ORV,G,Michael Finley,27.0,DAL,44.0,620.0,0.071,0.0,,,82.0,42.0,21.5,5.2,4.4,1.4,0.4,0.458,0.346,0.775,8.5,0.119,2001,all-nba
ORV,G,Stephon Marbury,23.0,NJN,38.0,620.0,0.061,0.0,,,67.0,38.2,23.9,3.1,7.6,1.2,0.1,0.441,0.328,0.79,7.8,0.147,2001,all-nba
ORV,F,Paul Pierce,23.0,BOS,38.0,620.0,0.061,0.0,,,82.0,38.0,25.3,6.4,3.1,1.7,0.8,0.454,0.383,0.745,10.4,0.16,2001,all-nba
ORV,F,Antonio McDyess,26.0,DEN,34.0,620.0,0.055,0.0,,,70.0,36.5,20.8,12.1,2.1,0.6,1.5,0.495,,0.7,7.8,0.146,2001,all-nba
ORV,G,John Stockton,38.0,UTA,32.0,620.0,0.052,1.0,,,82.0,29.2,11.5,2.8,8.7,1.6,0.3,0.504,0.462,0.817,10.8,0.216,2001,all-nba
ORV,G,Steve Francis,23.0,HOU,29.0,620.0,0.047,1.0,,,80.0,39.9,19.9,6.9,6.5,1.8,0.4,0.451,0.396,0.817,12.2,0.184,2001,all-nba
ORV,F,Glenn Robinson,28.0,MIL,20.0,620.0,0.032,0.0,,,76.0,37.0,22.0,6.9,3.3,1.1,0.8,0.468,0.299,0.82,6.7,0.114,2001,all-nba
ORV,C,Antonio Davis,32.0,TOR,17.0,620.0,0.027,0.0,,,78.0,35.0,13.7,10.1,1.4,0.3,1.9,0.433,0.0,0.754,7.2,0.127,2001,all-nba
ORV,C,Vlade Divac,32.0,SAC,17.0,620.0,0.027,0.0,,,81.0,29.9,12.0,8.3,2.9,1.1,1.1,0.482,0.286,0.691,7.4,0.147,2001,all-nba
ORV,C,Marcus Camby,26.0,NYK,11.0,620.0,0.018,0.0,,,63.0,33.8,12.0,11.5,0.8,1.0,2.2,0.524,0.125,0.667,10.3,0.233,2001,all-nba
ORV,F,Anthony Mason,34.0,MIA,6.0,620.0,0.01,0.0,,,80.0,40.7,16.1,9.6,3.1,1.0,0.3,0.482,,0.781,11.6,0.171,2001,all-nba
ORV,C,Theo Ratliff,27.0,PHI,5.0,620.0,0.008,0.0,,,50.0,36.0,12.4,8.3,1.2,0.6,3.7,0.499,,0.76,5.2,0.138,2001,all-nba
ORV,F,Shawn Marion,22.0,PHO,4.0,620.0,0.006,0.0,,,79.0,36.2,17.3,10.7,2.0,1.7,1.4,0.48,0.256,0.81,11.7,0.196,2001,all-nba
ORV,F,Jalen Rose,28.0,IND,4.0,620.0,0.006,0.0,,,72.0,40.9,20.5,5.0,6.0,0.9,0.6,0.457,0.339,0.828,7.3,0.119,2001,all-nba
ORV,G,Latrell Sprewell,30.0,NYK,4.0,620.0,0.006,0.0,,,77.0,39.2,17.7,4.5,3.5,1.4,0.4,0.43,0.304,0.783,5.1,0.082,2001,all-nba
ORV,F,Shareef Abdur-Rahim,24.0,VAN,3.0,620.0,0.005,0.0,,,81.0,40.0,20.5,9.1,3.1,1.1,1.0,0.472,0.188,0.834,8.5,0.126,2001,all-nba
ORV,F,Brian Grant,28.0,MIA,3.0,620.0,0.005,0.0,,,82.0,33.8,15.2,8.8,1.2,0.7,0.9,0.479,0.0,0.797,8.7,0.151,2001,all-nba
ORV,G,Allan Houston,29.0,NYK,3.0,620.0,0.005,0.0,,,78.0,36.6,18.7,3.6,2.2,0.7,0.1,0.449,0.381,0.909,7.5,0.126,2001,all-nba
ORV,G,Terrell Brandon,30.0,MIN,2.0,620.0,0.003,0.0,0.0,2.0,78.0,36.2,16.0,3.8,7.5,2.1,0.3,0.451,0.363,0.871,8.5,0.145,2001,all-nba
ORV,G,Sam Cassell,31.0,MIL,2.0,620.0,0.003,0.0,0.0,2.0,76.0,35.6,18.2,3.8,7.6,1.2,0.1,0.474,0.306,0.858,8.5,0.15,2001,all-nba
ORV,C,Jermaine O'Neal,22.0,IND,2.0,620.0,0.003,0.0,0.0,2.0,81.0,32.6,12.9,9.8,1.2,0.6,2.8,0.465,0.0,0.601,6.4,0.116,2001,all-nba
ORV,C,Elden Campbell,32.0,CHH,1.0,620.0,0.002,0.0,0.0,1.0,78.0,30.0,13.1,7.8,1.3,0.8,1.8,0.44,0.0,0.709,6.4,0.131,2001,all-nba
ORV,F,Antawn Jamison,24.0,GSW,1.0,620.0,0.002,0.0,0.0,1.0,82.0,41.4,24.9,8.7,2.0,1.4,0.3,0.442,0.302,0.715,6.7,0.094,2001,all-nba
ORV,F,Rashard Lewis,21.0,SEA,1.0,620.0,0.002,0.0,0.0,1.0,78.0,34.9,14.8,6.9,1.6,1.2,0.6,0.48,0.432,0.826,8.0,0.142,2001,all-nba
ORV,F,Peja Stojaković,23.0,SAC,1.0,620.0,0.002,0.0,0.0,1.0,75.0,38.7,20.4,5.8,2.2,1.2,0.2,0.47,0.4,0.856,10.1,0.168,2001,all-nba
ORV,F,Antoine Walker,24.0,BOS,1.0,620.0,0.002,0.0,0.0,1.0,81.0,41.9,23.4,8.9,5.5,1.7,0.6,0.413,0.367,0.716,6.6,0.093,2001,all-nba
