# Tm,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,Derrick Coleman,23.0,NJN,52.0,52.0,1.0,,,74.0,35.2,18.4,10.3,2.2,1.0,1.3,0.467,0.342,0.731,5.8,0.108,1991,all-rookie
1st,Lionel Simmons,22.0,SAC,52.0,52.0,1.0,,,79.0,37.7,18.0,8.8,4.0,1.4,1.1,0.422,0.273,0.736,2.7,0.044,1991,all-rookie
1st,Dee Brown,22.0,BOS,49.0,52.0,0.942,,,82.0,23.7,8.7,2.2,4.2,1.0,0.2,0.464,0.206,0.873,3.5,0.087,1991,all-rookie
1st,Kendall Gill,22.0,CHH,44.0,52.0,0.846,,,82.0,23.7,11.0,3.2,3.7,1.3,0.5,0.45,0.143,0.835,1.8,0.044,1991,all-rookie
1st,Dennis Scott,22.0,ORL,42.0,52.0,0.808,,,82.0,28.5,15.7,2.9,1.6,0.8,0.3,0.425,0.374,0.75,2.6,0.054,1991,all-rookie
,,,,,,,,,,,,,,,,,,,,,1991,all-rookie
2nd,Felton Spencer,23.0,MIN,35.0,52.0,0.673,,,81.0,25.9,7.1,7.9,0.3,0.6,1.5,0.512,0.0,0.722,5.6,0.128,1991,all-rookie
2nd,Willie Burton,22.0,MIA,24.0,52.0,0.462,,,76.0,25.4,12.0,3.4,1.4,0.9,0.3,0.441,0.133,0.782,2.1,0.052,1991,all-rookie
2nd,Travis Mays,22.0,SAC,23.0,52.0,0.442,,,64.0,33.5,14.3,2.8,4.0,1.3,0.2,0.406,0.365,0.77,2.1,0.047,1991,all-rookie
2nd,Gary Payton,22.0,SEA,22.0,52.0,0.423,,,82.0,27.4,7.2,3.0,6.4,2.0,0.2,0.45,0.077,0.711,3.4,0.073,1991,all-rookie
2nd,Mahmoud Abdul-Rauf,21.0,DEN,11.0,52.0,0.212,,,67.0,22.5,14.1,1.8,3.1,0.8,0.1,0.413,0.24,0.857,-1.0,-0.031,1991,all-rookie
,,,,,,,,,,,,,,,,,,,,,1991,all-rookie
ORV,Danny Ferry,24.0,CLE,9.0,52.0,0.173,,,81.0,20.5,8.6,3.5,1.8,0.5,0.3,0.428,0.299,0.816,1.0,0.028,1991,all-rookie
ORV,Duane Causwell,22.0,SAC,7.0,52.0,0.135,,,76.0,22.6,6.9,5.1,0.9,0.6,1.9,0.508,,0.636,2.8,0.079,1991,all-rookie
ORV,Cedric Ceballos,21.0,PHO,7.0,52.0,0.135,,,63.0,11.6,8.2,2.4,0.6,0.3,0.1,0.487,0.167,0.663,1.3,0.085,1991,all-rookie
ORV,Tyrone Hill,22.0,GSW,5.0,52.0,0.096,,,74.0,16.1,5.3,5.2,0.3,0.4,0.4,0.492,,0.632,2.1,0.084,1991,all-rookie
ORV,Negele Knight,23.0,PHO,5.0,52.0,0.096,,,64.0,12.4,5.3,1.1,3.0,0.3,0.1,0.425,0.24,0.602,0.6,0.037,1991,all-rookie
ORV,Alec Kessler,24.0,MIA,4.0,52.0,0.077,,,78.0,16.1,6.2,4.3,0.4,0.2,0.3,0.425,0.0,0.672,-0.1,-0.005,1991,all-rookie
ORV,Loy Vaught,22.0,LAC,4.0,52.0,0.077,,,73.0,16.1,5.5,4.8,0.5,0.3,0.3,0.487,0.0,0.662,2.2,0.091,1991,all-rookie
ORV,A.J. English,23.0,WSB,3.0,52.0,0.058,,,70.0,20.6,8.8,2.1,2.5,0.4,0.2,0.439,0.097,0.707,0.2,0.008,1991,all-rookie
ORV,Tony Smith,22.0,LAL,3.0,52.0,0.058,,,64.0,10.9,3.7,1.1,2.1,0.4,0.2,0.441,0.0,0.702,0.5,0.037,1991,all-rookie
ORV,Jerrod Mustaf,21.0,NYK,2.0,52.0,0.038,,,62.0,13.3,4.3,2.7,0.6,0.2,0.2,0.465,0.0,0.644,0.4,0.022,1991,all-rookie
ORV,Gerald Glass,23.0,MIN,1.0,52.0,0.019,,,51.0,11.9,6.9,2.0,0.8,0.5,0.2,0.438,0.118,0.684,0.5,0.036,1991,all-rookie
