# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,F,Julius Erving,30.0,PHI,130.0,132.0,0.985,,,,82.0,35.0,24.6,8.0,4.4,2.1,1.8,0.521,0.222,0.787,13.8,0.231,1981,all-nba
1st,F,Larry Bird,24.0,BOS,126.0,132.0,0.955,,,,82.0,39.5,21.2,10.9,5.5,2.0,0.8,0.478,0.27,0.863,10.8,0.16,1981,all-nba
1st,C,Kareem Abdul-Jabbar,33.0,LAL,118.0,132.0,0.894,,,,80.0,37.2,26.2,10.3,3.4,0.7,2.9,0.574,0.0,0.766,14.3,0.23,1981,all-nba
1st,G,George Gervin,28.0,SAS,99.0,132.0,0.75,,,,82.0,33.7,27.1,5.1,3.2,1.1,0.7,0.492,0.257,0.826,10.5,0.182,1981,all-nba
1st,G,Dennis Johnson,26.0,PHO,60.0,132.0,0.455,,,,79.0,33.1,18.8,4.6,3.7,1.7,0.8,0.436,0.216,0.82,8.4,0.154,1981,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1981,all-nba
2nd,C,Moses Malone,25.0,HOU,63.0,132.0,0.477,,,,80.0,40.6,27.8,14.8,1.8,1.0,1.9,0.522,0.333,0.757,13.7,0.202,1981,all-nba
2nd,G,Otis Birdsong,25.0,KCK,58.0,132.0,0.439,,,,71.0,36.5,24.6,3.6,3.3,1.3,0.3,0.544,0.286,0.697,8.2,0.152,1981,all-nba
2nd,F,Marques Johnson,24.0,MIL,54.0,132.0,0.409,,,,76.0,33.4,20.3,6.8,4.6,1.5,0.5,0.552,0.0,0.706,11.2,0.211,1981,all-nba
2nd,G,Tiny Archibald,32.0,BOS,44.0,132.0,0.333,,,,80.0,35.3,13.8,2.2,7.7,0.9,0.2,0.499,0.0,0.816,6.9,0.118,1981,all-nba
2nd,F,Adrian Dantley,25.0,UTA,37.0,132.0,0.28,,,,80.0,42.7,30.7,6.4,4.0,1.4,0.2,0.559,0.286,0.806,13.6,0.191,1981,all-nba
