Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Don MacLean,24,WSB,55,55,101,0.545,75,33.2,18.2,6.2,2.1,0.6,0.3,0.502,0.143,0.824,5.6,0.108,1994,mip
2,Latrell Sprewell,23,GSW,29,29,101,0.287,82,43.1,21.0,4.9,4.7,2.2,0.9,0.433,0.361,0.774,8.0,0.108,1994,mip
3,Gary Payton,25,SEA,5,5,101,0.05,82,35.1,16.5,3.3,6.0,2.3,0.2,0.504,0.278,0.595,9.3,0.155,1994,mip
4T,Mookie Blaylock,26,ATL,2,2,101,0.02,81,36.0,13.8,5.2,9.7,2.6,0.5,0.411,0.334,0.73,10.2,0.168,1994,mip
4T,Dale Davis,24,IND,2,2,101,0.02,66,34.7,11.7,10.9,1.5,0.7,1.6,0.529,0.0,0.527,7.0,0.147,1994,mip
4T,Rod Strickland,27,POR,2,2,101,0.02,82,35.2,17.2,4.5,9.0,1.8,0.3,0.483,0.2,0.749,9.3,0.155,1994,mip
7T,Vincent Askew,27,SEA,1,1,101,0.01,80,21.1,9.1,2.3,2.4,0.9,0.2,0.481,0.194,0.829,6.0,0.169,1994,mip
7T,Dana Barros,26,PHI,1,1,101,0.01,81,31.1,13.3,2.4,5.2,1.3,0.1,0.469,0.381,0.8,4.7,0.089,1994,mip
7T,Rex Chapman,26,WSB,1,1,101,0.01,60,33.8,18.2,2.4,3.1,1.0,0.1,0.498,0.388,0.816,3.9,0.092,1994,mip
7T,Bison Dele,24,DEN,1,1,101,0.01,80,18.8,8.0,5.6,0.6,0.6,1.1,0.541,0.0,0.649,4.7,0.151,1994,mip
7T,Pete Myers,30,CHI,1,1,101,0.01,82,24.8,7.9,2.2,3.0,1.0,0.2,0.455,0.276,0.701,3.0,0.072,1994,mip
7T,Olden Polynice,29,TOT,1,1,101,0.01,68,35.3,11.6,11.9,0.6,0.6,1.0,0.523,0.0,0.508,5.1,0.102,1994,mip
