# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,DWS,DBPM,DRtg,year,award
ORV,C,Dikembe Mutombo,27.0,DEN,7.0,54.0,0.13,82.0,34.8,12.0,11.8,1.5,0.7,4.1,0.569,0.0,0.583,9.4,0.158,6.4,3.0,96.0,1994,all-defensive
ORV,C,Patrick Ewing,31.0,NYK,5.0,54.0,0.093,79.0,37.6,24.5,11.2,2.3,1.1,2.7,0.496,0.286,0.765,13.1,0.211,8.0,2.7,93.0,1994,all-defensive
ORV,F,Dan Majerle,28.0,PHO,5.0,54.0,0.093,80.0,40.1,16.5,4.4,3.4,1.6,0.5,0.418,0.382,0.739,7.3,0.109,2.3,-0.4,109.0,1994,all-defensive
ORV,F,Karl Malone,30.0,UTA,4.0,54.0,0.074,82.0,40.6,25.2,11.5,4.0,1.5,1.5,0.497,0.25,0.694,13.4,0.193,6.1,1.5,100.0,1994,all-defensive
ORV,F,Derrick McKey,27.0,IND,4.0,54.0,0.074,76.0,34.4,12.0,5.3,4.3,1.5,0.6,0.5,0.29,0.756,5.0,0.092,3.3,1.1,104.0,1994,all-defensive
ORV,G,Vernon Maxwell,28.0,HOU,3.0,54.0,0.056,75.0,34.3,13.6,3.1,5.1,1.7,0.3,0.389,0.298,0.749,3.5,0.066,3.6,0.6,103.0,1994,all-defensive
ORV,F,Buck Williams,33.0,POR,3.0,54.0,0.056,81.0,32.5,9.7,10.4,1.0,0.7,0.6,0.555,0.0,0.679,7.9,0.143,3.2,-0.4,105.0,1994,all-defensive
ORV,G,Mitch Richmond,28.0,SAC,2.0,54.0,0.037,78.0,37.1,23.4,3.7,4.0,1.3,0.2,0.445,0.407,0.834,6.4,0.106,1.2,-1.1,111.0,1994,all-defensive
ORV,F,Otis Thorpe,31.0,HOU,2.0,54.0,0.037,82.0,35.5,14.0,10.6,2.3,0.8,0.3,0.561,0.0,0.657,9.8,0.162,4.9,0.2,101.0,1994,all-defensive
ORV,F,Kevin Willis,31.0,ATL,2.0,54.0,0.037,80.0,35.8,19.1,12.0,1.9,1.0,0.5,0.499,0.375,0.713,10.2,0.17,5.1,-0.9,100.0,1994,all-defensive
ORV,G,Muggsy Bogues,29.0,CHH,1.0,54.0,0.019,77.0,35.7,10.8,4.1,10.1,1.7,0.0,0.471,0.167,0.806,6.4,0.112,1.7,-0.4,110.0,1994,all-defensive
ORV,F,Frank Brickowski,34.0,TOT,1.0,54.0,0.019,71.0,29.5,13.2,5.7,3.1,1.1,0.4,0.488,0.2,0.768,2.7,0.062,1.7,-0.1,108.0,1994,all-defensive
ORV,F,A.C. Green,30.0,PHO,1.0,54.0,0.019,82.0,34.5,14.7,9.2,1.7,0.9,0.5,0.502,0.229,0.735,9.3,0.157,2.6,-1.2,107.0,1994,all-defensive
ORV,G,Anfernee Hardaway,22.0,ORL,1.0,54.0,0.019,82.0,36.8,16.0,5.4,6.6,2.3,0.6,0.466,0.267,0.742,7.1,0.112,3.3,1.0,106.0,1994,all-defensive
ORV,G,Robert Pack,24.0,DEN,1.0,54.0,0.019,66.0,20.9,9.6,1.9,5.4,1.2,0.1,0.443,0.207,0.758,1.7,0.057,1.9,-0.1,103.0,1994,all-defensive
ORV,F,Sam Perkins,32.0,SEA,1.0,54.0,0.019,81.0,26.8,12.3,4.5,1.4,0.8,0.4,0.438,0.367,0.801,7.0,0.155,2.8,-0.6,104.0,1994,all-defensive
ORV,F,Clifford Robinson,27.0,POR,1.0,54.0,0.019,82.0,34.8,20.1,6.7,1.9,1.4,1.4,0.457,0.245,0.765,7.5,0.126,3.7,0.6,104.0,1994,all-defensive
