# Tm,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,Pau Gasol,21.0,MEM,56.0,56.0,1.0,28.0,0.0,82.0,36.7,17.6,8.9,2.7,0.5,2.1,0.518,0.2,0.709,7.6,0.121,2002,all-rookie
1st,Shane Battier,23.0,MEM,54.0,56.0,0.964,26.0,2.0,78.0,39.7,14.4,5.4,2.8,1.6,1.0,0.429,0.373,0.7,4.8,0.074,2002,all-rookie
1st,Jason Richardson,21.0,GSW,53.0,56.0,0.946,25.0,3.0,80.0,32.9,14.4,4.3,3.0,1.3,0.4,0.426,0.333,0.671,2.9,0.052,2002,all-rookie
1st,Tony Parker,19.0,SAS,48.0,56.0,0.857,20.0,8.0,77.0,29.4,9.2,2.6,4.3,1.2,0.1,0.419,0.323,0.675,3.8,0.08,2002,all-rookie
1st,Andrei Kirilenko,20.0,UTA,45.0,56.0,0.804,18.0,9.0,82.0,26.2,10.7,4.9,1.1,1.4,1.9,0.45,0.25,0.768,7.3,0.164,2002,all-rookie
,,,,,,,,,,,,,,,,,,,,,2002,all-rookie
2nd,Jamaal Tinsley,23.0,IND,43.0,56.0,0.768,15.0,13.0,80.0,30.5,9.4,3.7,8.1,1.7,0.5,0.38,0.24,0.704,1.7,0.033,2002,all-rookie
2nd,Richard Jefferson,21.0,NJN,35.0,56.0,0.625,8.0,19.0,79.0,24.3,9.4,3.7,1.8,0.8,0.6,0.457,0.232,0.713,4.7,0.117,2002,all-rookie
2nd,Eddie Griffin,19.0,HOU,21.0,56.0,0.375,2.0,17.0,73.0,26.0,8.8,5.7,0.7,0.2,1.8,0.366,0.33,0.744,2.4,0.061,2002,all-rookie
2nd,Željko Rebrača,29.0,DET,15.0,56.0,0.268,2.0,11.0,74.0,15.9,6.9,3.9,0.5,0.4,1.0,0.505,,0.771,3.3,0.134,2002,all-rookie
2nd,Vladimir Radmanović,21.0,SEA,11.0,56.0,0.196,1.0,9.0,61.0,20.2,6.7,3.8,1.3,0.9,0.4,0.412,0.42,0.681,2.1,0.084,2002,all-rookie
,,,,,,,,,,,,,,,,,,,,,2002,all-rookie
ORV,Tyson Chandler,19.0,CHI,6.0,56.0,0.107,0.0,6.0,71.0,19.6,6.1,4.8,0.8,0.4,1.3,0.497,,0.604,1.8,0.062,2002,all-rookie
ORV,Trenton Hassell,22.0,CHI,6.0,56.0,0.107,0.0,6.0,78.0,28.7,8.7,3.3,2.2,0.7,0.6,0.425,0.364,0.763,1.5,0.033,2002,all-rookie
ORV,Jarron Collins,23.0,UTA,5.0,56.0,0.089,0.0,5.0,70.0,20.6,6.4,4.2,0.8,0.4,0.3,0.461,0.0,0.74,3.3,0.111,2002,all-rookie
ORV,Gilbert Arenas,20.0,GSW,4.0,56.0,0.071,0.0,4.0,47.0,24.6,10.9,2.8,3.7,1.5,0.2,0.453,0.345,0.775,2.7,0.114,2002,all-rookie
ORV,Speedy Claxton,23.0,PHI,4.0,56.0,0.071,0.0,4.0,67.0,22.8,7.2,2.4,3.0,1.4,0.1,0.4,0.121,0.838,2.8,0.087,2002,all-rookie
ORV,Jason Collins,23.0,NJN,4.0,56.0,0.071,0.0,4.0,77.0,18.3,4.5,3.9,1.1,0.4,0.6,0.421,0.5,0.701,3.0,0.104,2002,all-rookie
ORV,Predrag Drobnjak,26.0,SEA,4.0,56.0,0.071,0.0,4.0,64.0,18.3,6.8,3.4,0.8,0.3,0.5,0.461,0.0,0.753,1.6,0.065,2002,all-rookie
ORV,Brendan Haywood,22.0,WAS,3.0,56.0,0.054,0.0,3.0,62.0,20.4,5.1,5.2,0.5,0.3,1.5,0.493,,0.606,3.1,0.116,2002,all-rookie
ORV,Kwame Brown,19.0,WAS,2.0,56.0,0.036,0.0,2.0,57.0,14.3,4.5,3.5,0.8,0.3,0.5,0.387,0.0,0.707,0.8,0.048,2002,all-rookie
ORV,Eddy Curry,19.0,CHI,2.0,56.0,0.036,0.0,2.0,72.0,16.0,6.7,3.8,0.3,0.2,0.7,0.501,,0.656,1.8,0.075,2002,all-rookie
ORV,Troy Murphy,21.0,GSW,1.0,56.0,0.018,0.0,1.0,82.0,17.7,5.9,3.9,0.9,0.4,0.3,0.421,0.333,0.776,1.4,0.046,2002,all-rookie
ORV,Gerald Wallace,19.0,SAC,1.0,56.0,0.018,0.0,1.0,54.0,8.0,3.2,1.6,0.5,0.4,0.1,0.429,0.0,0.5,0.6,0.071,2002,all-rookie
ORV,Earl Watson,22.0,SEA,1.0,56.0,0.018,0.0,1.0,64.0,15.1,3.6,1.3,2.0,0.9,0.1,0.453,0.364,0.639,1.5,0.076,2002,all-rookie
