Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Brian Taylor,21,NYA,,24,59,0.407,63,32.3,15.3,3.2,2.8,,,0.515,0.16,0.743,3.6,0.085,1973,abaroy
2,James Silas,23,DLC,,22,59,0.373,78,31.0,13.7,4.3,3.1,,,0.502,,0.833,7.4,0.147,1973,abaroy
3T,Mike Barr,22,VIR,,5,59,0.085,79,26.3,9.1,2.9,3.2,,,0.472,0.25,0.75,2.7,0.062,1973,abaroy
3T,George Gervin,20,VIR,,5,59,0.085,30,23.0,14.1,4.3,1.1,,,0.472,0.231,0.814,1.6,0.112,1973,abaroy
5,Jim Chones,23,NYA,,2,59,0.034,82,26.3,11.4,7.1,1.2,,,0.514,0.0,0.592,2.6,0.058,1973,abaroy
6,Claude Virden,25,KEN,,1,59,0.017,31,26.6,9.9,5.0,2.4,,,0.398,0.0,0.78,0.4,0.023,1973,abaroy
