# Tm,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,Tim Hardaway,23.0,GSW,52.0,52.0,1.0,,,79.0,33.7,14.7,3.9,8.7,2.1,0.2,0.471,0.274,0.764,3.3,0.06,1990,all-rookie
1st,David Robinson,24.0,SAS,52.0,52.0,1.0,,,82.0,36.6,24.3,12.0,2.0,1.7,3.9,0.531,0.0,0.732,15.1,0.241,1990,all-rookie
1st,Vlade Divac,21.0,LAL,40.0,52.0,0.769,,,82.0,19.6,8.5,6.2,0.9,1.0,1.4,0.499,0.0,0.708,5.0,0.148,1990,all-rookie
1st,Sherman Douglas,23.0,MIA,39.0,52.0,0.75,,,81.0,30.5,14.3,2.5,7.6,1.8,0.1,0.494,0.161,0.687,4.4,0.086,1990,all-rookie
1st,Pooh Richardson,23.0,MIN,33.0,52.0,0.635,,,82.0,31.5,11.4,2.6,6.8,1.6,0.3,0.461,0.277,0.589,4.4,0.082,1990,all-rookie
,,,,,,,,,,,,,,,,,,,,,1990,all-rookie
2nd,J.R. Reid,21.0,CHH,28.0,52.0,0.538,,,82.0,33.6,11.1,8.4,1.2,1.1,0.7,0.44,0.0,0.664,1.1,0.02,1990,all-rookie
2nd,Sean Elliott,21.0,SAS,26.0,52.0,0.5,,,81.0,25.1,10.0,3.7,1.9,0.6,0.2,0.481,0.111,0.866,4.6,0.108,1990,all-rookie
2nd,Stacey King,23.0,CHI,23.0,52.0,0.442,,,82.0,21.7,8.9,4.7,1.1,0.5,0.7,0.504,0.0,0.727,3.6,0.098,1990,all-rookie
2nd,Blue Edwards,24.0,UTA,21.0,52.0,0.404,,,82.0,23.0,8.9,3.1,1.8,0.9,0.4,0.507,0.3,0.719,2.7,0.068,1990,all-rookie
2nd,Glen Rice,22.0,MIA,20.0,52.0,0.385,,,77.0,30.0,13.6,4.6,1.8,0.9,0.4,0.439,0.246,0.734,1.4,0.029,1990,all-rookie
,,,,,,,,,,,,,,,,,,,,,1990,all-rookie
ORV,Clifford Robinson,23.0,POR,18.0,52.0,0.346,,,82.0,19.1,9.1,3.8,0.9,0.6,0.6,0.397,0.273,0.55,0.3,0.01,1990,all-rookie
ORV,Nick Anderson,22.0,ORL,16.0,52.0,0.308,,,81.0,22.0,11.5,3.9,1.5,0.9,0.4,0.494,0.059,0.705,1.8,0.049,1990,all-rookie
ORV,Dana Barros,22.0,SEA,12.0,52.0,0.231,,,81.0,20.1,9.7,1.6,2.5,0.7,0.0,0.405,0.399,0.809,1.8,0.053,1990,all-rookie
ORV,Sam Mitchell,26.0,MIN,7.0,52.0,0.135,,,80.0,30.2,12.7,5.8,1.1,0.8,0.7,0.446,0.0,0.768,5.1,0.102,1990,all-rookie
ORV,Shawn Kemp,20.0,SEA,5.0,52.0,0.096,,,81.0,13.8,6.5,4.3,0.3,0.6,0.9,0.479,0.167,0.736,2.1,0.092,1990,all-rookie
ORV,B.J. Armstrong,22.0,CHI,4.0,52.0,0.077,,,81.0,15.9,5.6,1.3,2.5,0.6,0.1,0.485,0.5,0.885,1.7,0.064,1990,all-rookie
ORV,Michael Ansley,22.0,ORL,3.0,52.0,0.058,,,72.0,17.0,8.7,5.0,0.6,0.3,0.2,0.497,,0.722,3.3,0.129,1990,all-rookie
ORV,Todd Lichti,23.0,DEN,3.0,52.0,0.058,,,79.0,16.8,8.0,1.9,1.5,0.7,0.2,0.486,0.0,0.747,1.8,0.066,1990,all-rookie
ORV,Mookie Blaylock,22.0,NJN,1.0,52.0,0.019,,,50.0,25.3,10.1,2.8,4.2,1.6,0.3,0.371,0.225,0.778,-0.3,-0.011,1990,all-rookie
ORV,Michael Smith,24.0,BOS,1.0,52.0,0.019,,,65.0,9.5,5.0,1.5,1.2,0.1,0.0,0.476,0.071,0.828,0.7,0.055,1990,all-rookie
ORV,Alexander Volkov,25.0,ATL,1.0,52.0,0.019,,,72.0,13.0,5.0,1.7,1.2,0.5,0.3,0.482,0.382,0.583,1.4,0.074,1990,all-rookie
