# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,DWS,DBPM,DRtg,year,award
1st,F,Kawhi Leonard,23.0,SAS,242.0,258.0,0.938,64.0,31.8,16.5,7.2,2.5,2.3,0.8,0.479,0.349,0.802,8.6,0.204,4.4,3.1,96.0,2015,all-defensive
1st,F,Draymond Green,24.0,GSW,229.0,258.0,0.888,79.0,31.5,11.7,8.2,3.7,1.6,1.3,0.443,0.337,0.66,8.5,0.163,5.2,2.8,97.0,2015,all-defensive
1st,G,Tony Allen,33.0,MEM,207.0,258.0,0.802,63.0,26.2,8.6,4.4,1.4,2.0,0.5,0.495,0.345,0.627,4.1,0.119,3.2,3.1,98.0,2015,all-defensive
1st,C,DeAndre Jordan,26.0,LAC,187.0,258.0,0.725,82.0,34.4,11.5,15.0,0.7,1.0,2.2,0.71,0.25,0.397,12.8,0.217,5.4,0.7,98.0,2015,all-defensive
1st,G,Chris Paul,29.0,LAC,170.0,258.0,0.659,82.0,34.8,19.1,4.6,10.2,1.9,0.2,0.485,0.398,0.9,16.1,0.27,3.2,1.6,105.0,2015,all-defensive
,,,,,,,,,,,,,,,,,,,,,,,2015,all-defensive
2nd,F,Anthony Davis,21.0,NOP,155.0,258.0,0.601,68.0,36.1,24.4,10.2,2.2,1.5,2.9,0.535,0.083,0.805,14.0,0.274,4.2,2.3,100.0,2015,all-defensive
2nd,G,Jimmy Butler,25.0,CHI,132.0,258.0,0.512,65.0,38.7,20.0,5.8,3.3,1.8,0.6,0.462,0.378,0.834,11.2,0.214,3.0,1.2,104.0,2015,all-defensive
2nd,C,Andrew Bogut,30.0,GSW,102.0,258.0,0.395,67.0,23.6,6.3,8.1,2.7,0.6,1.7,0.563,,0.524,5.2,0.159,3.4,3.3,97.0,2015,all-defensive
2nd,G,John Wall,24.0,WAS,67.0,258.0,0.26,79.0,35.9,17.6,4.6,10.0,1.7,0.6,0.445,0.3,0.785,7.8,0.132,4.2,1.0,102.0,2015,all-defensive
2nd,F,Tim Duncan,38.0,SAS,64.0,258.0,0.248,77.0,28.9,13.9,9.1,3.0,0.8,2.0,0.512,0.286,0.74,9.6,0.207,4.7,2.8,97.0,2015,all-defensive
,,,,,,,,,,,,,,,,,,,,,,,2015,all-defensive
ORV,C,Rudy Gobert,22.0,UTA,54.0,258.0,0.209,82.0,26.3,8.4,9.5,1.3,0.8,2.3,0.604,0.0,0.623,9.3,0.206,4.3,2.5,98.0,2015,all-defensive
ORV,F,LeBron James,30.0,CLE,47.0,258.0,0.182,69.0,36.1,25.3,6.0,7.4,1.6,0.7,0.488,0.354,0.71,10.4,0.199,2.9,1.0,105.0,2015,all-defensive
