Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Tracy McGrady,21,ORL,74,74,124,0.597,77,40.1,26.8,7.5,4.6,1.5,1.5,0.457,0.355,0.733,12.2,0.189,2001,mip
2,Peja Stojaković,23,SAC,14,14,124,0.113,75,38.7,20.4,5.8,2.2,1.2,0.2,0.47,0.4,0.856,10.1,0.168,2001,mip
3,Steve Nash,26,DAL,12,12,124,0.097,70,34.1,15.6,3.2,7.3,1.0,0.1,0.487,0.406,0.895,8.4,0.169,2001,mip
4,Shawn Marion,22,PHO,6,6,124,0.048,79,36.2,17.3,10.7,2.0,1.7,1.4,0.48,0.256,0.81,11.7,0.196,2001,mip
5T,Baron Davis,21,CHH,4,4,124,0.032,82,38.9,13.8,5.0,7.3,2.1,0.4,0.427,0.31,0.677,8.9,0.134,2001,mip
5T,Dirk Nowitzki,22,DAL,4,4,124,0.032,82,38.1,21.8,9.2,2.1,1.0,1.2,0.474,0.387,0.838,14.6,0.224,2001,mip
7T,Travis Best,28,IND,2,2,124,0.016,77,31.9,11.9,2.9,6.1,1.4,0.1,0.44,0.381,0.827,7.2,0.14,2001,mip
7T,Jason Terry,23,ATL,2,2,124,0.016,82,37.7,19.7,3.3,4.9,1.3,0.1,0.436,0.395,0.846,6.5,0.1,2001,mip
9T,Richard Hamilton,22,WAS,1,1,124,0.008,78,32.3,18.1,3.1,2.9,1.0,0.1,0.438,0.274,0.868,2.4,0.046,2001,mip
9T,Donyell Marshall,27,UTA,1,1,124,0.008,81,28.7,13.6,7.0,1.6,1.0,1.0,0.503,0.32,0.751,8.5,0.174,2001,mip
9T,Jeff McInnis,26,LAC,1,1,124,0.008,81,35.0,12.9,2.7,5.5,0.9,0.1,0.463,0.361,0.807,6.9,0.117,2001,mip
9T,Ben Wallace,26,DET,1,1,124,0.008,80,34.5,6.4,13.2,1.5,1.3,2.3,0.49,0.25,0.336,7.0,0.121,2001,mip
9T,Bonzi Wells,24,POR,1,1,124,0.008,75,26.6,12.7,4.9,2.8,1.3,0.3,0.533,0.34,0.663,5.9,0.143,2001,mip
9T,Alvin Williams,26,TOR,1,1,124,0.008,82,29.2,9.8,2.6,5.0,1.5,0.3,0.43,0.306,0.752,5.4,0.109,2001,mip
