Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Zach Randolph,22,POR,59,379,605,0.626,81,37.9,20.1,10.5,2.0,0.8,0.5,0.485,0.2,0.761,7.1,0.111,2004,mip
2,Carlos Boozer,22,CLE,12,166,605,0.274,75,34.6,15.5,11.4,2.0,1.0,0.7,0.523,0.167,0.768,9.4,0.174,2004,mip
3,James Posey,27,MEM,17,137,605,0.226,82,29.9,13.7,4.9,1.5,1.7,0.5,0.478,0.386,0.83,10.0,0.195,2004,mip
4,Andrei Kirilenko,22,UTA,11,101,605,0.167,78,37.1,16.5,8.1,3.1,1.9,2.8,0.443,0.338,0.79,11.6,0.192,2004,mip
5,Michael Redd,24,MIL,9,95,605,0.157,82,36.8,21.7,5.0,2.3,1.0,0.1,0.44,0.35,0.868,9.7,0.154,2004,mip
6,Lamar Odom,24,MIA,1,31,605,0.051,80,37.5,17.1,9.7,4.1,1.1,0.9,0.43,0.298,0.742,8.4,0.134,2004,mip
7,Jamaal Magloire,25,NOH,3,26,605,0.043,82,33.9,13.6,10.3,1.0,0.5,1.2,0.473,0.0,0.751,7.6,0.131,2004,mip
8,Samuel Dalembert,22,PHI,3,25,605,0.041,82,26.8,8.0,7.6,0.3,0.5,2.3,0.541,0.0,0.644,6.9,0.151,2004,mip
9,Joe Johnson,22,PHO,1,20,605,0.033,82,40.6,16.7,4.7,4.4,1.1,0.3,0.43,0.305,0.75,3.3,0.047,2004,mip
10,Brian Cardinal,26,GSW,1,18,605,0.03,76,21.5,9.6,4.2,1.4,0.9,0.3,0.472,0.444,0.878,7.2,0.212,2004,mip
11,Rafer Alston,27,MIA,2,16,605,0.026,82,31.5,10.2,2.8,4.5,1.4,0.2,0.376,0.371,0.769,5.9,0.11,2004,mip
12,Mark Blount,28,BOS,0,10,605,0.017,82,29.3,10.3,7.2,0.9,1.0,1.3,0.566,,0.719,6.5,0.131,2004,mip
13T,Quentin Richardson,23,LAC,1,8,605,0.013,65,36.0,17.2,6.4,2.1,1.0,0.3,0.398,0.352,0.74,2.4,0.05,2004,mip
13T,Carlos Arroyo,24,UTA,0,8,605,0.013,71,28.3,12.6,2.6,5.0,0.9,0.1,0.441,0.325,0.804,4.7,0.112,2004,mip
15T,Metta World Peace,24,IND,1,7,605,0.012,73,37.2,18.3,5.3,3.7,2.1,0.7,0.421,0.31,0.733,8.0,0.141,2004,mip
15T,Yao Ming,23,HOU,0,7,605,0.012,82,32.8,17.5,9.0,1.5,0.3,1.9,0.522,0.0,0.809,11.4,0.202,2004,mip
15T,Ronald Murray,24,SEA,0,7,605,0.012,82,24.6,12.4,2.5,2.5,1.0,0.3,0.425,0.293,0.715,1.7,0.04,2004,mip
18,Erick Dampier,28,GSW,0,5,605,0.008,74,32.5,12.3,12.0,0.8,0.4,1.9,0.535,0.0,0.654,8.9,0.178,2004,mip
19,Richard Jefferson,23,NJN,0,4,605,0.007,82,38.2,18.5,5.7,3.8,1.1,0.3,0.498,0.364,0.763,11.0,0.168,2004,mip
20T,Mike Dunleavy,23,GSW,0,3,605,0.005,75,31.1,11.7,5.9,2.9,0.9,0.2,0.449,0.37,0.741,5.2,0.107,2004,mip
20T,Manu Ginóbili,26,SAS,0,3,605,0.005,77,29.4,12.8,4.5,3.8,1.8,0.2,0.418,0.359,0.802,9.1,0.194,2004,mip
20T,Corey Maggette,24,LAC,0,3,605,0.005,73,36.0,20.7,5.9,3.1,0.9,0.2,0.447,0.329,0.848,8.6,0.157,2004,mip
23,Tayshaun Prince,23,DET,0,2,605,0.003,82,32.9,10.3,4.8,2.3,0.8,0.8,0.467,0.363,0.766,7.5,0.134,2004,mip
24T,Raja Bell,27,UTA,0,1,605,0.002,82,24.6,11.2,2.9,1.3,0.8,0.2,0.409,0.373,0.786,3.7,0.088,2004,mip
24T,Marcus Camby,29,DEN,0,1,605,0.002,72,30.0,8.6,10.1,1.8,1.2,2.6,0.477,0.0,0.721,6.9,0.154,2004,mip
24T,Pau Gasol,23,MEM,0,1,605,0.002,78,31.5,17.7,7.7,2.5,0.6,1.7,0.482,0.267,0.714,8.1,0.159,2004,mip
24T,Nenê,21,DEN,0,1,605,0.002,77,32.5,11.8,6.5,2.2,1.5,0.5,0.53,0.0,0.682,6.1,0.117,2004,mip
24T,Stephen Jackson,25,ATL,0,1,605,0.002,80,36.8,18.1,4.6,3.1,1.8,0.3,0.425,0.34,0.785,4.4,0.072,2004,mip
24T,Desmond Mason,26,MIL,0,1,605,0.002,82,30.9,14.4,4.4,1.9,0.7,0.3,0.472,0.231,0.769,5.7,0.107,2004,mip
24T,Kenny Thomas,26,PHI,0,1,605,0.002,74,36.5,13.6,10.1,1.5,1.1,0.4,0.469,0.2,0.752,6.6,0.118,2004,mip
24T,Jason Williams,28,MEM,0,1,605,0.002,72,29.4,10.9,2.0,6.8,1.3,0.1,0.407,0.33,0.837,5.4,0.122,2004,mip
