Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Jamal Crawford,35,LAC,51,341,650,0.525,79,26.9,14.2,1.8,2.3,0.7,0.2,0.404,0.34,0.904,3.3,0.076,2016,6moy
2,Andre Iguodala,32,GSW,33,288,650,0.443,65,26.6,7.0,4.0,3.4,1.1,0.3,0.478,0.351,0.614,4.4,0.122,2016,6moy
3,Enes Freedom,23,OKC,19,182,650,0.28,82,21.0,12.7,8.1,0.4,0.3,0.4,0.576,0.476,0.797,8.1,0.226,2016,6moy
4,Will Barton,25,DEN,15,158,650,0.243,82,28.7,14.4,5.8,2.5,0.9,0.5,0.432,0.345,0.806,4.3,0.088,2016,6moy
5,Evan Turner,27,BOS,3,46,650,0.071,81,28.0,10.5,4.9,4.4,1.0,0.3,0.456,0.241,0.827,4.0,0.085,2016,6moy
6,Ryan Anderson,27,NOP,4,43,650,0.066,66,30.4,17.0,6.0,1.1,0.6,0.4,0.427,0.366,0.873,3.9,0.092,2016,6moy
7,Jeremy Lin,27,CHO,1,30,650,0.046,78,26.3,11.7,3.2,3.0,0.7,0.5,0.412,0.336,0.815,3.5,0.082,2016,6moy
8,Ed Davis,26,POR,1,21,650,0.032,81,20.8,6.5,7.4,1.1,0.7,0.9,0.611,,0.559,6.7,0.192,2016,6moy
9,Dennis Schröder,22,ATL,1,17,650,0.026,80,20.3,11.0,2.6,4.4,0.9,0.1,0.421,0.322,0.791,2.2,0.064,2016,6moy
10,Tristan Thompson,24,CLE,2,16,650,0.025,82,27.7,7.8,9.0,0.8,0.5,0.6,0.588,,0.616,8.7,0.185,2016,6moy
11,Shaun Livingston,30,GSW,0,7,650,0.011,78,19.5,6.3,2.2,3.0,0.7,0.3,0.536,0.167,0.86,4.6,0.145,2016,6moy
12T,J.J. Barea,31,DAL,0,5,650,0.008,74,22.5,10.9,2.1,4.1,0.4,0.0,0.446,0.385,0.771,2.8,0.082,2016,6moy
12T,Boris Diaw,33,SAS,0,5,650,0.008,76,18.2,6.4,3.1,2.3,0.3,0.3,0.527,0.362,0.737,3.8,0.132,2016,6moy
14,Zach LaVine,20,MIN,0,4,650,0.006,82,28.0,14.0,2.8,3.1,0.8,0.2,0.452,0.389,0.793,2.6,0.054,2016,6moy
15,Darren Collison,28,SAC,0,3,650,0.005,74,30.0,14.0,2.3,4.3,1.0,0.1,0.486,0.401,0.858,5.2,0.113,2016,6moy
16T,Allen Crabbe,23,POR,0,1,650,0.002,81,26.0,10.3,2.7,1.2,0.8,0.2,0.459,0.393,0.867,4.3,0.098,2016,6moy
16T,Jrue Holiday,25,NOP,0,1,650,0.002,65,28.2,16.8,3.0,6.0,1.4,0.3,0.439,0.336,0.843,3.4,0.089,2016,6moy
16T,Patrick Patterson,26,TOR,0,1,650,0.002,79,25.6,6.9,4.3,1.2,0.7,0.4,0.414,0.362,0.853,3.6,0.086,2016,6moy
16T,Mirza Teletović,30,PHO,0,1,650,0.002,79,21.3,12.2,3.8,1.1,0.4,0.3,0.427,0.393,0.774,3.8,0.109,2016,6moy
