# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,DWS,DBPM,DRtg,year,award
1st,C,Mark Eaton,28.0,UTA,35.0,46.0,0.761,82.0,34.3,9.7,11.3,1.5,0.4,5.6,0.449,,0.712,5.4,0.093,6.7,4.2,97.0,1985,all-defensive
1st,G,Sidney Moncrief,27.0,MIL,31.0,46.0,0.674,73.0,37.5,21.7,5.4,5.2,1.6,0.5,0.483,0.273,0.828,11.2,0.197,3.9,1.0,105.0,1985,all-defensive
1st,F,Paul Pressey,26.0,MIL,27.0,46.0,0.587,80.0,36.0,16.1,5.4,6.8,1.6,0.7,0.517,0.35,0.758,9.6,0.16,4.4,1.6,104.0,1985,all-defensive
1st,G,Maurice Cheeks,28.0,PHI,22.0,46.0,0.478,78.0,33.5,13.1,2.8,6.4,2.2,0.3,0.57,0.231,0.879,9.0,0.165,2.8,1.5,108.0,1985,all-defensive
1st,F,Michael Cooper,28.0,LAL,22.0,46.0,0.478,82.0,26.7,8.6,3.1,5.2,1.1,0.6,0.465,0.285,0.865,4.6,0.102,2.3,1.1,108.0,1985,all-defensive
,,,,,,,,,,,,,,,,,,,,,,,1985,all-defensive
2nd,G,Dennis Johnson,30.0,BOS,20.0,46.0,0.435,80.0,37.2,15.7,4.0,6.8,1.2,0.5,0.462,0.269,0.853,6.4,0.103,2.8,0.0,109.0,1985,all-defensive
2nd,F,Bobby Jones,33.0,PHI,20.0,46.0,0.435,80.0,20.4,7.5,3.7,1.9,1.1,0.6,0.538,0.0,0.861,4.8,0.142,2.0,1.6,106.0,1985,all-defensive
2nd,G,T.R. Dunn,29.0,DEN,16.0,46.0,0.348,81.0,28.3,5.4,4.8,1.9,1.7,0.2,0.489,0.0,0.724,4.4,0.092,2.3,1.1,108.0,1985,all-defensive
2nd,F,Danny Vranes,26.0,SEA,15.0,46.0,0.326,76.0,28.5,5.8,5.7,2.0,1.0,0.8,0.463,0.25,0.528,1.8,0.039,2.4,1.2,107.0,1985,all-defensive
2nd,C,Hakeem Olajuwon,22.0,HOU,14.0,46.0,0.304,82.0,35.5,20.6,11.9,1.4,1.2,2.7,0.538,,0.613,10.2,0.168,4.9,0.4,103.0,1985,all-defensive
