Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Hedo Türkoğlu,28,ORL,61,380,625,0.608,82,36.9,19.5,5.7,5.0,0.9,0.3,0.456,0.4,0.829,9.0,0.143,2008,mip
2,Rudy Gay,21,MEM,23,167,625,0.267,81,37.0,20.1,6.2,2.0,1.4,1.0,0.461,0.346,0.785,5.0,0.08,2008,mip
3,LaMarcus Aldridge,22,POR,9,128,625,0.205,76,34.9,17.8,7.6,1.6,0.7,1.2,0.484,0.143,0.762,6.2,0.113,2008,mip
4,Al Jefferson,23,MIN,6,100,625,0.16,82,35.6,21.0,11.1,1.4,0.9,1.5,0.5,0.0,0.721,7.7,0.127,2008,mip
5,Rajon Rondo,21,BOS,6,77,625,0.123,77,29.9,10.6,4.2,5.1,1.7,0.2,0.492,0.263,0.611,7.2,0.15,2008,mip
6,Mike Dunleavy,27,IND,3,51,625,0.082,82,36.0,19.1,5.2,3.5,1.0,0.4,0.476,0.424,0.834,8.5,0.138,2008,mip
7,José Calderón,26,TOR,2,45,625,0.072,82,30.3,11.2,2.9,8.3,1.1,0.1,0.519,0.429,0.908,10.2,0.197,2008,mip
8,Chris Paul,22,NOH,5,41,625,0.066,80,37.6,21.1,4.0,11.6,2.7,0.1,0.488,0.369,0.851,17.8,0.284,2008,mip
9,Beno Udrih,25,SAC,1,17,625,0.027,65,32.0,12.8,3.3,4.3,0.9,0.2,0.463,0.387,0.85,2.4,0.056,2008,mip
10,David West,27,NOH,1,15,625,0.024,76,37.8,20.6,8.9,2.3,0.8,1.3,0.482,0.24,0.85,8.4,0.14,2008,mip
11,Ronnie Brewer,22,UTA,1,12,625,0.019,76,27.5,12.0,2.9,1.8,1.7,0.3,0.558,0.22,0.759,7.8,0.178,2008,mip
12,Andrew Bynum,20,LAL,1,11,625,0.018,35,28.8,13.1,10.2,1.7,0.3,2.1,0.636,,0.695,4.8,0.23,2008,mip
13,Chris Kaman,25,LAC,1,9,625,0.014,56,37.2,15.7,12.7,1.9,0.6,2.8,0.483,0.0,0.762,3.6,0.083,2008,mip
14,Lou Williams,21,PHI,1,8,625,0.013,80,23.3,11.5,2.1,3.2,1.0,0.2,0.424,0.359,0.783,4.4,0.112,2008,mip
15T,Andrew Bogut,23,MIL,0,7,625,0.011,78,34.9,14.3,9.8,2.6,0.8,1.7,0.511,0.0,0.587,4.8,0.085,2008,mip
15T,Monta Ellis,22,GSW,0,7,625,0.011,81,37.9,20.2,5.0,3.9,1.5,0.3,0.531,0.231,0.767,9.0,0.14,2008,mip
17,Rafer Alston,31,HOU,1,6,625,0.01,74,34.1,13.1,3.5,5.3,1.3,0.2,0.394,0.351,0.715,5.0,0.095,2008,mip
18T,Andre Iguodala,24,PHI,1,5,625,0.008,82,39.5,19.9,5.4,4.8,2.1,0.6,0.456,0.329,0.721,9.6,0.143,2008,mip
18T,LeBron James,23,CLE,1,5,625,0.008,75,40.4,30.0,7.9,7.2,1.8,1.1,0.484,0.315,0.712,15.2,0.242,2008,mip
18T,Travis Outlaw,23,POR,1,5,625,0.008,82,26.7,13.3,4.6,1.3,0.7,0.8,0.433,0.396,0.741,3.2,0.071,2008,mip
21T,Brandon Bass,22,DAL,0,4,625,0.006,79,19.7,8.3,4.4,0.7,0.3,0.6,0.499,0.0,0.822,4.3,0.132,2008,mip
21T,Deron Williams,23,UTA,0,4,625,0.006,82,37.3,18.8,3.0,10.5,1.1,0.3,0.507,0.395,0.803,11.3,0.177,2008,mip
23T,Tyson Chandler,25,NOH,0,3,625,0.005,79,35.2,11.8,11.7,1.0,0.6,1.1,0.623,0.0,0.593,10.0,0.172,2008,mip
23T,Dwight Howard,22,ORL,0,3,625,0.005,82,37.7,20.7,14.2,1.3,0.9,2.1,0.599,0.0,0.59,12.9,0.2,2008,mip
23T,Linas Kleiza,23,DEN,0,3,625,0.005,79,23.9,11.1,4.2,1.2,0.6,0.2,0.472,0.339,0.77,4.7,0.119,2008,mip
23T,Jason Maxiell,24,DET,0,3,625,0.005,82,21.6,7.9,5.3,0.6,0.3,1.1,0.538,0.0,0.633,6.3,0.171,2008,mip
23T,Shaquille O'Neal,35,TOT,0,3,625,0.005,61,28.7,13.6,9.1,1.5,0.5,1.4,0.593,,0.503,2.8,0.078,2008,mip
28T,Danny Granger,24,IND,0,2,625,0.003,80,36.0,19.6,6.1,2.1,1.2,1.1,0.446,0.404,0.852,7.3,0.122,2008,mip
28T,Brandon Roy,23,POR,0,2,625,0.003,74,37.7,19.1,4.7,5.8,1.1,0.2,0.454,0.34,0.753,8.0,0.138,2008,mip
30T,Roger Mason,27,WAS,0,1,625,0.002,80,21.4,9.1,1.6,1.7,0.5,0.2,0.443,0.398,0.873,3.4,0.096,2008,mip
30T,J.R. Smith,22,DEN,0,1,625,0.002,74,19.2,12.3,2.1,1.7,0.8,0.2,0.461,0.403,0.719,3.7,0.126,2008,mip
