# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,F,LeBron James,21.0,CLE,610.0,630.0,0.968,116.0,,,79.0,42.5,31.4,7.0,6.6,1.6,0.8,0.48,0.335,0.738,16.3,0.232,2006,all-nba
1st,G,Kobe Bryant,27.0,LAL,597.0,630.0,0.948,110.0,,,80.0,41.0,35.4,5.3,4.5,1.8,0.4,0.45,0.347,0.85,15.3,0.224,2006,all-nba
1st,F,Dirk Nowitzki,27.0,DAL,584.0,630.0,0.927,105.0,,,81.0,38.1,26.6,9.0,2.8,0.7,1.0,0.48,0.406,0.901,17.7,0.275,2006,all-nba
1st,G,Steve Nash,31.0,PHO,583.0,630.0,0.925,106.0,,,79.0,35.4,18.8,4.2,10.5,0.8,0.2,0.512,0.439,0.921,12.4,0.212,2006,all-nba
1st,C,Shaquille O'Neal,33.0,MIA,402.0,630.0,0.638,45.0,,,59.0,30.6,20.0,9.2,1.9,0.4,1.8,0.6,,0.469,6.2,0.164,2006,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2006,all-nba
2nd,G,Chauncey Billups,29.0,DET,378.0,630.0,0.6,21.0,,,81.0,36.1,18.5,3.1,8.6,0.9,0.1,0.418,0.433,0.894,15.5,0.254,2006,all-nba
2nd,G,Dwyane Wade,24.0,MIA,373.0,630.0,0.592,13.0,,,75.0,38.6,27.2,5.7,6.7,1.9,0.8,0.495,0.171,0.783,14.4,0.239,2006,all-nba
2nd,C,Ben Wallace,31.0,DET,363.0,630.0,0.576,44.0,,,82.0,35.2,7.3,11.3,1.9,1.8,2.2,0.51,0.0,0.416,10.1,0.168,2006,all-nba
2nd,F,Elton Brand,26.0,LAC,309.0,630.0,0.49,15.0,,,79.0,39.2,24.7,10.0,2.6,1.0,2.5,0.527,0.333,0.775,14.8,0.229,2006,all-nba
2nd,F,Tim Duncan,29.0,SAS,277.0,630.0,0.44,17.0,,,80.0,34.8,18.6,11.0,3.2,0.9,2.0,0.484,0.4,0.629,10.8,0.187,2006,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2006,all-nba
3rd,F,Shawn Marion,27.0,PHO,270.0,630.0,0.429,4.0,,,81.0,40.3,21.8,11.8,1.8,2.0,1.7,0.525,0.331,0.809,14.6,0.214,2006,all-nba
3rd,C,Yao Ming,25.0,HOU,261.0,630.0,0.414,30.0,,,57.0,34.2,22.3,10.2,1.5,0.5,1.6,0.519,0.0,0.853,8.6,0.211,2006,all-nba
3rd,G,Allen Iverson,30.0,PHI,104.0,630.0,0.165,1.0,,,72.0,43.1,33.0,3.2,7.4,1.9,0.1,0.447,0.323,0.814,10.6,0.165,2006,all-nba
3rd,F,Carmelo Anthony,21.0,DEN,97.0,630.0,0.154,0.0,,,80.0,36.8,26.5,4.9,2.7,1.1,0.5,0.481,0.243,0.808,9.4,0.153,2006,all-nba
3rd,G,Gilbert Arenas,24.0,WAS,79.0,630.0,0.125,0.0,,,80.0,42.3,29.3,3.5,6.1,2.0,0.3,0.447,0.369,0.82,13.6,0.193,2006,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2006,all-nba
ORV,F,Kevin Garnett,29.0,MIN,94.0,630.0,0.149,0.0,,,76.0,38.9,21.8,12.7,4.1,1.4,1.4,0.526,0.267,0.81,14.9,0.242,2006,all-nba
ORV,G,Tony Parker,23.0,SAS,66.0,630.0,0.105,0.0,,,80.0,33.9,18.9,3.3,5.8,1.0,0.1,0.548,0.306,0.707,9.6,0.169,2006,all-nba
ORV,C,Pau Gasol,25.0,MEM,49.0,630.0,0.078,0.0,,,80.0,39.2,20.4,8.9,4.6,0.6,1.9,0.503,0.25,0.689,12.0,0.184,2006,all-nba
ORV,F,Vince Carter,29.0,NJN,47.0,630.0,0.075,0.0,,,79.0,36.8,24.2,5.8,4.3,1.2,0.7,0.43,0.341,0.799,9.3,0.153,2006,all-nba
ORV,F,Paul Pierce,28.0,BOS,29.0,630.0,0.046,0.0,,,79.0,39.0,26.8,6.7,4.7,1.4,0.4,0.471,0.354,0.772,11.5,0.178,2006,all-nba
ORV,G,Jason Kidd,32.0,NJN,20.0,630.0,0.032,0.0,,,80.0,37.2,13.3,7.3,8.4,1.9,0.4,0.404,0.352,0.795,10.1,0.163,2006,all-nba
ORV,C,Dwight Howard,20.0,ORL,11.0,630.0,0.017,0.0,,,82.0,36.8,15.8,12.5,1.5,0.8,1.4,0.531,0.0,0.595,8.6,0.137,2006,all-nba
ORV,C,Marcus Camby,31.0,DEN,9.0,630.0,0.014,0.0,,,56.0,33.2,12.8,11.9,2.1,1.4,3.3,0.465,0.091,0.712,5.5,0.141,2006,all-nba
ORV,G,Richard Hamilton,27.0,DET,9.0,630.0,0.014,0.0,,,80.0,35.3,20.1,3.2,3.4,0.7,0.2,0.491,0.458,0.845,7.6,0.13,2006,all-nba
ORV,F,Rasheed Wallace,31.0,DET,8.0,630.0,0.013,1.0,,,80.0,34.8,15.1,6.8,2.3,1.0,1.6,0.43,0.357,0.743,8.9,0.154,2006,all-nba
ORV,C,Zydrunas Ilgauskas,30.0,CLE,5.0,630.0,0.008,0.0,,,78.0,29.3,15.6,7.6,1.2,0.5,1.7,0.506,0.0,0.834,8.7,0.184,2006,all-nba
ORV,C,Nenad Krstić,22.0,NJN,5.0,630.0,0.008,0.0,,,80.0,30.9,13.5,6.4,1.1,0.4,0.8,0.507,0.25,0.698,5.4,0.105,2006,all-nba
ORV,G,Ray Allen,30.0,SEA,4.0,630.0,0.006,0.0,,,78.0,38.7,25.1,4.3,3.7,1.3,0.2,0.454,0.412,0.903,9.5,0.15,2006,all-nba
ORV,C,Mehmet Okur,26.0,UTA,4.0,630.0,0.006,0.0,,,82.0,35.9,18.0,9.1,2.4,0.5,0.9,0.46,0.342,0.78,9.3,0.152,2006,all-nba
ORV,G,Michael Redd,26.0,MIL,4.0,630.0,0.006,0.0,,,80.0,39.1,25.4,4.3,2.9,1.2,0.1,0.45,0.395,0.877,10.8,0.166,2006,all-nba
ORV,C,Brad Miller,29.0,SAC,3.0,630.0,0.005,0.0,,,79.0,37.0,15.0,7.8,4.7,0.8,0.8,0.495,0.386,0.828,9.1,0.15,2006,all-nba
ORV,G,Sam Cassell,36.0,LAC,2.0,630.0,0.003,0.0,0.0,2.0,78.0,34.0,17.2,3.7,6.3,0.9,0.1,0.443,0.368,0.863,7.6,0.137,2006,all-nba
ORV,G,Joe Johnson,24.0,ATL,2.0,630.0,0.003,0.0,0.0,2.0,82.0,40.7,20.2,4.1,6.5,1.3,0.4,0.453,0.356,0.791,6.0,0.086,2006,all-nba
ORV,G,Mike Bibby,27.0,SAC,1.0,630.0,0.002,0.0,0.0,1.0,82.0,38.6,21.1,2.9,5.4,1.0,0.1,0.432,0.386,0.849,8.4,0.127,2006,all-nba
ORV,F,Chris Bosh,21.0,TOR,1.0,630.0,0.002,0.0,0.0,1.0,70.0,39.3,22.5,9.2,2.6,0.7,1.1,0.505,0.0,0.816,9.8,0.17,2006,all-nba
ORV,F,Boris Diaw,23.0,PHO,1.0,630.0,0.002,0.0,0.0,1.0,81.0,35.5,13.3,6.9,6.2,0.7,1.0,0.526,0.267,0.731,8.9,0.149,2006,all-nba
ORV,F,Antawn Jamison,29.0,WAS,1.0,630.0,0.002,0.0,0.0,1.0,82.0,40.1,20.5,9.3,1.9,1.1,0.1,0.442,0.394,0.731,8.2,0.119,2006,all-nba
ORV,C,Chris Kaman,23.0,LAC,1.0,630.0,0.002,0.0,0.0,1.0,78.0,32.8,11.9,9.6,1.0,0.6,1.4,0.523,0.0,0.77,6.1,0.114,2006,all-nba
ORV,F,Andrei Kirilenko,24.0,UTA,1.0,630.0,0.002,0.0,0.0,1.0,69.0,37.7,15.3,8.0,4.3,1.5,3.2,0.46,0.308,0.699,7.9,0.145,2006,all-nba
ORV,G,Chris Paul,20.0,NOK,1.0,630.0,0.002,0.0,0.0,1.0,78.0,36.0,16.1,5.1,7.8,2.2,0.1,0.43,0.282,0.847,10.4,0.178,2006,all-nba
