Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Danny Granger,25,IND,48,364,605,0.602,67,36.2,25.8,5.1,2.7,1.0,1.4,0.447,0.404,0.878,8.0,0.158,2009,mip
2,Devin Harris,25,NJN,43,339,605,0.56,69,36.1,21.3,3.3,6.9,1.7,0.2,0.438,0.291,0.82,7.5,0.145,2009,mip
3,Kevin Durant,20,OKC,6,83,605,0.137,74,39.0,25.3,6.5,2.8,1.3,0.7,0.476,0.422,0.863,7.9,0.132,2009,mip
4,Paul Millsap,23,UTA,3,77,605,0.127,76,30.1,13.5,8.6,1.8,1.0,1.0,0.534,0.0,0.699,7.7,0.162,2009,mip
5,Nenê,26,DEN,7,58,605,0.096,77,32.6,14.6,7.8,1.4,1.2,1.3,0.604,0.2,0.723,9.3,0.177,2009,mip
6,Rajon Rondo,22,BOS,2,29,605,0.048,80,33.0,11.9,5.2,8.2,1.9,0.1,0.505,0.313,0.642,9.9,0.179,2009,mip
7,David Lee,25,NYK,1,25,605,0.041,81,34.9,16.0,11.7,2.1,1.0,0.3,0.549,0.0,0.755,9.0,0.154,2009,mip
8,John Salmons,29,TOT,2,17,605,0.028,79,37.5,18.3,4.2,3.2,1.1,0.3,0.472,0.417,0.83,5.6,0.09,2009,mip
9,Thaddeus Young,20,PHI,1,16,605,0.026,75,34.4,15.3,5.0,1.1,1.3,0.3,0.495,0.341,0.735,5.5,0.102,2009,mip
10,Von Wafer,23,HOU,2,12,605,0.02,63,19.4,9.7,1.8,1.1,0.6,0.1,0.447,0.39,0.752,2.6,0.103,2009,mip
11,Brandon Roy,24,POR,1,8,605,0.013,78,37.2,22.6,4.7,5.1,1.1,0.3,0.48,0.377,0.824,13.5,0.223,2009,mip
12T,Chris Andersen,30,DEN,1,6,605,0.01,71,20.6,6.4,6.2,0.4,0.6,2.5,0.548,0.2,0.718,5.4,0.176,2009,mip
12T,J.R. Smith,23,DEN,1,6,605,0.01,81,27.7,15.2,3.7,2.8,1.0,0.2,0.446,0.397,0.754,5.8,0.124,2009,mip
14T,Wilson Chandler,21,NYK,1,5,605,0.008,82,33.4,14.4,5.4,2.1,0.9,0.9,0.432,0.328,0.795,3.1,0.054,2009,mip
14T,Glen Davis,23,BOS,1,5,605,0.008,76,21.5,7.0,4.0,0.9,0.7,0.3,0.442,0.4,0.73,3.7,0.108,2009,mip
14T,Jason Terry,31,DAL,1,5,605,0.008,74,33.7,19.6,2.4,3.4,1.3,0.3,0.463,0.366,0.88,7.3,0.14,2009,mip
17T,Aaron Brooks,24,HOU,0,4,605,0.007,80,25.0,11.2,2.0,3.0,0.6,0.1,0.404,0.366,0.866,3.6,0.086,2009,mip
17T,Jameer Nelson,26,ORL,0,4,605,0.007,42,31.2,16.7,3.5,5.4,1.2,0.1,0.503,0.453,0.887,6.0,0.22,2009,mip
19T,LaMarcus Aldridge,23,POR,0,3,605,0.005,81,37.1,18.1,7.5,1.9,1.0,1.0,0.484,0.25,0.781,9.5,0.151,2009,mip
19T,Kelenna Azubuike,25,GSW,0,3,605,0.005,74,32.1,14.4,5.0,1.6,0.8,0.7,0.464,0.448,0.808,4.1,0.083,2009,mip
19T,Roger Mason,28,SAS,0,3,605,0.005,82,30.4,11.8,3.1,2.1,0.5,0.1,0.425,0.421,0.89,4.7,0.091,2009,mip
19T,Dwyane Wade,27,MIA,0,3,605,0.005,79,38.6,30.2,5.0,7.5,2.2,1.3,0.491,0.317,0.765,14.7,0.232,2009,mip
23T,Ronnie Brewer,23,UTA,0,2,605,0.003,81,32.2,13.7,3.7,2.2,1.7,0.4,0.508,0.259,0.702,6.8,0.126,2009,mip
23T,Luis Scola,28,HOU,0,2,605,0.003,82,30.3,12.7,8.8,1.5,0.8,0.1,0.531,0.0,0.76,8.6,0.165,2009,mip
25T,J.J. Barea,24,DAL,0,1,605,0.002,79,20.3,7.8,2.2,3.4,0.5,0.1,0.442,0.357,0.753,2.2,0.066,2009,mip
25T,Andrea Bargnani,23,TOR,0,1,605,0.002,78,31.4,15.4,5.3,1.2,0.4,1.2,0.45,0.409,0.831,3.9,0.076,2009,mip
25T,Rasual Butler,29,NOH,0,1,605,0.002,82,31.9,11.2,3.3,0.9,0.6,0.7,0.433,0.39,0.782,4.6,0.084,2009,mip
25T,Mike Conley,21,MEM,0,1,605,0.002,82,30.6,10.9,3.4,4.3,1.1,0.1,0.442,0.406,0.817,4.5,0.086,2009,mip
25T,Jeff Green,22,OKC,0,1,605,0.002,78,36.8,16.5,6.7,2.0,1.0,0.4,0.446,0.389,0.788,4.2,0.07,2009,mip
25T,Emeka Okafor,26,CHA,0,1,605,0.002,82,32.8,13.2,10.1,0.6,0.6,1.7,0.561,,0.593,8.2,0.147,2009,mip
25T,Kendrick Perkins,24,BOS,0,1,605,0.002,76,29.6,8.5,8.1,1.3,0.3,2.0,0.577,0.0,0.6,5.6,0.119,2009,mip
25T,Tyrus Thomas,22,CHI,0,1,605,0.002,79,27.5,10.8,6.4,1.0,1.2,1.9,0.451,0.333,0.783,4.6,0.101,2009,mip
25T,Gerald Wallace,26,CHA,0,1,605,0.002,71,37.6,16.6,7.8,2.7,1.7,0.9,0.48,0.298,0.804,9.5,0.172,2009,mip
25T,Mo Williams,26,CLE,0,1,605,0.002,81,35.0,17.8,3.4,4.1,0.9,0.1,0.467,0.436,0.912,9.8,0.165,2009,mip
