# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,F,Rick Barry,31.0,GSW,16.0,18.0,0.889,,,,81.0,38.5,21.0,6.1,6.1,2.5,0.3,0.435,,0.923,9.6,0.148,1976,all-nba
1st,F,George McGinnis,25.0,PHI,13.0,18.0,0.7,,,,77.0,38.3,23.0,12.6,4.7,2.6,0.5,0.417,,0.74,8.5,0.139,1976,all-nba
1st,C,Kareem Abdul-Jabbar,28.0,LAL,12.0,18.0,0.652,,,,82.0,41.2,27.7,16.9,5.0,1.5,4.1,0.529,,0.703,17.0,0.242,1976,all-nba
1st,G,Tiny Archibald,27.0,KCK,9.0,18.0,0.503,,,,78.0,40.8,24.8,2.7,7.9,1.6,0.2,0.453,,0.802,8.0,0.121,1976,all-nba
1st,G,Pete Maravich,28.0,NOJ,7.0,18.0,0.415,,,,62.0,38.3,25.9,4.8,5.4,1.4,0.4,0.459,,0.811,7.1,0.144,1976,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1976,all-nba
2nd,F,Elvin Hayes,30.0,WSB,9.0,18.0,0.494,,,,80.0,37.2,19.8,11.0,1.5,1.3,2.5,0.47,,0.628,8.1,0.131,1976,all-nba
2nd,F,John Havlicek,35.0,BOS,9.0,18.0,0.476,,,,76.0,34.2,17.0,4.1,3.7,1.3,0.4,0.45,,0.844,7.4,0.137,1976,all-nba
2nd,C,Dave Cowens,27.0,BOS,8.0,18.0,0.447,,,,78.0,39.8,19.0,16.0,4.2,1.2,0.9,0.468,,0.756,10.7,0.165,1976,all-nba
2nd,G,Randy Smith,27.0,BUF,6.0,18.0,0.327,,,,82.0,38.6,21.8,5.1,5.9,1.9,0.0,0.494,,0.817,9.4,0.143,1976,all-nba
2nd,G,Phil Smith,23.0,GSW,5.0,18.0,0.288,,,,82.0,34.1,20.0,4.6,4.4,1.3,0.2,0.477,,0.788,9.4,0.161,1976,all-nba
