# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,G,Walt Frazier,28.0,NYK,15.0,17.0,0.899,,,,80.0,41.7,20.5,6.7,6.9,2.0,0.2,0.472,,0.838,10.9,0.157,1974,all-nba
1st,C,Kareem Abdul-Jabbar,26.0,MIL,15.0,17.0,0.855,,,,81.0,43.8,27.0,14.5,4.8,1.4,3.5,0.539,,0.702,18.4,0.25,1974,all-nba
1st,F,John Havlicek,33.0,BOS,12.0,17.0,0.718,,,,76.0,40.7,22.6,6.4,5.9,1.3,0.4,0.456,,0.832,9.7,0.151,1974,all-nba
1st,G,Gail Goodrich,30.0,LAL,11.0,17.0,0.649,,,,82.0,37.3,25.3,3.0,5.2,1.5,0.1,0.442,,0.864,7.8,0.122,1974,all-nba
1st,F,Rick Barry,29.0,GSW,10.0,17.0,0.587,,,,80.0,36.5,25.1,6.8,6.1,2.1,0.5,0.456,,0.899,10.4,0.172,1974,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1974,all-nba
2nd,F,Elvin Hayes,28.0,CAP,9.0,17.0,0.553,,,,81.0,44.5,21.4,18.1,2.0,1.1,3.0,0.423,,0.721,10.6,0.142,1974,all-nba
2nd,F,Spencer Haywood,24.0,SEA,8.0,17.0,0.483,,,,75.0,40.5,23.5,13.4,3.2,0.9,1.4,0.457,,0.814,9.7,0.153,1974,all-nba
2nd,C,Bob McAdoo,22.0,BUF,7.0,17.0,0.388,,,,74.0,43.0,30.6,15.1,2.3,1.2,3.3,0.547,,0.793,15.3,0.231,1974,all-nba
2nd,G,Dave Bing,30.0,DET,6.0,17.0,0.351,,,,81.0,38.6,18.8,3.5,6.9,1.3,0.2,0.436,,0.813,7.3,0.113,1974,all-nba
2nd,G,Norm Van Lier,26.0,CHI,3.0,17.0,0.201,,,,80.0,35.8,14.3,4.7,6.9,2.0,0.1,0.406,,0.778,5.2,0.087,1974,all-nba
