# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,F,LeBron James,28.0,MIA,595.0,595.0,1.0,119.0,0.0,0.0,76.0,37.9,26.8,8.0,7.3,1.7,0.9,0.565,0.406,0.753,19.3,0.322,2013,all-nba
1st,F,Kevin Durant,24.0,OKC,555.0,595.0,0.933,102.0,,,81.0,38.5,28.1,7.9,4.6,1.4,1.3,0.51,0.416,0.905,18.9,0.291,2013,all-nba
1st,G,Chris Paul,27.0,LAC,537.0,595.0,0.903,97.0,,,70.0,33.4,16.9,3.7,9.7,2.4,0.1,0.481,0.328,0.885,13.9,0.287,2013,all-nba
1st,G,Kobe Bryant,34.0,LAL,521.0,595.0,0.876,91.0,,,78.0,38.6,27.3,5.6,6.0,1.4,0.3,0.463,0.324,0.839,10.9,0.174,2013,all-nba
1st,C,Tim Duncan,36.0,SAS,392.0,595.0,0.659,45.0,,,69.0,30.1,17.8,9.9,2.7,0.7,2.7,0.502,0.286,0.817,8.3,0.191,2013,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2013,all-nba
2nd,F,Carmelo Anthony,28.0,NYK,397.0,595.0,0.667,24.0,,,67.0,37.0,28.7,6.9,2.6,0.8,0.5,0.449,0.379,0.83,9.5,0.184,2013,all-nba
2nd,G,Russell Westbrook,24.0,OKC,306.0,595.0,0.514,20.0,,,82.0,34.9,23.2,5.2,7.4,1.8,0.3,0.438,0.323,0.8,11.6,0.195,2013,all-nba
2nd,C,Marc Gasol,28.0,MEM,295.0,595.0,0.496,38.0,,,80.0,35.0,14.1,7.8,4.0,1.0,1.7,0.494,0.071,0.848,11.5,0.197,2013,all-nba
2nd,G,Tony Parker,30.0,SAS,273.0,595.0,0.459,16.0,,,66.0,32.9,20.3,3.0,7.6,0.8,0.1,0.522,0.353,0.845,9.3,0.206,2013,all-nba
2nd,F,Blake Griffin,23.0,LAC,132.0,595.0,0.222,0.0,,,80.0,32.5,18.0,8.3,3.7,1.2,0.6,0.538,0.179,0.66,10.6,0.196,2013,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2013,all-nba
3rd,G,James Harden,23.0,HOU,253.0,595.0,0.425,5.0,,,78.0,38.3,25.9,4.9,5.8,1.8,0.5,0.438,0.368,0.851,12.8,0.206,2013,all-nba
