# Tm,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,Dave Cowens,22.0,BOS,17.0,17.0,1.0,,,81.0,38.0,17.0,15.0,2.8,,,0.422,,0.732,6.4,0.1,1971,all-rookie
1st,Pete Maravich,23.0,ATL,17.0,17.0,1.0,,,81.0,36.1,23.2,3.7,4.4,,,0.458,,0.8,6.2,0.102,1971,all-rookie
1st,Geoff Petrie,22.0,POR,17.0,17.0,1.0,,,82.0,37.0,24.8,3.4,4.8,,,0.443,,0.772,6.2,0.099,1971,all-rookie
1st,Calvin Murphy,22.0,SDR,10.0,17.0,0.588,,,82.0,24.6,15.8,3.0,4.0,,,0.458,,0.82,8.0,0.191,1971,all-rookie
1st,Bob Lanier,22.0,DET,7.0,17.0,0.412,,,82.0,24.6,15.6,8.1,1.8,,,0.455,,0.726,5.2,0.124,1971,all-rookie
,,,,,,,,,,,,,,,,,,,,,1971,all-rookie
ORV,Don Adams,23.0,SDR,,17.0,,,,82.0,29.0,11.4,7.1,2.1,,,0.409,,0.731,2.9,0.059,1971,all-rookie
ORV,Tiny Archibald,22.0,CIN,,17.0,,,,82.0,35.0,16.0,3.0,5.5,,,0.444,,0.757,5.1,0.085,1971,all-rookie
ORV,Pete Cross,22.0,SEA,,17.0,,,,79.0,27.8,8.0,12.0,1.4,,,0.442,,0.69,2.6,0.058,1971,all-rookie
ORV,John Hummer,22.0,BUF,,17.0,,,,81.0,32.6,11.3,8.9,2.0,,,0.444,,0.58,3.2,0.058,1971,all-rookie
ORV,John Johnson,23.0,CLE,,17.0,,,,67.0,34.5,16.6,6.8,4.8,,,0.422,,0.805,2.1,0.044,1971,all-rookie
ORV,Sam Lacey,22.0,CIN,,17.0,,,,81.0,32.7,13.5,11.3,1.4,,,0.418,,0.687,1.2,0.023,1971,all-rookie
ORV,Jim McMillian,22.0,LAL,,17.0,,,,81.0,21.6,8.4,4.1,1.6,,,0.459,,0.769,2.5,0.07,1971,all-rookie
