Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Jerry Lucas,23,CIN,73.5,73.5,83,0.886,79,41.4,17.7,17.4,2.6,,,0.527,,0.779,12.7,0.187,1964,roy
2,Gus Johnson,25,BAL,7.5,7.5,83,0.09,78,36.5,17.3,13.6,2.2,,,0.43,,0.658,3.5,0.06,1964,roy
3,Nate Thurmond,22,SFW,2.0,2.0,83,0.024,76,25.9,7.0,10.4,1.1,,,0.395,,0.549,3.5,0.085,1964,roy
