# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,DWS,DBPM,DRtg,year,award
1st,G,Walt Frazier,24.0,NYK,27.0,28.0,0.964,77.0,39.5,20.9,6.0,8.2,,,0.518,,0.748,15.0,0.236,6.4,,,1970,all-defensive
1st,F,Dave DeBusschere,29.0,NYK,24.0,28.0,0.857,79.0,33.3,14.6,10.0,2.5,,,0.451,,0.688,6.6,0.12,5.8,,,1970,all-defensive
1st,G,Jerry West,31.0,LAL,23.0,28.0,0.821,74.0,42.0,31.2,4.6,7.5,,,0.497,,0.824,15.2,0.234,3.7,,,1970,all-defensive
1st,F,Gus Johnson,31.0,BAL,17.0,28.0,0.607,78.0,37.4,17.3,13.9,3.4,,,0.451,,0.724,5.9,0.097,5.0,,,1970,all-defensive
1st,C,Willis Reed,27.0,NYK,15.0,28.0,0.536,81.0,38.1,21.7,13.9,2.0,,,0.507,,0.756,14.6,0.227,7.5,,,1970,all-defensive
,,,,,,,,,,,,,,,,,,,,,,,1970,all-defensive
2nd,C,Kareem Abdul-Jabbar,22.0,MIL,11.0,28.0,0.393,82.0,43.1,28.8,14.5,4.1,,,0.518,,0.653,13.8,0.187,4.5,,,1970,all-defensive
2nd,F,John Havlicek,29.0,BOS,9.0,28.0,0.321,81.0,41.6,24.2,7.8,6.8,,,0.464,,0.844,10.6,0.151,4.2,,,1970,all-defensive
2nd,G,Joe Caldwell,28.0,ATL,8.0,28.0,0.286,82.0,34.8,21.1,5.0,3.5,,,0.507,,0.688,7.9,0.132,1.3,,,1970,all-defensive
2nd,F,Bill Bridges,30.0,ATL,7.0,28.0,0.25,82.0,39.9,14.8,14.4,4.2,,,0.475,,0.734,6.6,0.097,2.4,,,1970,all-defensive
2nd,G,Jerry Sloan,27.0,CHI,5.0,28.0,0.179,53.0,34.4,15.6,7.0,3.1,,,0.421,,0.651,1.9,0.05,1.8,,,1970,all-defensive
