# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,DWS,DBPM,DRtg,year,award
1st,F,Dave DeBusschere,33.0,NYK,33.0,34.0,0.971,71.0,38.0,18.1,10.7,3.6,0.9,0.5,0.461,,0.756,7.0,0.125,4.6,0.7,93.0,1974,all-defensive
1st,C,Kareem Abdul-Jabbar,26.0,MIL,24.0,34.0,0.706,81.0,43.8,27.0,14.5,4.8,1.4,3.5,0.539,,0.702,18.4,0.25,7.9,2.5,89.0,1974,all-defensive
1st,G,Norm Van Lier,26.0,CHI,23.0,34.0,0.676,80.0,35.8,14.3,4.7,6.9,2.0,0.1,0.406,,0.778,5.2,0.087,4.4,1.0,94.0,1974,all-defensive
1st,G,Walt Frazier,28.0,NYK,22.0,34.0,0.647,80.0,41.7,20.5,6.7,6.9,2.0,0.2,0.472,,0.838,10.9,0.157,5.1,1.2,94.0,1974,all-defensive
1st,G,Jerry Sloan,31.0,CHI,22.0,34.0,0.647,77.0,37.1,13.2,7.2,1.9,2.4,0.1,0.447,,0.711,6.8,0.114,5.2,2.0,92.0,1974,all-defensive
1st,F,John Havlicek,33.0,BOS,17.0,34.0,0.5,76.0,40.7,22.6,6.4,5.9,1.3,0.4,0.456,,0.832,9.7,0.151,3.8,0.2,96.0,1974,all-defensive
,,,,,,,,,,,,,,,,,,,,,,,1974,all-defensive
2nd,G,Don Chaney,27.0,BOS,12.0,34.0,0.353,81.0,27.9,10.4,4.7,2.2,1.0,0.8,0.464,,0.828,5.8,0.124,2.9,0.9,96.0,1974,all-defensive
2nd,F,Elvin Hayes,28.0,CAP,11.0,34.0,0.324,81.0,44.5,21.4,18.1,2.0,1.1,3.0,0.423,,0.721,10.6,0.142,8.1,1.1,89.0,1974,all-defensive
2nd,C,Nate Thurmond,32.0,GSW,11.0,34.0,0.324,62.0,39.7,13.0,14.2,2.7,0.7,2.9,0.444,,0.666,6.0,0.117,3.4,0.8,95.0,1974,all-defensive
2nd,F,Bob Love,31.0,CHI,9.0,34.0,0.265,82.0,40.1,21.8,6.0,1.6,1.0,0.3,0.417,,0.818,5.8,0.084,3.9,-1.2,97.0,1974,all-defensive
2nd,G,Jim Price,24.0,LAL,4.0,34.0,0.118,82.0,32.0,15.4,4.6,4.5,1.9,0.4,0.449,,0.799,5.0,0.091,2.8,0.4,97.0,1974,all-defensive
2nd,G,Dick Van Arsdale,30.0,PHO,4.0,34.0,0.118,78.0,36.3,17.8,2.8,4.2,1.2,0.2,0.5,,0.853,7.0,0.119,0.5,-1.1,104.0,1974,all-defensive
