# Tm,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,Al Horford,21.0,ATL,58.0,58.0,1.0,29.0,0.0,81.0,31.4,10.1,9.7,1.5,0.7,0.9,0.499,0.0,0.731,5.5,0.103,2008,all-rookie
1st,Kevin Durant,19.0,SEA,57.0,58.0,0.983,28.0,1.0,80.0,34.6,20.3,4.4,2.4,1.0,0.9,0.43,0.288,0.873,2.3,0.04,2008,all-rookie
1st,Luis Scola,27.0,HOU,53.0,58.0,0.914,26.0,1.0,82.0,24.7,10.3,6.4,1.3,0.7,0.2,0.515,0.0,0.668,6.5,0.154,2008,all-rookie
1st,Al Thornton,24.0,LAC,48.0,58.0,0.828,20.0,8.0,79.0,27.3,12.7,4.5,1.2,0.6,0.5,0.429,0.331,0.743,1.1,0.025,2008,all-rookie
1st,Jeff Green,21.0,SEA,43.0,58.0,0.741,15.0,13.0,80.0,28.2,10.5,4.7,1.5,0.6,0.6,0.427,0.276,0.744,0.2,0.003,2008,all-rookie
,,,,,,,,,,,,,,,,,,,,,2008,all-rookie
2nd,Jamario Moon,27.0,TOR,38.0,58.0,0.655,12.0,14.0,78.0,27.8,8.5,6.2,1.2,1.0,1.4,0.485,0.328,0.741,5.7,0.126,2008,all-rookie
2nd,Juan Carlos Navarro,27.0,MEM,24.0,58.0,0.414,5.0,14.0,82.0,25.8,10.9,2.6,2.2,0.6,0.0,0.402,0.361,0.849,1.4,0.031,2008,all-rookie
2nd,Thaddeus Young,19.0,PHI,23.0,58.0,0.397,4.0,15.0,74.0,21.0,8.2,4.2,0.8,1.0,0.1,0.539,0.316,0.738,4.5,0.14,2008,all-rookie
2nd,Rodney Stuckey,21.0,DET,22.0,58.0,0.379,5.0,12.0,57.0,19.0,7.6,2.3,2.8,0.9,0.1,0.401,0.188,0.814,2.0,0.09,2008,all-rookie
2nd,Carl Landry,24.0,HOU,18.0,58.0,0.31,1.0,16.0,42.0,16.9,8.1,4.9,0.5,0.4,0.2,0.616,0.0,0.661,3.7,0.251,2008,all-rookie
,,,,,,,,,,,,,,,,,,,,,2008,all-rookie
ORV,Joakim Noah,22.0,CHI,17.0,58.0,0.293,1.0,15.0,74.0,20.7,6.6,5.6,1.1,0.9,0.9,0.482,0.0,0.691,3.8,0.12,2008,all-rookie
ORV,Yi Jianlian,20.0,MIL,13.0,58.0,0.224,0.0,13.0,66.0,25.0,8.6,5.2,0.8,0.5,0.8,0.421,0.286,0.841,0.7,0.022,2008,all-rookie
ORV,Nick Young,22.0,WAS,10.0,58.0,0.172,2.0,6.0,75.0,15.4,7.5,1.5,0.8,0.5,0.1,0.439,0.4,0.815,0.4,0.017,2008,all-rookie
ORV,Mike Conley,20.0,MEM,8.0,58.0,0.138,1.0,6.0,53.0,26.1,9.4,2.6,4.2,0.8,0.0,0.428,0.33,0.732,1.1,0.038,2008,all-rookie
ORV,Corey Brewer,21.0,MIN,3.0,58.0,0.052,1.0,2.0,79.0,22.8,5.8,3.7,1.4,1.0,0.3,0.374,0.194,0.8,-0.2,-0.005,2008,all-rookie
ORV,Glen Davis,22.0,BOS,3.0,58.0,0.052,0.0,3.0,69.0,13.6,4.5,3.0,0.4,0.4,0.3,0.484,,0.66,2.5,0.128,2008,all-rookie
ORV,Sean Williams,21.0,NJN,3.0,58.0,0.052,0.0,3.0,73.0,17.5,5.6,4.4,0.4,0.4,1.5,0.538,,0.609,2.5,0.093,2008,all-rookie
ORV,Jared Dudley,22.0,CHA,2.0,58.0,0.034,0.0,2.0,73.0,19.0,5.8,3.9,1.1,0.8,0.1,0.468,0.22,0.737,2.9,0.1,2008,all-rookie
ORV,Julian Wright,20.0,NOH,2.0,58.0,0.034,0.0,2.0,57.0,11.2,3.9,2.1,0.7,0.5,0.2,0.533,0.417,0.635,1.7,0.126,2008,all-rookie
ORV,Aaron Brooks,23.0,HOU,1.0,58.0,0.017,0.0,1.0,51.0,11.9,5.2,1.1,1.7,0.3,0.1,0.413,0.33,0.857,1.4,0.112,2008,all-rookie
ORV,Wilson Chandler,20.0,NYK,1.0,58.0,0.017,0.0,1.0,35.0,19.6,7.3,3.6,0.9,0.4,0.5,0.438,0.3,0.63,0.5,0.038,2008,all-rookie
ORV,Daequan Cook,20.0,MIA,1.0,58.0,0.017,0.0,1.0,59.0,24.4,8.8,3.0,1.3,0.4,0.2,0.381,0.332,0.825,-0.4,-0.013,2008,all-rookie
ORV,Acie Law,23.0,ATL,1.0,58.0,0.017,0.0,1.0,56.0,15.4,4.2,1.0,2.0,0.5,0.0,0.401,0.206,0.792,-0.1,-0.007,2008,all-rookie
