# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,F,Rick Barry*,22.0,SFW,10.0,10.0,0.99,,,,78.0,40.7,35.6,9.2,3.6,,,0.451,,0.884,14.4,0.218,1967,all-nba
1st,C,Wilt Chamberlain,30.0,PHI,10.0,10.0,0.958,,,,81.0,45.5,24.1,24.2,7.8,,,0.683,,0.441,21.9,0.285,1967,all-nba
1st,G,Oscar Robertson,28.0,CIN,10.0,10.0,0.958,,,,79.0,43.9,30.5,6.2,10.7,,,0.493,,0.873,17.4,0.241,1967,all-nba
1st,G,Jerry West,28.0,LAL,9.0,10.0,0.862,,,,66.0,40.5,28.7,5.9,6.8,,,0.464,,0.878,11.7,0.21,1967,all-nba
1st,F,Elgin Baylor,32.0,LAL,6.0,10.0,0.645,,,,70.0,38.7,26.6,12.8,3.1,,,0.429,,0.813,6.2,0.109,1967,all-nba
,,,,,,,,,,,,,,,,,,,,,,,1967,all-nba
2nd,C,Bill Russell,32.0,BOS,4.0,10.0,0.423,,,,81.0,40.7,13.3,21.0,5.8,,,0.454,,0.61,12.2,0.178,1967,all-nba
2nd,F,Jerry Lucas,26.0,CIN,4.0,10.0,0.371,,,,81.0,43.9,17.8,19.1,3.3,,,0.459,,0.791,7.3,0.098,1967,all-nba
2nd,G,Hal Greer,30.0,PHI,4.0,10.0,0.354,,,,80.0,38.6,22.1,5.3,3.8,,,0.459,,0.788,7.6,0.118,1967,all-nba
2nd,G,Sam Jones,33.0,BOS,3.0,10.0,0.288,,,,72.0,32.3,22.1,4.7,3.0,,,0.454,,0.857,7.5,0.155,1967,all-nba
2nd,F,Willis Reed,24.0,NYK,3.0,10.0,0.272,,,,78.0,36.2,20.9,14.6,1.6,,,0.489,,0.735,7.9,0.134,1967,all-nba
