# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,G,James Harden,28.0,HOU,500.0,500.0,1.0,100.0,0.0,0.0,72.0,35.4,30.4,5.4,8.8,1.8,0.7,0.449,0.367,0.858,15.4,0.289,2018,all-nba
1st,F,LeBron James,33.0,CLE,500.0,500.0,1.0,100.0,0.0,0.0,82.0,36.9,27.5,8.6,9.1,1.4,0.9,0.542,0.367,0.731,14.0,0.221,2018,all-nba
1st,C,Anthony Davis,24.0,NOP,492.0,500.0,0.984,96.0,4.0,0.0,75.0,36.4,28.1,11.1,2.3,1.5,2.6,0.534,0.34,0.828,13.7,0.241,2018,all-nba
1st,G,Damian Lillard,27.0,POR,432.0,500.0,0.864,71.0,24.0,5.0,73.0,36.6,26.9,4.5,6.6,1.1,0.4,0.439,0.361,0.916,12.6,0.227,2018,all-nba
1st,F,Kevin Durant,29.0,GSW,426.0,500.0,0.852,63.0,37.0,0.0,68.0,34.2,26.4,6.8,5.4,0.7,1.8,0.516,0.419,0.889,10.4,0.215,2018,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2018,all-nba
2nd,F,Giannis Antetokounmpo,23.0,MIL,354.0,500.0,0.708,28.0,71.0,1.0,75.0,36.7,26.9,10.0,4.8,1.5,1.4,0.529,0.307,0.76,11.9,0.207,2018,all-nba
2nd,G,Russell Westbrook,29.0,OKC,322.0,500.0,0.644,24.0,63.0,13.0,80.0,36.4,25.4,10.1,10.3,1.8,0.3,0.449,0.298,0.737,10.1,0.166,2018,all-nba
2nd,C,Joel Embiid,23.0,PHI,294.0,500.0,0.588,11.0,78.0,5.0,63.0,30.3,22.9,11.0,3.2,0.6,1.8,0.483,0.308,0.769,6.2,0.155,2018,all-nba
2nd,F,LaMarcus Aldridge,32.0,SAS,236.0,500.0,0.472,2.0,68.0,22.0,75.0,33.5,23.1,8.5,2.0,0.6,1.2,0.51,0.293,0.837,10.9,0.209,2018,all-nba
2nd,G,DeMar DeRozan,28.0,TOR,165.0,500.0,0.33,2.0,39.0,38.0,80.0,33.9,23.0,3.9,5.2,1.1,0.3,0.456,0.31,0.825,9.6,0.17,2018,all-nba
