# Tm,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,Anfernee Hardaway,22.0,ORL,52.0,52.0,1.0,26.0,0.0,82.0,36.8,16.0,5.4,6.6,2.3,0.6,0.466,0.267,0.742,7.1,0.112,1994,all-rookie
1st,Chris Webber,20.0,GSW,52.0,52.0,1.0,26.0,0.0,76.0,32.1,17.5,9.1,3.6,1.2,2.2,0.552,0.0,0.532,7.8,0.154,1994,all-rookie
1st,Vin Baker,22.0,MIL,46.0,52.0,0.885,20.0,6.0,82.0,31.2,13.5,7.6,2.0,0.7,1.4,0.501,0.2,0.569,4.4,0.082,1994,all-rookie
1st,Jamal Mashburn,21.0,DAL,44.0,52.0,0.846,20.0,4.0,79.0,36.7,19.2,4.5,3.4,1.1,0.2,0.406,0.284,0.699,0.9,0.014,1994,all-rookie
1st,Isaiah Rider,22.0,MIN,38.0,52.0,0.731,14.0,10.0,79.0,30.6,16.6,4.0,2.6,0.7,0.4,0.468,0.36,0.811,1.7,0.034,1994,all-rookie
,,,,,,,,,,,,,,,,,,,,,1994,all-rookie
2nd,Dino Radja,26.0,BOS,35.0,52.0,0.673,11.0,13.0,80.0,28.8,15.1,7.2,1.4,0.9,0.8,0.521,0.0,0.751,5.9,0.124,1994,all-rookie
2nd,Nick Van Exel,22.0,LAL,26.0,52.0,0.5,4.0,18.0,81.0,33.3,13.6,2.9,5.8,1.0,0.1,0.394,0.338,0.781,3.4,0.061,1994,all-rookie
2nd,Shawn Bradley,21.0,PHI,21.0,52.0,0.404,3.0,15.0,49.0,28.3,10.3,6.2,2.0,0.9,3.0,0.409,0.0,0.607,-1.1,-0.039,1994,all-rookie
2nd,Toni Kukoč,25.0,CHI,19.0,52.0,0.365,2.0,15.0,75.0,24.1,10.9,4.0,3.4,1.1,0.4,0.431,0.271,0.743,3.2,0.086,1994,all-rookie
2nd,Lindsey Hunter,23.0,DET,15.0,52.0,0.288,1.0,13.0,82.0,26.5,10.3,2.3,4.8,1.5,0.1,0.375,0.333,0.732,-0.8,-0.017,1994,all-rookie
,,,,,,,,,,,,,,,,,,,,,1994,all-rookie
ORV,Calbert Cheaney,22.0,WSB,11.0,52.0,0.212,2.0,7.0,65.0,24.7,12.0,2.9,1.9,1.0,0.2,0.47,0.043,0.77,1.2,0.035,1994,all-rookie
ORV,Chris Mills,24.0,CLE,11.0,52.0,0.212,1.0,9.0,79.0,25.6,9.4,5.1,1.6,0.7,0.6,0.419,0.311,0.778,4.0,0.096,1994,all-rookie
ORV,Sam Cassell,24.0,HOU,8.0,52.0,0.154,1.0,6.0,66.0,17.0,6.7,2.0,2.9,0.9,0.1,0.418,0.295,0.841,2.2,0.093,1994,all-rookie
ORV,George Lynch,23.0,LAL,7.0,52.0,0.135,3.0,1.0,71.0,24.8,9.6,5.8,1.4,1.4,0.4,0.508,0.0,0.596,3.9,0.107,1994,all-rookie
ORV,Antonio Davis,25.0,IND,7.0,52.0,0.135,0.0,7.0,81.0,21.4,7.7,6.2,0.7,0.6,1.0,0.508,0.0,0.642,5.0,0.139,1994,all-rookie
ORV,Rodney Rogers,22.0,DEN,6.0,52.0,0.115,1.0,4.0,79.0,17.8,8.1,2.9,1.3,0.8,0.6,0.439,0.38,0.672,2.0,0.067,1994,all-rookie
ORV,P.J. Brown,24.0,NJN,4.0,52.0,0.077,0.0,4.0,79.0,24.7,5.7,6.2,1.2,0.9,1.2,0.415,0.167,0.757,4.2,0.105,1994,all-rookie
ORV,Popeye Jones,23.0,DAL,2.0,52.0,0.038,0.0,2.0,81.0,21.9,5.8,7.5,1.2,0.8,0.4,0.479,0.0,0.729,3.6,0.098,1994,all-rookie
ORV,James Robinson,23.0,POR,1.0,52.0,0.019,0.0,1.0,58.0,11.6,4.8,1.3,1.2,0.5,0.3,0.365,0.315,0.672,0.2,0.015,1994,all-rookie
