# Tm,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,Larry Johnson,22.0,CHH,52.0,52.0,1.0,26.0,0.0,82.0,37.2,19.2,11.0,3.6,1.0,0.6,0.49,0.227,0.829,8.9,0.14,1992,all-rookie
1st,Dikembe Mutombo,25.0,DEN,52.0,52.0,1.0,26.0,0.0,71.0,38.3,16.6,12.3,2.2,0.6,3.0,0.493,,0.642,4.8,0.086,1992,all-rookie
1st,Billy Owens,22.0,GSW,52.0,52.0,1.0,26.0,0.0,80.0,31.4,14.3,8.0,2.4,1.1,0.8,0.525,0.111,0.654,5.6,0.107,1992,all-rookie
1st,Steve Smith,22.0,MIA,51.0,52.0,0.981,25.0,1.0,61.0,29.6,12.0,3.1,4.6,1.0,0.3,0.454,0.32,0.748,1.5,0.04,1992,all-rookie
1st,Stacey Augmon,23.0,ATL,50.0,52.0,0.962,24.0,2.0,82.0,30.5,13.3,5.1,2.5,1.5,0.3,0.489,0.167,0.666,3.7,0.071,1992,all-rookie
,,,,,,,,,,,,,,,,,,,,,1992,all-rookie
2nd,Rick Fox,22.0,BOS,27.0,52.0,0.519,2.0,23.0,81.0,19.0,8.0,2.7,1.6,1.0,0.4,0.459,0.329,0.755,2.3,0.073,1992,all-rookie
2nd,Terrell Brandon,21.0,CLE,23.0,52.0,0.442,2.0,19.0,82.0,19.6,7.4,2.0,3.9,1.0,0.3,0.419,0.043,0.806,0.9,0.028,1992,all-rookie
2nd,Larry Stewart,23.0,WSB,17.0,52.0,0.327,2.0,13.0,76.0,29.3,10.4,5.9,1.6,0.7,0.6,0.514,0.0,0.807,4.7,0.101,1992,all-rookie
2nd,Stanley Roberts,21.0,ORL,16.0,52.0,0.308,1.0,14.0,55.0,20.3,10.4,6.1,0.7,0.4,1.5,0.529,0.0,0.515,2.1,0.092,1992,all-rookie
2nd,Mark Macon,22.0,DEN,11.0,52.0,0.212,1.0,9.0,76.0,30.3,10.6,2.9,2.2,2.0,0.2,0.375,0.133,0.73,-0.8,-0.016,1992,all-rookie
,,,,,,,,,,,,,,,,,,,,,1992,all-rookie
ORV,Doug Smith,22.0,DAL,9.0,52.0,0.173,0.0,9.0,76.0,22.5,8.8,5.1,1.7,0.8,0.4,0.415,0.0,0.736,0.8,0.023,1992,all-rookie
ORV,Greg Anthony,24.0,NYK,8.0,52.0,0.154,0.0,8.0,82.0,18.4,5.5,1.7,3.8,0.7,0.1,0.37,0.145,0.741,2.2,0.07,1992,all-rookie
ORV,Dale Davis,22.0,IND,8.0,52.0,0.154,0.0,8.0,64.0,20.3,6.2,6.4,0.5,0.4,1.2,0.552,0.0,0.572,3.4,0.126,1992,all-rookie
ORV,Paul Graham,24.0,ATL,6.0,52.0,0.115,0.0,6.0,78.0,22.0,10.1,3.0,2.2,1.2,0.3,0.447,0.39,0.741,3.6,0.1,1992,all-rookie
ORV,Victor Alexander,22.0,GSW,5.0,52.0,0.096,0.0,5.0,80.0,16.9,7.4,4.2,0.4,0.6,0.8,0.529,0.0,0.691,2.5,0.09,1992,all-rookie
ORV,Mike Iuzzolino,24.0,DAL,4.0,52.0,0.077,0.0,4.0,52.0,24.6,9.3,1.9,3.7,0.6,0.0,0.451,0.434,0.836,2.2,0.081,1992,all-rookie
ORV,Kenny Anderson,21.0,NJN,3.0,52.0,0.058,0.0,3.0,64.0,17.0,7.0,2.0,3.2,1.0,0.1,0.39,0.231,0.745,0.5,0.022,1992,all-rookie
ORV,Robert Pack,22.0,POR,3.0,52.0,0.058,0.0,3.0,72.0,12.4,4.6,1.3,1.9,0.6,0.1,0.423,0.0,0.803,1.1,0.058,1992,all-rookie
ORV,David Benoit,23.0,UTA,1.0,52.0,0.019,0.0,1.0,77.0,15.1,5.6,3.8,0.4,0.2,0.6,0.467,0.214,0.81,2.0,0.085,1992,all-rookie
ORV,Chris Gatling,24.0,GSW,1.0,52.0,0.019,0.0,1.0,54.0,11.3,5.7,3.4,0.3,0.6,0.7,0.568,0.0,0.661,2.0,0.156,1992,all-rookie
ORV,Greg Sutton,24.0,SAS,1.0,52.0,0.019,0.0,1.0,67.0,9.0,3.7,0.7,1.4,0.4,0.1,0.388,0.292,0.756,-0.1,-0.006,1992,all-rookie
