# Tm,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,Phil Ford,22.0,KCK,21.0,21.0,1.0,,,79.0,34.5,15.9,2.3,8.6,2.2,0.1,0.465,,0.813,5.7,0.101,1979,all-rookie
1st,Ron Brewer,23.0,POR,,21.0,,,,81.0,30.3,13.3,2.8,2.0,1.3,1.0,0.494,,0.82,5.6,0.109,1979,all-rookie
1st,Reggie Theus,21.0,CHI,,21.0,,,,82.0,33.6,16.3,2.8,5.2,1.1,0.2,0.48,,0.761,3.2,0.056,1979,all-rookie
1st,Mychal Thompson,24.0,POR,,21.0,,,,73.0,29.4,14.7,8.3,2.4,0.9,1.8,0.49,,0.572,4.4,0.098,1979,all-rookie
1st,Terry Tyler,22.0,DET,,21.0,,,,82.0,31.2,12.9,7.9,1.1,1.3,2.5,0.482,,0.658,5.4,0.101,1979,all-rookie
,,,,,,,,,,,,,,,,,,,,,1979,all-rookie
ORV,Winford Boynes,21.0,NJN,,21.0,,,,69.0,17.0,9.3,2.2,1.1,0.6,0.1,0.43,,0.787,0.6,0.026,1979,all-rookie
ORV,Maurice Cheeks,22.0,PHI,,21.0,,,,82.0,29.4,8.4,3.1,5.3,2.1,0.1,0.51,,0.721,4.9,0.097,1979,all-rookie
ORV,Wayne Cooper,22.0,GSW,,21.0,,,,65.0,12.2,4.6,4.3,0.3,0.1,0.7,0.437,,0.672,1.2,0.073,1979,all-rookie
ORV,George Johnson,22.0,MIL,,21.0,,,,67.0,17.3,6.2,5.4,1.2,1.1,0.7,0.482,,0.718,2.5,0.102,1979,all-rookie
ORV,John Long,22.0,DET,,21.0,,,,82.0,30.5,16.1,3.2,1.5,1.2,0.2,0.469,,0.826,3.6,0.07,1979,all-rookie
ORV,Mike Mitchell,23.0,CLE,,21.0,,,,80.0,19.7,10.7,4.1,0.8,0.6,0.4,0.513,,0.736,3.6,0.111,1979,all-rookie
ORV,Purvis Short,21.0,GSW,,21.0,,,,75.0,22.7,10.6,4.6,1.3,0.7,0.2,0.479,,0.671,2.6,0.074,1979,all-rookie
ORV,Freeman Williams,22.0,SDC,,21.0,,,,72.0,16.6,10.4,1.4,1.2,0.6,0.0,0.49,,0.776,1.8,0.072,1979,all-rookie
