Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Kevin Johnson,22,PHO,48,48,85,0.565,81,39.2,20.4,4.2,12.2,1.7,0.3,0.505,0.091,0.882,12.2,0.184,1989,mip
2,Reggie Lewis,23,BOS,14,14,85,0.165,81,32.8,18.5,4.7,2.7,1.5,0.9,0.486,0.136,0.787,6.9,0.124,1989,mip
3,Chris Mullin,25,GSW,12,12,85,0.141,82,37.7,26.5,5.9,5.1,2.1,0.5,0.509,0.23,0.892,10.6,0.165,1989,mip
4T,Ron Anderson,30,PHI,2,2,85,0.024,82,31.9,16.2,5.0,1.7,0.9,0.3,0.491,0.182,0.856,4.4,0.081,1989,mip
4T,Ken Norman,24,LAC,2,2,85,0.024,80,37.8,18.1,8.3,3.5,1.3,0.8,0.502,0.19,0.63,4.0,0.064,1989,mip
4T,Kelly Tripucka,29,CHH,2,2,85,0.024,71,32.4,22.6,3.8,3.2,1.2,0.2,0.467,0.357,0.866,3.3,0.069,1989,mip
7T,Patrick Ewing,26,NYK,1,1,85,0.012,80,36.2,22.7,9.3,2.4,1.5,3.5,0.567,0.0,0.746,10.9,0.181,1989,mip
7T,Larry Krystkowiak,24,MIL,1,1,85,0.012,80,30.9,12.7,7.6,1.3,1.2,0.1,0.473,0.333,0.823,6.3,0.122,1989,mip
7T,Derrick McKey,22,SEA,1,1,85,0.012,82,34.2,15.9,5.7,2.7,1.3,0.9,0.502,0.337,0.803,7.4,0.126,1989,mip
7T,Scottie Pippen,23,CHI,1,1,85,0.012,73,33.1,14.4,6.1,3.5,1.9,0.8,0.476,0.273,0.668,4.0,0.08,1989,mip
7T,Dennis Rodman,27,DET,1,1,85,0.012,82,26.9,9.0,9.4,1.2,0.7,0.9,0.595,0.231,0.626,8.1,0.175,1989,mip
