Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Rony Seikaly,24,MIA,37,37,92,0.402,74,32.6,16.6,10.4,1.1,1.1,1.7,0.502,0.0,0.594,3.2,0.063,1990,mip
2,Reggie Miller,24,IND,30,30,92,0.326,82,38.9,24.6,3.6,3.8,1.3,0.2,0.514,0.414,0.868,12.1,0.182,1990,mip
3,Tony Campbell,27,MIN,13,13,92,0.141,82,38.6,23.2,5.5,2.6,1.4,0.4,0.457,0.167,0.787,5.3,0.081,1990,mip
4,Jeff Hornacek,26,PHO,4,4,92,0.043,67,34.0,17.6,4.7,5.0,1.7,0.2,0.536,0.408,0.856,8.7,0.182,1990,mip
5,Hersey Hawkins,23,PHI,3,3,92,0.033,82,34.8,18.5,3.7,3.2,1.6,0.3,0.46,0.42,0.888,8.0,0.135,1990,mip
6T,Scottie Pippen,24,CHI,1,1,92,0.011,82,38.4,16.5,6.7,5.4,2.6,1.2,0.489,0.25,0.675,5.7,0.087,1990,mip
6T,Detlef Schrempf,27,IND,1,1,92,0.011,78,33.0,16.2,7.9,3.2,0.8,0.2,0.516,0.354,0.82,8.1,0.151,1990,mip
6T,Derek Smith,28,PHI,1,1,92,0.011,75,18.7,8.9,2.3,1.5,0.5,0.3,0.508,0.444,0.699,2.9,0.098,1990,mip
6T,Roy Tarpley,25,DAL,1,1,92,0.011,45,36.6,16.8,13.1,1.5,1.8,1.6,0.451,0.0,0.756,3.5,0.103,1990,mip
6T,Mark West,29,PHO,1,1,92,0.011,82,29.3,10.5,8.9,0.5,0.4,2.2,0.625,,0.691,8.2,0.163,1990,mip
