Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Leandro Barbosa,24,PHO,101,578,635,0.91,80,32.7,18.1,2.7,4.0,1.2,0.2,0.476,0.434,0.845,8.2,0.151,2007,6moy
2,Manu Ginóbili,29,SAS,18,269,635,0.424,75,27.5,16.5,4.4,3.5,1.5,0.4,0.464,0.396,0.86,10.6,0.246,2007,6moy
3,Jerry Stackhouse,32,DAL,7,210,635,0.331,67,24.1,12.0,2.2,2.8,0.8,0.1,0.428,0.383,0.847,4.1,0.122,2007,6moy
4,David Lee,23,NYK,0,22,635,0.035,58,29.8,10.7,10.4,1.8,0.8,0.4,0.6,,0.815,6.9,0.191,2007,6moy
5,Kyle Korver,25,PHI,1,19,635,0.03,74,30.9,14.4,3.5,1.4,0.8,0.3,0.44,0.43,0.914,4.6,0.097,2007,6moy
6,Antonio McDyess,32,DET,0,17,635,0.027,82,21.1,8.1,6.0,0.9,0.7,0.8,0.526,,0.691,6.0,0.168,2007,6moy
7,Corey Maggette,27,LAC,0,6,635,0.009,75,30.5,16.9,5.9,2.8,0.9,0.2,0.454,0.2,0.82,7.0,0.146,2007,6moy
8T,Chucky Atkins,32,MEM,0,4,635,0.006,75,27.5,13.2,1.9,4.6,0.7,0.1,0.434,0.379,0.81,4.9,0.114,2007,6moy
8T,Matt Harpring,30,UTA,0,4,635,0.006,77,25.5,11.6,4.6,1.3,0.7,0.1,0.491,0.333,0.767,4.7,0.115,2007,6moy
8T,Luther Head,24,HOU,0,4,635,0.006,80,27.6,10.9,3.2,2.4,1.0,0.1,0.437,0.441,0.79,5.7,0.123,2007,6moy
11T,José Calderón,25,TOR,0,3,635,0.005,77,21.0,8.7,1.7,5.0,0.8,0.1,0.521,0.333,0.818,5.4,0.162,2007,6moy
11T,Josh Childress,23,ATL,0,3,635,0.005,55,36.8,13.0,6.2,2.3,1.1,0.7,0.504,0.338,0.795,5.5,0.13,2007,6moy
11T,Chris Duhon,24,CHI,0,3,635,0.005,78,24.4,7.2,2.2,4.0,0.9,0.1,0.408,0.359,0.752,4.8,0.121,2007,6moy
14,J.R. Smith,21,DEN,0,1,635,0.002,63,23.3,13.0,2.3,1.4,0.8,0.1,0.441,0.39,0.81,3.7,0.12,2007,6moy
