Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Bob Pettit,23,STL,33,33,80,0.413,72,38.8,25.7,16.2,2.6,,,0.429,,0.736,13.8,0.236,1956,mvp
2,Paul Arizin,27,PHW,21,21,80,0.263,72,37.8,24.2,7.5,2.6,,,0.448,,0.81,12.2,0.214,1956,mvp
3,Bob Cousy,27,BOS,11,11,80,0.138,72,38.4,18.8,6.8,8.9,,,0.36,,0.844,6.8,0.119,1956,mvp
4,Mel Hutchins,27,FTW,9,9,80,0.113,66,33.9,12.0,7.5,2.7,,,0.425,,0.643,4.4,0.095,1956,mvp
5T,Dolph Schayes,27,SYR,2,2,80,0.025,72,35.0,20.4,12.4,2.8,,,0.387,,0.858,11.8,0.225,1956,mvp
5T,Bill Sharman,29,BOS,2,2,80,0.025,72,37.5,19.9,3.6,4.7,,,0.438,,0.867,8.8,0.157,1956,mvp
7T,Tom Gola,23,PHW,1,1,80,0.013,68,34.5,10.8,9.1,5.9,,,0.412,,0.733,6.5,0.132,1956,mvp
7T,Maurice Stokes,22,ROC,1,1,80,0.013,67,34.7,16.8,16.3,4.9,,,0.354,,0.714,6.0,0.125,1956,mvp
