# Tm,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,Carmelo Anthony,19.0,DEN,56.0,56.0,1.0,28.0,0.0,82.0,36.5,21.0,6.1,2.8,1.2,0.5,0.426,0.322,0.777,6.1,0.098,2004,all-rookie
1st,LeBron James,19.0,CLE,56.0,56.0,1.0,28.0,0.0,79.0,39.5,20.9,5.5,5.9,1.6,0.7,0.417,0.29,0.754,5.1,0.078,2004,all-rookie
1st,Dwyane Wade,22.0,MIA,56.0,56.0,1.0,28.0,0.0,61.0,34.9,16.2,4.0,4.5,1.4,0.6,0.465,0.302,0.747,4.6,0.103,2004,all-rookie
1st,Chris Bosh,19.0,TOR,53.0,56.0,0.946,25.0,3.0,75.0,33.5,11.5,7.4,1.0,0.8,1.4,0.459,0.357,0.701,6.2,0.119,2004,all-rookie
1st,Kirk Hinrich,23.0,CHI,52.0,56.0,0.929,24.0,4.0,76.0,35.6,12.0,3.4,6.8,1.3,0.3,0.386,0.39,0.804,4.1,0.072,2004,all-rookie
,,,,,,,,,,,,,,,,,,,,,2004,all-rookie
2nd,Josh Howard,23.0,DAL,29.0,56.0,0.518,3.0,23.0,67.0,23.7,8.6,5.5,1.4,1.0,0.8,0.43,0.303,0.703,3.5,0.104,2004,all-rookie
2nd,T.J. Ford,20.0,MIL,27.0,56.0,0.482,5.0,17.0,55.0,26.8,7.1,3.2,6.5,1.1,0.1,0.384,0.238,0.816,0.7,0.022,2004,all-rookie
2nd,Udonis Haslem,23.0,MIA,21.0,56.0,0.375,1.0,19.0,75.0,23.9,7.3,6.3,0.7,0.4,0.3,0.459,0.0,0.765,4.8,0.128,2004,all-rookie
2nd,Marquis Daniels,23.0,DAL,20.0,56.0,0.357,1.0,18.0,56.0,18.6,8.5,2.6,2.1,0.9,0.2,0.494,0.306,0.769,3.2,0.146,2004,all-rookie
2nd,Jarvis Hayes,22.0,WAS,20.0,56.0,0.357,1.0,18.0,70.0,29.2,9.6,3.8,1.5,1.0,0.2,0.4,0.305,0.786,0.5,0.012,2004,all-rookie
,,,,,,,,,,,,,,,,,,,,,2004,all-rookie
ORV,Chris Kaman,21.0,LAC,19.0,56.0,0.339,0.0,19.0,82.0,22.5,6.1,5.6,1.0,0.3,0.9,0.46,0.0,0.697,0.0,0.001,2004,all-rookie
ORV,Raül López,23.0,UTA,8.0,56.0,0.143,0.0,8.0,82.0,19.7,7.0,1.9,3.7,0.8,0.0,0.431,0.294,0.863,1.4,0.041,2004,all-rookie
ORV,Leandro Barbosa,21.0,PHO,6.0,56.0,0.107,0.0,6.0,70.0,21.4,7.9,1.8,2.4,1.3,0.1,0.447,0.395,0.77,1.9,0.061,2004,all-rookie
ORV,Mickaël Piétrus,21.0,GSW,3.0,56.0,0.054,0.0,3.0,53.0,14.1,5.3,2.2,0.5,0.6,0.2,0.416,0.333,0.693,1.5,0.095,2004,all-rookie
ORV,Darius Songaila,25.0,SAC,3.0,56.0,0.054,0.0,3.0,73.0,13.4,4.6,3.1,0.7,0.6,0.2,0.487,,0.807,2.6,0.129,2004,all-rookie
ORV,Marcus Banks,22.0,BOS,1.0,56.0,0.018,0.0,1.0,81.0,17.1,5.9,1.6,2.2,1.1,0.2,0.4,0.314,0.756,0.7,0.026,2004,all-rookie
ORV,Steve Blake,23.0,WAS,1.0,56.0,0.018,0.0,1.0,75.0,18.6,5.9,1.6,2.8,0.8,0.1,0.386,0.371,0.821,0.7,0.026,2004,all-rookie
ORV,Keith Bogans,23.0,ORL,1.0,56.0,0.018,0.0,1.0,73.0,24.5,6.8,4.3,1.3,0.6,0.1,0.403,0.358,0.631,1.3,0.034,2004,all-rookie
ORV,Kyle Korver,22.0,PHI,1.0,56.0,0.018,0.0,1.0,74.0,11.9,4.5,1.5,0.5,0.3,0.1,0.352,0.391,0.792,1.0,0.054,2004,all-rookie
ORV,Luke Ridnour,22.0,SEA,1.0,56.0,0.018,0.0,1.0,69.0,16.1,5.5,1.6,2.4,0.8,0.1,0.414,0.338,0.823,1.2,0.051,2004,all-rookie
ORV,Luke Walton,23.0,LAL,1.0,56.0,0.018,0.0,1.0,72.0,10.1,2.4,1.8,1.6,0.4,0.1,0.425,0.333,0.705,1.6,0.103,2004,all-rookie
