# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,DWS,DBPM,DRtg,year,award
1st,F,Draymond Green,26.0,GSW,198.0,200.0,0.99,76.0,32.5,10.2,7.9,7.0,2.0,1.4,0.418,0.308,0.709,8.2,0.16,5.4,3.9,99.0,2017,all-defensive
1st,C,Rudy Gobert,24.0,UTA,196.0,200.0,0.98,81.0,33.9,14.0,12.8,1.2,0.6,2.6,0.661,0.0,0.653,14.3,0.25,6.0,2.2,99.0,2017,all-defensive
1st,F,Kawhi Leonard,25.0,SAS,192.0,200.0,0.96,74.0,33.4,25.5,5.8,3.5,1.8,0.7,0.485,0.38,0.88,13.6,0.264,4.7,2.2,102.0,2017,all-defensive
1st,G,Chris Paul,31.0,LAC,140.0,200.0,0.7,61.0,31.5,18.1,5.0,9.2,2.0,0.1,0.476,0.411,0.892,10.6,0.264,2.6,2.5,106.0,2017,all-defensive
1st,G,Patrick Beverley,28.0,HOU,110.0,200.0,0.55,67.0,30.7,9.5,5.9,4.2,1.5,0.4,0.42,0.382,0.768,5.3,0.123,2.4,1.4,108.0,2017,all-defensive
,,,,,,,,,,,,,,,,,,,,,,,2017,all-defensive
2nd,G,Tony Allen,35.0,MEM,80.0,200.0,0.4,71.0,27.0,9.1,5.5,1.4,1.6,0.4,0.461,0.278,0.615,3.1,0.077,2.9,1.1,105.0,2017,all-defensive
2nd,G,Danny Green,29.0,SAS,68.0,200.0,0.34,68.0,26.6,7.3,3.3,1.8,1.0,0.8,0.392,0.379,0.844,3.4,0.09,3.0,1.9,104.0,2017,all-defensive
2nd,C,Anthony Davis,23.0,NOP,58.0,200.0,0.29,75.0,36.1,28.0,11.8,2.1,1.3,2.2,0.505,0.299,0.802,11.0,0.195,5.1,1.4,102.0,2017,all-defensive
2nd,F,Andre Roberson,25.0,OKC,53.0,200.0,0.265,79.0,30.1,6.6,5.1,1.0,1.2,1.0,0.464,0.245,0.423,4.2,0.085,3.1,1.4,106.0,2017,all-defensive
2nd,F,Giannis Antetokounmpo,22.0,MIL,35.0,200.0,0.175,80.0,35.6,22.9,8.8,5.4,1.6,1.9,0.521,0.272,0.77,12.4,0.21,4.5,2.4,104.0,2017,all-defensive
,,,,,,,,,,,,,,,,,,,,,,,2017,all-defensive
ORV,G,Avery Bradley,26.0,BOS,46.0,200.0,0.23,55.0,33.4,16.3,6.1,2.2,1.2,0.2,0.463,0.39,0.731,3.1,0.081,2.0,-0.5,108.0,2017,all-defensive
ORV,G,Klay Thompson,26.0,GSW,45.0,200.0,0.225,78.0,34.0,22.3,3.7,2.1,0.8,0.5,0.468,0.414,0.853,7.1,0.129,2.9,-1.6,108.0,2017,all-defensive
ORV,G,John Wall,26.0,WAS,38.0,200.0,0.19,78.0,36.4,23.1,4.2,10.7,2.0,0.6,0.451,0.327,0.801,8.8,0.149,3.0,0.1,108.0,2017,all-defensive
ORV,C,DeAndre Jordan,28.0,LAC,35.0,200.0,0.175,81.0,31.7,12.7,13.8,1.2,0.6,1.7,0.714,0.0,0.482,11.8,0.221,4.6,0.9,102.0,2017,all-defensive
ORV,F,Paul Millsap,31.0,ATL,35.0,200.0,0.175,69.0,34.0,18.1,7.7,3.7,1.3,0.9,0.442,0.311,0.768,6.4,0.132,3.8,1.3,104.0,2017,all-defensive
ORV,C,Hassan Whiteside,27.0,MIA,25.0,200.0,0.125,77.0,32.6,17.0,14.1,0.7,0.7,2.1,0.557,,0.628,9.5,0.181,5.3,0.5,100.0,2017,all-defensive
ORV,G,Marcus Smart,22.0,BOS,21.0,200.0,0.105,79.0,30.4,10.6,3.9,4.6,1.6,0.4,0.359,0.283,0.812,3.2,0.064,2.7,0.6,108.0,2017,all-defensive
ORV,G,Jimmy Butler,27.0,CHI,18.0,200.0,0.09,76.0,37.0,23.9,6.2,5.5,1.9,0.4,0.455,0.367,0.865,13.8,0.236,3.8,1.7,106.0,2017,all-defensive
ORV,F,LeBron James,32.0,CLE,12.0,200.0,0.06,74.0,37.8,26.4,8.6,8.7,1.2,0.6,0.548,0.363,0.674,12.9,0.221,3.0,1.2,108.0,2017,all-defensive
