Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Ben Gordon,21,CHI,88,513,625,0.821,82,24.4,15.1,2.6,2.0,0.6,0.1,0.411,0.405,0.863,3.5,0.084,2005,6moy
2,Ricky Davis,25,BOS,17,257,625,0.411,82,32.9,16.0,3.0,3.0,1.1,0.3,0.462,0.339,0.815,4.2,0.074,2005,6moy
3,Earl Boykins,28,DEN,11,155,625,0.248,82,26.4,12.4,1.7,4.5,1.0,0.1,0.413,0.337,0.921,6.0,0.133,2005,6moy
4,Jerry Stackhouse,30,DAL,6,95,625,0.152,56,28.9,14.9,3.3,2.3,0.9,0.2,0.414,0.267,0.849,3.5,0.103,2005,6moy
5,Vladimir Radmanović,24,SEA,2,41,625,0.066,63,29.5,11.8,4.6,1.4,0.9,0.5,0.409,0.389,0.786,3.7,0.096,2005,6moy
6,Wally Szczerbiak,27,MIN,1,22,625,0.035,81,31.6,15.5,3.7,2.4,0.5,0.2,0.506,0.373,0.855,7.3,0.136,2005,6moy
7,Antonio McDyess,30,DET,0,11,625,0.018,77,23.3,9.6,6.3,0.9,0.6,0.7,0.513,0.0,0.656,5.7,0.154,2005,6moy
8,Antonio Daniels,29,SEA,0,10,625,0.016,75,27.0,11.2,2.3,4.1,0.7,0.0,0.438,0.297,0.816,6.8,0.16,2005,6moy
9,Donyell Marshall,31,TOR,0,7,625,0.011,65,25.3,11.5,6.6,1.2,0.9,0.7,0.443,0.416,0.791,6.0,0.176,2005,6moy
10,Jim Jackson,34,TOT,0,4,625,0.006,64,31.0,10.5,4.2,2.9,0.5,0.1,0.426,0.414,0.931,3.2,0.077,2005,6moy
11T,Tyson Chandler,22,CHI,0,3,625,0.005,80,27.4,8.0,9.7,0.8,0.9,1.8,0.494,0.0,0.673,8.3,0.183,2005,6moy
11T,Kyle Korver,23,PHI,0,3,625,0.005,82,32.5,11.5,4.6,2.2,1.3,0.4,0.418,0.405,0.854,6.6,0.119,2005,6moy
11T,Mehmet Okur,25,UTA,0,3,625,0.005,82,28.1,12.9,7.5,2.0,0.4,0.8,0.468,0.27,0.85,7.0,0.147,2005,6moy
14,Hedo Türkoğlu,25,ORL,0,1,625,0.002,67,26.2,14.0,3.5,2.3,0.6,0.3,0.419,0.38,0.836,3.4,0.092,2005,6moy
