# Tm,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,Earl Monroe,23.0,BAL,12.0,12.0,1.0,,,82.0,36.7,24.3,5.7,4.3,,,0.453,,0.781,9.3,0.148,1968,all-rookie
1st,Walt Frazier,22.0,NYK,11.0,12.0,0.917,,,74.0,21.5,9.0,4.2,4.1,,,0.451,,0.655,3.5,0.105,1968,all-rookie
1st,Bob Rule,23.0,SEA,11.0,12.0,0.917,,,82.0,29.6,18.1,9.5,1.2,,,0.489,,0.658,6.4,0.127,1968,all-rookie
1st,Al Tucker,24.0,SEA,11.0,12.0,0.917,,,81.0,29.2,13.1,7.5,1.4,,,0.442,,0.707,2.3,0.046,1968,all-rookie
1st,Phil Jackson,22.0,NYK,8.0,12.0,0.667,,,75.0,14.6,6.2,4.5,0.7,,,0.4,,0.589,0.5,0.024,1968,all-rookie
,,,,,,,,,,,,,,,,,,,,,1968,all-rookie
ORV,Mal Graham,22.0,BOS,2.0,12.0,0.167,,,48.0,16.4,6.0,2.0,1.3,,,0.43,,0.636,1.1,0.067,1968,all-rookie
ORV,Clem Haskins,24.0,CHI,2.0,12.0,0.167,,,76.0,19.4,8.9,3.0,2.2,,,0.42,,0.658,1.6,0.051,1968,all-rookie
ORV,Ed Manning,24.0,BAL,2.0,12.0,0.167,,,71.0,13.4,4.0,5.3,0.5,,,0.432,,0.606,1.4,0.071,1968,all-rookie
ORV,Jimmy Walker,23.0,DET,2.0,12.0,0.167,,,81.0,19.6,8.8,1.7,2.8,,,0.394,,0.766,0.4,0.012,1968,all-rookie
