# Tm,Pos,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,3rd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,G,Stephen Curry,27.0,GSW,645.0,645.0,1.0,129.0,0.0,0.0,79.0,34.2,30.1,5.4,6.7,2.1,0.2,0.504,0.454,0.908,17.9,0.318,2016,all-nba
1st,F,LeBron James,31.0,CLE,637.0,645.0,0.988,125.0,4.0,0.0,76.0,35.6,25.3,7.4,6.8,1.4,0.6,0.52,0.309,0.731,13.6,0.242,2016,all-nba
1st,G,Russell Westbrook,27.0,OKC,627.0,645.0,0.972,120.0,9.0,0.0,80.0,34.4,23.5,7.8,10.4,2.0,0.3,0.454,0.296,0.812,14.0,0.245,2016,all-nba
1st,F,Kawhi Leonard,24.0,SAS,575.0,645.0,0.891,94.0,35.0,0.0,72.0,33.1,21.2,6.8,2.6,1.8,1.0,0.506,0.443,0.874,13.7,0.277,2016,all-nba
1st,C,DeAndre Jordan,27.0,LAC,317.0,645.0,0.491,39.0,36.0,14.0,77.0,33.7,12.7,13.8,1.2,0.7,2.3,0.703,0.0,0.43,11.5,0.213,2016,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2016,all-nba
2nd,F,Kevin Durant,27.0,OKC,452.0,645.0,0.701,36.0,90.0,2.0,72.0,35.8,28.2,8.2,5.0,1.0,1.2,0.505,0.387,0.898,14.5,0.27,2016,all-nba
2nd,F,Draymond Green,25.0,GSW,431.0,645.0,0.668,40.0,74.0,9.0,81.0,34.7,14.0,9.5,7.4,1.5,1.4,0.49,0.388,0.696,11.1,0.19,2016,all-nba
2nd,G,Chris Paul,30.0,LAC,353.0,645.0,0.547,8.0,101.0,10.0,74.0,32.7,19.5,4.2,10.0,2.1,0.2,0.462,0.371,0.896,12.7,0.253,2016,all-nba
2nd,C,DeMarcus Cousins,25.0,SAC,277.0,645.0,0.429,32.0,28.0,33.0,65.0,34.6,26.9,11.5,3.3,1.6,1.4,0.451,0.333,0.718,5.7,0.122,2016,all-nba
2nd,G,Damian Lillard,25.0,POR,217.0,645.0,0.336,0.0,48.0,73.0,75.0,35.7,25.1,4.0,6.8,0.9,0.4,0.419,0.375,0.892,9.2,0.165,2016,all-nba
,,,,,,,,,,,,,,,,,,,,,,,2016,all-nba
3rd,C,Andre Drummond,22.0,DET,173.0,645.0,0.268,13.0,26.0,30.0,81.0,32.9,16.2,14.8,0.8,1.5,1.4,0.521,0.333,0.355,7.4,0.133,2016,all-nba
3rd,G,Klay Thompson,25.0,GSW,164.0,645.0,0.254,0.0,37.0,53.0,80.0,33.3,22.1,3.8,2.1,0.8,0.6,0.47,0.425,0.873,8.0,0.144,2016,all-nba
3rd,F,Paul George,25.0,IND,157.0,645.0,0.243,0.0,28.0,73.0,81.0,34.8,23.1,7.0,4.1,1.9,0.4,0.418,0.371,0.86,9.2,0.157,2016,all-nba
3rd,G,Kyle Lowry,29.0,TOR,155.0,645.0,0.24,0.0,35.0,50.0,77.0,37.0,21.2,4.7,6.4,2.1,0.4,0.427,0.388,0.811,11.6,0.196,2016,all-nba
