# Tm,Player,Age,Tm,Pts Won,Pts Max,Share,1st Tm,2nd Tm,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1st,Ja Morant,20.0,MEM,200.0,200.0,1.0,100.0,0.0,67.0,31.0,17.8,3.9,7.3,0.9,0.3,0.477,0.335,0.776,3.8,0.088,2020,all-rookie
1st,Kendrick Nunn,24.0,MIA,197.0,200.0,0.985,98.0,1.0,67.0,29.3,15.3,2.7,3.3,0.8,0.2,0.439,0.35,0.85,2.0,0.049,2020,all-rookie
1st,Brandon Clarke,23.0,MEM,189.0,200.0,0.945,92.0,5.0,58.0,22.4,12.1,5.9,1.4,0.6,0.8,0.618,0.359,0.759,5.0,0.183,2020,all-rookie
1st,Zion Williamson,19.0,NOP,176.0,200.0,0.88,87.0,2.0,24.0,27.8,22.5,6.3,2.1,0.7,0.4,0.583,0.429,0.64,2.0,0.141,2020,all-rookie
1st,Eric Paschall,23.0,GSW,116.0,200.0,0.58,28.0,60.0,60.0,27.6,14.0,4.6,2.1,0.5,0.2,0.497,0.287,0.774,2.1,0.062,2020,all-rookie
,,,,,,,,,,,,,,,,,,,,,2020,all-rookie
2nd,Tyler Herro,20.0,MIA,115.0,200.0,0.575,23.0,69.0,55.0,27.4,13.5,4.1,2.2,0.6,0.2,0.428,0.389,0.87,1.6,0.05,2020,all-rookie
2nd,Terence Davis,22.0,TOR,96.0,200.0,0.48,30.0,36.0,72.0,16.8,7.5,3.3,1.6,0.5,0.2,0.456,0.388,0.864,3.1,0.122,2020,all-rookie
2nd,Coby White,19.0,CHI,90.0,200.0,0.45,8.0,74.0,65.0,25.8,13.2,3.5,2.7,0.8,0.1,0.394,0.354,0.791,0.9,0.026,2020,all-rookie
2nd,P.J. Washington,21.0,CHO,88.0,200.0,0.44,8.0,72.0,58.0,30.3,12.2,5.4,2.1,0.9,0.8,0.455,0.374,0.647,2.0,0.054,2020,all-rookie
2nd,Rui Hachimura,21.0,WAS,74.0,200.0,0.37,10.0,54.0,48.0,30.1,13.5,6.1,1.8,0.8,0.2,0.466,0.287,0.829,1.8,0.06,2020,all-rookie
,,,,,,,,,,,,,,,,,,,,,2020,all-rookie
ORV,RJ Barrett,19.0,NYK,61.0,200.0,0.305,10.0,41.0,56.0,30.4,14.3,5.0,2.6,1.0,0.3,0.402,0.32,0.614,-0.5,-0.015,2020,all-rookie
ORV,Matisse Thybulle,22.0,PHI,55.0,200.0,0.275,6.0,43.0,65.0,19.8,4.7,1.6,1.2,1.4,0.7,0.423,0.357,0.61,2.3,0.086,2020,all-rookie
ORV,Darius Garland,20.0,CLE,14.0,200.0,0.07,0.0,14.0,59.0,30.9,12.3,1.9,3.9,0.7,0.1,0.401,0.355,0.875,-1.3,-0.034,2020,all-rookie
ORV,De'Andre Hunter,22.0,ATL,11.0,200.0,0.055,0.0,11.0,63.0,32.0,12.3,4.5,1.8,0.7,0.3,0.41,0.355,0.764,0.1,0.002,2020,all-rookie
ORV,Michael Porter Jr.,21.0,DEN,9.0,200.0,0.045,0.0,9.0,55.0,16.4,9.3,4.7,0.8,0.5,0.5,0.509,0.422,0.833,2.9,0.154,2020,all-rookie
ORV,Jaxson Hayes,19.0,NOP,5.0,200.0,0.025,0.0,5.0,64.0,16.9,7.4,4.0,0.9,0.4,0.9,0.672,0.25,0.647,3.9,0.171,2020,all-rookie
ORV,Cameron Johnson,23.0,PHO,3.0,200.0,0.015,0.0,3.0,57.0,22.0,8.8,3.3,1.2,0.6,0.4,0.435,0.39,0.807,2.7,0.102,2020,all-rookie
ORV,Cody Martin,24.0,CHO,1.0,200.0,0.005,0.0,1.0,48.0,18.8,5.0,3.3,2.0,0.8,0.2,0.43,0.234,0.646,1.0,0.052,2020,all-rookie
