Rank,Player,Age,Tm,First,Pts Won,Pts Max,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48,year,award
1,Jordan Clarkson,28,UTA,65,407,500,0.814,68,26.7,18.4,4.0,2.5,0.9,0.1,0.425,0.347,0.896,4.2,0.111,2021,6moy
2,Joe Ingles,33,UTA,34,272,500,0.544,67,27.9,12.1,3.6,4.7,0.7,0.2,0.489,0.451,0.844,7.0,0.18,2021,6moy
3,Derrick Rose,32,TOT,1,77,500,0.154,50,25.6,14.7,2.6,4.2,1.0,0.4,0.47,0.388,0.866,3.1,0.118,2021,6moy
4,Jalen Brunson,24,DAL,0,67,500,0.134,68,25.0,12.6,3.4,3.5,0.5,0.0,0.523,0.405,0.795,5.1,0.143,2021,6moy
5,Tim Hardaway Jr.,28,DAL,0,24,500,0.048,70,28.4,16.6,3.3,1.8,0.4,0.2,0.447,0.391,0.816,4.3,0.105,2021,6moy
6,Montrezl Harrell,27,LAL,0,14,500,0.028,69,22.9,13.5,6.2,1.1,0.7,0.7,0.622,0.0,0.707,7.3,0.221,2021,6moy
7,Carmelo Anthony,36,POR,0,8,500,0.016,69,24.5,13.4,3.1,1.5,0.7,0.6,0.421,0.409,0.89,2.6,0.073,2021,6moy
8,Chris Boucher,28,TOR,0,7,500,0.014,60,24.2,13.6,6.7,1.1,0.6,1.9,0.514,0.383,0.788,6.1,0.201,2021,6moy
9,Bobby Portis,25,MIL,0,6,500,0.012,66,20.8,11.4,7.1,1.1,0.8,0.4,0.523,0.471,0.74,4.8,0.167,2021,6moy
10,Enes Freedom,28,POR,0,5,500,0.01,72,24.4,11.2,11.0,1.2,0.5,0.7,0.604,0.25,0.774,7.5,0.204,2021,6moy
11,T.J. McConnell,28,IND,0,4,500,0.008,69,26.0,8.6,3.7,6.6,1.9,0.3,0.559,0.313,0.688,4.8,0.128,2021,6moy
12T,Miles Bridges,22,CHO,0,3,500,0.006,66,29.3,12.7,6.0,2.2,0.7,0.8,0.503,0.4,0.867,4.2,0.105,2021,6moy
12T,Shake Milton,24,PHI,0,3,500,0.006,63,23.2,13.0,2.3,3.1,0.6,0.3,0.45,0.35,0.83,2.8,0.091,2021,6moy
14,Thaddeus Young,32,CHI,0,2,500,0.004,68,24.3,12.1,6.2,4.3,1.1,0.6,0.559,0.267,0.628,5.1,0.147,2021,6moy
15,Facundo Campazzo,29,DEN,0,1,500,0.002,65,21.9,6.1,2.1,3.6,1.2,0.2,0.381,0.352,0.879,3.1,0.105,2021,6moy
